recv_time,book_timestamp,n_bids,n_asks,mid,spread,bid_px_0,bid_vol_0,bid_px_1,bid_vol_1,bid_px_2,bid_vol_2,bid_px_3,bid_vol_3,bid_px_4,bid_vol_4,bid_px_5,bid_vol_5,bid_px_6,bid_vol_6,bid_px_7,bid_vol_7,bid_px_8,bid_vol_8,bid_px_9,bid_vol_9,ask_px_0,ask_vol_0,ask_px_1,ask_vol_1,ask_px_2,ask_vol_2,ask_px_3,ask_vol_3,ask_px_4,ask_vol_4,ask_px_5,ask_vol_5,ask_px_6,ask_vol_6,ask_px_7,ask_vol_7,ask_px_8,ask_vol_8,ask_px_9,ask_vol_9
2026-06-30T02:00:00.531120+00:00,2026-06-30T12:00:00.530120,2,2,69.55,0.1,69.5,625,69.4,200,,,,,,,,,,,,,,,,,69.6,825,69.7,500,,,,,,,,,,,,,,,,
2026-06-30T02:00:00.542197+00:00,2026-06-30T12:00:00.541198,3,1,69.55,0.1,69.5,625,69.4,200,69.3,500,,,,,,,,,,,,,,,69.6,825,,,,,,,,,,,,,,,,,,
2026-06-30T02:00:00.553289+00:00,2026-06-30T12:00:00.548290,3,2,69.55,0.1,69.5,625,69.4,200,69.3,500,,,,,,,,,,,,,,,69.6,825,69.7,500,,,,,,,,,,,,,,,,
2026-06-30T02:00:00.575395+00:00,2026-06-30T12:00:00.571396,3,2,69.55,0.1,69.5,625,69.4,200,69.3,500,,,,,,,,,,,,,,,69.6,825,69.7,500,,,,,,,,,,,,,,,,
2026-06-30T02:00:00.737389+00:00,2026-06-30T12:00:00.737365,2,2,69.5,0.2,69.4,200,69.3,500,,,,,,,,,,,,,,,,,69.6,825,69.7,500,,,,,,,,,,,,,,,,
2026-06-30T02:00:00.747938+00:00,2026-06-30T12:00:00.744390,2,2,69.5,0.2,69.4,825,69.3,500,,,,,,,,,,,,,,,,,69.6,200,69.7,500,,,,,,,,,,,,,,,,
2026-06-30T02:00:00.758947+00:00,2026-06-30T12:00:00.747938,2,2,69.5,0.2,69.4,825,69.3,500,,,,,,,,,,,,,,,,,69.6,825,69.7,500,,,,,,,,,,,,,,,,
2026-06-30T02:00:01.141051+00:00,2026-06-30T12:00:01.140051,1,1,69.5,0.2,69.4,825,,,,,,,,,,,,,,,,,,,69.6,825,,,,,,,,,,,,,,,,,,
2026-06-30T02:00:01.163168+00:00,2026-06-30T12:00:01.153102,2,2,69.5,0.2,69.4,825,69.3,500,,,,,,,,,,,,,,,,,69.6,825,69.7,500,,,,,,,,,,,,,,,,
2026-06-30T02:00:01.739887+00:00,2026-06-30T12:00:01.735817,1,2,69.5,0.2,69.4,825,,,,,,,,,,,,,,,,,,,69.6,825,69.7,500,,,,,,,,,,,,,,,,
2026-06-30T02:00:01.750950+00:00,2026-06-30T12:00:01.748950,2,1,69.5,0.2,69.4,825,69.2,500,,,,,,,,,,,,,,,,,69.6,825,,,,,,,,,,,,,,,,,,
2026-06-30T02:00:01.762025+00:00,2026-06-30T12:00:01.752950,2,2,69.5,0.2,69.4,825,69.2,500,,,,,,,,,,,,,,,,,69.6,825,69.7,500,,,,,,,,,,,,,,,,
