recv_time,book_timestamp,n_bids,n_asks,mid,spread,bid_px_0,bid_vol_0,bid_px_1,bid_vol_1,bid_px_2,bid_vol_2,bid_px_3,bid_vol_3,bid_px_4,bid_vol_4,bid_px_5,bid_vol_5,bid_px_6,bid_vol_6,bid_px_7,bid_vol_7,bid_px_8,bid_vol_8,bid_px_9,bid_vol_9,ask_px_0,ask_vol_0,ask_px_1,ask_vol_1,ask_px_2,ask_vol_2,ask_px_3,ask_vol_3,ask_px_4,ask_vol_4,ask_px_5,ask_vol_5,ask_px_6,ask_vol_6,ask_px_7,ask_vol_7,ask_px_8,ask_vol_8,ask_px_9,ask_vol_9
2026-06-30T03:00:00.047798+00:00,2026-06-30T13:00:00.044225,1,2,71.8,0.4,71.6,500,,,,,,,,,,,,,,,,,,,72.0,925,72.2,200,,,,,,,,,,,,,,,,
2026-06-30T03:00:00.058807+00:00,2026-06-30T13:00:00.050807,2,2,71.9,0.2,71.8,625,71.6,500,,,,,,,,,,,,,,,,,72.0,1125,72.2,200,,,,,,,,,,,,,,,,
2026-06-30T03:00:00.514324+00:00,2026-06-30T13:00:00.511324,1,2,71.9,0.2,71.8,625,,,,,,,,,,,,,,,,,,,72.0,625,72.2,200,,,,,,,,,,,,,,,,
2026-06-30T03:00:00.525395+00:00,2026-06-30T13:00:00.521396,2,3,71.9,0.2,71.8,625,71.6,500,,,,,,,,,,,,,,,,,72.0,625,72.1,500,72.2,200,,,,,,,,,,,,,,
2026-06-30T03:00:00.547494+00:00,2026-06-30T13:00:00.544494,2,2,71.9,0.2,71.8,625,71.6,500,,,,,,,,,,,,,,,,,72.0,625,72.1,500,,,,,,,,,,,,,,,,
2026-06-30T03:00:00.558559+00:00,2026-06-30T13:00:00.552559,3,2,71.95,0.1,71.9,200,71.8,625,71.6,500,,,,,,,,,,,,,,,72.0,625,72.1,700,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.116049+00:00,2026-06-30T13:00:01.115049,2,2,71.95,0.1,71.9,200,71.8,625,,,,,,,,,,,,,,,,,72.0,625,72.1,200,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.127103+00:00,2026-06-30T13:00:01.122103,3,2,71.95,0.1,71.9,200,71.8,625,71.6,500,,,,,,,,,,,,,,,72.0,625,72.1,200,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.137726+00:00,2026-06-30T13:00:01.129179,3,2,71.95,0.1,71.9,200,71.8,625,71.6,500,,,,,,,,,,,,,,,72.0,625,72.1,700,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.357211+00:00,2026-06-30T13:00:01.356211,2,1,72.0,0.2,71.9,200,71.6,500,,,,,,,,,,,,,,,,,72.1,700,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.367840+00:00,2026-06-30T13:00:01.361281,2,1,72.0,0.2,71.9,825,71.6,500,,,,,,,,,,,,,,,,,72.1,1325,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.717565+00:00,2026-06-30T13:00:01.710565,1,1,72.0,0.2,71.9,825,,,,,,,,,,,,,,,,,,,72.1,1325,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.728188+00:00,2026-06-30T13:00:01.722629,1,1,72.0,0.2,71.9,825,,,,,,,,,,,,,,,,,,,72.1,825,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.738782+00:00,2026-06-30T13:00:01.737198,2,1,72.0,0.2,71.9,825,71.6,500,,,,,,,,,,,,,,,,,72.1,1325,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.760687+00:00,2026-06-30T13:00:01.755885,2,1,72.0,0.2,71.9,625,71.6,500,,,,,,,,,,,,,,,,,72.1,1325,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.771776+00:00,2026-06-30T13:00:01.769776,3,1,72.0,0.2,71.9,625,71.8,200,71.6,500,,,,,,,,,,,,,,,72.1,1125,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.782938+00:00,2026-06-30T13:00:01.777928,3,2,71.95,0.1,71.9,625,71.8,200,71.6,500,,,,,,,,,,,,,,,72.0,200,72.1,1125,,,,,,,,,,,,,,,,
2026-06-30T03:00:02.357821+00:00,2026-06-30T13:00:02.355775,2,2,71.95,0.1,71.9,625,71.8,200,,,,,,,,,,,,,,,,,72.0,200,72.1,625,,,,,,,,,,,,,,,,
2026-06-30T03:00:02.368398+00:00,2026-06-30T13:00:02.366840,3,2,71.95,0.1,71.9,625,71.8,200,71.6,500,,,,,,,,,,,,,,,72.0,200,72.1,1125,,,,,,,,,,,,,,,,
