recv_time,book_timestamp,n_bids,n_asks,mid,spread,bid_px_0,bid_vol_0,bid_px_1,bid_vol_1,bid_px_2,bid_vol_2,bid_px_3,bid_vol_3,bid_px_4,bid_vol_4,bid_px_5,bid_vol_5,bid_px_6,bid_vol_6,bid_px_7,bid_vol_7,bid_px_8,bid_vol_8,bid_px_9,bid_vol_9,ask_px_0,ask_vol_0,ask_px_1,ask_vol_1,ask_px_2,ask_vol_2,ask_px_3,ask_vol_3,ask_px_4,ask_vol_4,ask_px_5,ask_vol_5,ask_px_6,ask_vol_6,ask_px_7,ask_vol_7,ask_px_8,ask_vol_8,ask_px_9,ask_vol_9
2026-06-29T18:35:16.220561+00:00,2026-06-30T04:35:16.147135,2,2,112.5,0.2,112.4,625,112.1,500,,,,,,,,,,,,,,,,,112.6,625,112.8,500,,,,,,,,,,,,,,,,
2026-06-29T18:35:16.359942+00:00,2026-06-30T04:35:16.358941,2,2,112.5,0.2,112.4,625,112.1,500,,,,,,,,,,,,,,,,,112.6,425,112.8,700,,,,,,,,,,,,,,,,
2026-06-29T18:35:16.447048+00:00,2026-06-30T04:35:16.446048,2,1,112.7,0.2,112.6,625,112.1,500,,,,,,,,,,,,,,,,,112.8,1325,,,,,,,,,,,,,,,,,,
2026-06-29T18:35:16.707553+00:00,2026-06-30T04:35:16.707553,1,1,112.7,0.2,112.6,625,,,,,,,,,,,,,,,,,,,112.8,1325,,,,,,,,,,,,,,,,,,
2026-06-29T18:35:16.718099+00:00,2026-06-30T04:35:16.713554,1,1,112.7,0.2,112.6,625,,,,,,,,,,,,,,,,,,,112.8,825,,,,,,,,,,,,,,,,,,
2026-06-29T18:35:16.728659+00:00,2026-06-30T04:35:16.727109,2,1,112.7,0.2,112.6,625,112.1,500,,,,,,,,,,,,,,,,,112.8,1325,,,,,,,,,,,,,,,,,,
2026-06-29T18:35:17.316523+00:00,2026-06-30T04:35:17.310523,1,1,112.7,0.2,112.6,625,,,,,,,,,,,,,,,,,,,112.8,1325,,,,,,,,,,,,,,,,,,
2026-06-29T18:35:17.327585+00:00,2026-06-30T04:35:17.323585,2,1,112.7,0.2,112.6,625,112.1,500,,,,,,,,,,,,,,,,,112.8,825,,,,,,,,,,,,,,,,,,
2026-06-29T18:35:17.338212+00:00,2026-06-30T04:35:17.329652,2,1,112.7,0.2,112.6,625,112.1,500,,,,,,,,,,,,,,,,,112.8,1325,,,,,,,,,,,,,,,,,,
2026-06-29T18:35:17.359863+00:00,2026-06-30T04:35:17.356801,3,2,112.65,0.1,112.6,625,112.5,200,112.1,500,,,,,,,,,,,,,,,112.7,200,112.8,1125,,,,,,,,,,,,,,,,
2026-06-29T18:35:17.752331+00:00,2026-06-30T04:35:17.749322,2,2,112.6,0.2,112.5,200,112.1,500,,,,,,,,,,,,,,,,,112.7,200,112.8,1125,,,,,,,,,,,,,,,,
2026-06-29T18:35:17.763439+00:00,2026-06-30T04:35:17.757429,3,2,112.65,0.1,112.6,625,112.5,200,112.1,500,,,,,,,,,,,,,,,112.7,200,112.8,500,,,,,,,,,,,,,,,,
2026-06-29T18:35:17.774501+00:00,2026-06-30T04:35:17.768493,3,2,112.65,0.1,112.6,625,112.5,200,112.1,500,,,,,,,,,,,,,,,112.7,200,112.8,1125,,,,,,,,,,,,,,,,
2026-06-29T18:35:17.914480+00:00,2026-06-30T04:35:17.912480,2,2,112.65,0.1,112.6,625,112.5,200,,,,,,,,,,,,,,,,,112.7,200,112.8,1125,,,,,,,,,,,,,,,,
2026-06-29T18:35:17.925543+00:00,2026-06-30T04:35:17.920544,2,2,112.65,0.1,112.6,625,112.5,200,,,,,,,,,,,,,,,,,112.7,200,112.8,625,,,,,,,,,,,,,,,,
2026-06-29T18:35:17.936607+00:00,2026-06-30T04:35:17.933607,3,2,112.65,0.1,112.6,625,112.5,200,112.0,500,,,,,,,,,,,,,,,112.7,700,112.8,625,,,,,,,,,,,,,,,,
2026-06-29T18:35:18.521098+00:00,2026-06-30T04:35:18.514035,2,2,112.65,0.1,112.6,625,112.5,200,,,,,,,,,,,,,,,,,112.7,700,112.8,625,,,,,,,,,,,,,,,,
2026-06-29T18:35:18.532162+00:00,2026-06-30T04:35:18.530162,3,2,112.65,0.1,112.6,625,112.5,200,112.1,500,,,,,,,,,,,,,,,112.7,200,112.8,625,,,,,,,,,,,,,,,,
2026-06-29T18:35:18.543254+00:00,2026-06-30T04:35:18.537243,3,2,112.65,0.1,112.6,625,112.5,200,112.1,500,,,,,,,,,,,,,,,112.7,700,112.8,625,,,,,,,,,,,,,,,,
2026-06-29T18:35:18.565378+00:00,2026-06-30T04:35:18.560379,2,2,112.65,0.1,112.6,625,112.1,500,,,,,,,,,,,,,,,,,112.7,500,112.8,625,,,,,,,,,,,,,,,,
2026-06-29T18:35:18.576443+00:00,2026-06-30T04:35:18.567432,2,3,112.65,0.1,112.6,625,112.1,500,,,,,,,,,,,,,,,,,112.7,300,112.8,625,112.9,200,,,,,,,,,,,,,,
2026-06-29T18:35:19.073410+00:00,2026-06-30T04:35:19.066348,1,2,112.4,0.6,112.1,500,,,,,,,,,,,,,,,,,,,112.7,300,112.9,200,,,,,,,,,,,,,,,,
2026-06-29T18:35:19.084474+00:00,2026-06-30T04:35:19.076410,2,1,112.8,0.2,112.7,325,112.1,500,,,,,,,,,,,,,,,,,112.9,825,,,,,,,,,,,,,,,,,,
