recv_time,book_timestamp,n_bids,n_asks,mid,spread,bid_px_0,bid_vol_0,bid_px_1,bid_vol_1,bid_px_2,bid_vol_2,bid_px_3,bid_vol_3,bid_px_4,bid_vol_4,bid_px_5,bid_vol_5,bid_px_6,bid_vol_6,bid_px_7,bid_vol_7,bid_px_8,bid_vol_8,bid_px_9,bid_vol_9,ask_px_0,ask_vol_0,ask_px_1,ask_vol_1,ask_px_2,ask_vol_2,ask_px_3,ask_vol_3,ask_px_4,ask_vol_4,ask_px_5,ask_vol_5,ask_px_6,ask_vol_6,ask_px_7,ask_vol_7,ask_px_8,ask_vol_8,ask_px_9,ask_vol_9
2026-06-30T18:15:01.083436+00:00,2026-07-01T04:15:00.975436,2,3,71.05,0.1,71.0,625,70.9,700,,,,,,,,,,,,,,,,,71.1,200,71.2,625,71.4,500,,,,,,,,,,,,,,
2026-06-30T18:15:01.514332+00:00,2026-07-01T04:15:01.507332,2,3,71.05,0.1,71.0,625,70.9,700,,,,,,,,,,,,,,,,,71.1,200,71.2,625,71.4,500,,,,,,,,,,,,,,
2026-06-30T18:15:01.525332+00:00,2026-07-01T04:15:01.522332,3,3,71.15,0.1,71.1,200,71.0,625,70.9,500,,,,,,,,,,,,,,,71.2,625,71.3,200,71.4,500,,,,,,,,,,,,,,
2026-06-30T18:15:01.645435+00:00,2026-07-01T04:15:01.637435,3,3,71.15,0.1,71.1,190,71.0,625,70.9,500,,,,,,,,,,,,,,,71.2,625,71.3,200,71.4,500,,,,,,,,,,,,,,
2026-06-30T18:15:01.678576+00:00,2026-07-01T04:15:01.676058,1,3,71.0,0.2,70.9,1125,,,,,,,,,,,,,,,,,,,71.1,435,71.3,200,71.4,500,,,,,,,,,,,,,,
2026-06-30T18:15:01.700575+00:00,2026-07-01T04:15:01.696574,1,3,71.0,0.2,70.9,1120,,,,,,,,,,,,,,,,,,,71.1,435,71.3,200,71.4,500,,,,,,,,,,,,,,
2026-06-30T18:15:01.809061+00:00,2026-07-01T04:15:01.807060,1,3,71.0,0.2,70.9,1115,,,,,,,,,,,,,,,,,,,71.1,435,71.3,200,71.4,500,,,,,,,,,,,,,,
2026-06-30T18:15:02.083264+00:00,2026-07-01T04:15:02.078265,1,3,71.0,0.2,70.9,625,,,,,,,,,,,,,,,,,,,71.1,435,71.3,200,71.4,500,,,,,,,,,,,,,,
2026-06-30T18:15:02.094265+00:00,2026-07-01T04:15:02.092265,1,2,71.0,0.2,70.9,1125,,,,,,,,,,,,,,,,,,,71.1,435,71.3,200,,,,,,,,,,,,,,,,
2026-06-30T18:15:02.105264+00:00,2026-07-01T04:15:02.099265,1,3,71.0,0.2,70.9,1125,,,,,,,,,,,,,,,,,,,71.1,435,71.3,200,71.4,500,,,,,,,,,,,,,,
2026-06-30T18:15:02.683945+00:00,2026-07-01T04:15:02.680945,1,3,71.0,0.2,70.9,625,,,,,,,,,,,,,,,,,,,71.1,435,71.3,200,71.4,500,,,,,,,,,,,,,,
2026-06-30T18:15:02.694945+00:00,2026-07-01T04:15:02.688946,1,2,71.0,0.2,70.9,625,,,,,,,,,,,,,,,,,,,71.1,435,71.3,200,,,,,,,,,,,,,,,,
2026-06-30T18:15:02.705460+00:00,2026-07-01T04:15:02.696465,1,2,71.0,0.2,70.9,1125,,,,,,,,,,,,,,,,,,,71.1,435,71.3,200,,,,,,,,,,,,,,,,
2026-06-30T18:15:02.715769+00:00,2026-07-01T04:15:02.708770,1,2,71.0,0.2,70.9,1125,,,,,,,,,,,,,,,,,,,71.1,435,71.3,700,,,,,,,,,,,,,,,,
