recv_time,book_timestamp,n_bids,n_asks,mid,spread,bid_px_0,bid_vol_0,bid_px_1,bid_vol_1,bid_px_2,bid_vol_2,bid_px_3,bid_vol_3,bid_px_4,bid_vol_4,bid_px_5,bid_vol_5,bid_px_6,bid_vol_6,bid_px_7,bid_vol_7,bid_px_8,bid_vol_8,bid_px_9,bid_vol_9,ask_px_0,ask_vol_0,ask_px_1,ask_vol_1,ask_px_2,ask_vol_2,ask_px_3,ask_vol_3,ask_px_4,ask_vol_4,ask_px_5,ask_vol_5,ask_px_6,ask_vol_6,ask_px_7,ask_vol_7,ask_px_8,ask_vol_8,ask_px_9,ask_vol_9
2026-06-30T01:00:00.264739+00:00,2026-06-30T11:00:00.263737,2,2,67.65,0.1,67.6,200,67.4,500,,,,,,,,,,,,,,,,,67.7,200,67.8,500,,,,,,,,,,,,,,,,
2026-06-30T01:00:00.275806+00:00,2026-06-30T11:00:00.266898,2,2,67.65,0.1,67.6,825,67.4,500,,,,,,,,,,,,,,,,,67.7,825,67.8,500,,,,,,,,,,,,,,,,
2026-06-30T01:00:00.558201+00:00,2026-06-30T11:00:00.551640,1,2,67.65,0.1,67.6,825,,,,,,,,,,,,,,,,,,,67.7,825,67.8,500,,,,,,,,,,,,,,,,
2026-06-30T01:00:00.569211+00:00,2026-06-30T11:00:00.566220,2,2,67.65,0.1,67.6,825,67.4,500,,,,,,,,,,,,,,,,,67.7,825,67.8,500,,,,,,,,,,,,,,,,
2026-06-30T01:00:01.155137+00:00,2026-06-30T11:00:01.154137,1,2,67.65,0.1,67.6,825,,,,,,,,,,,,,,,,,,,67.7,825,67.8,500,,,,,,,,,,,,,,,,
2026-06-30T01:00:01.166201+00:00,2026-06-30T11:00:01.164201,2,1,67.65,0.1,67.6,825,67.4,500,,,,,,,,,,,,,,,,,67.7,825,,,,,,,,,,,,,,,,,,
2026-06-30T01:00:01.187901+00:00,2026-06-30T11:00:01.177490,2,2,67.65,0.1,67.6,825,67.4,500,,,,,,,,,,,,,,,,,67.7,825,67.9,500,,,,,,,,,,,,,,,,
2026-06-30T01:00:01.198480+00:00,2026-06-30T11:00:01.196920,2,3,67.65,0.1,67.6,625,67.4,500,,,,,,,,,,,,,,,,,67.7,425,67.8,200,67.9,500,,,,,,,,,,,,,,
2026-06-30T01:00:01.571374+00:00,2026-06-30T11:00:01.568374,1,3,67.55,0.3,67.4,500,,,,,,,,,,,,,,,,,,,67.7,425,67.8,200,67.9,500,,,,,,,,,,,,,,
2026-06-30T01:00:01.582437+00:00,2026-06-30T11:00:01.574374,2,3,67.6,0.2,67.5,625,67.4,500,,,,,,,,,,,,,,,,,67.7,625,67.8,200,67.9,500,,,,,,,,,,,,,,
2026-06-30T01:00:01.767157+00:00,2026-06-30T11:00:01.762119,1,2,67.6,0.2,67.5,625,,,,,,,,,,,,,,,,,,,67.7,625,67.8,200,,,,,,,,,,,,,,,,
2026-06-30T01:00:01.777775+00:00,2026-06-30T11:00:01.769214,2,2,67.6,0.2,67.5,625,67.4,500,,,,,,,,,,,,,,,,,67.7,625,67.8,200,,,,,,,,,,,,,,,,
2026-06-30T01:00:01.788357+00:00,2026-06-30T11:00:01.783785,2,2,67.6,0.2,67.5,625,67.4,500,,,,,,,,,,,,,,,,,67.7,625,67.8,700,,,,,,,,,,,,,,,,
2026-06-30T01:00:02.366199+00:00,2026-06-30T11:00:02.360199,1,2,67.6,0.2,67.5,625,,,,,,,,,,,,,,,,,,,67.7,625,67.8,700,,,,,,,,,,,,,,,,
2026-06-30T01:00:02.377262+00:00,2026-06-30T11:00:02.373263,2,2,67.6,0.2,67.5,625,67.3,500,,,,,,,,,,,,,,,,,67.7,625,67.8,200,,,,,,,,,,,,,,,,
2026-06-30T01:00:02.387890+00:00,2026-06-30T11:00:02.378329,2,2,67.6,0.2,67.5,625,67.3,500,,,,,,,,,,,,,,,,,67.7,625,67.8,700,,,,,,,,,,,,,,,,
2026-06-30T01:00:02.409063+00:00,2026-06-30T11:00:02.403488,2,2,67.6,0.2,67.5,825,67.3,500,,,,,,,,,,,,,,,,,67.7,825,67.8,500,,,,,,,,,,,,,,,,
2026-06-30T01:00:02.878136+00:00,2026-06-30T11:00:02.875576,2,2,67.6,0.2,67.5,200,67.3,500,,,,,,,,,,,,,,,,,67.7,825,67.8,500,,,,,,,,,,,,,,,,
2026-06-30T01:00:02.888715+00:00,2026-06-30T11:00:02.881155,3,3,67.55,0.1,67.5,200,67.4,625,67.3,500,,,,,,,,,,,,,,,67.6,625,67.7,200,67.8,500,,,,,,,,,,,,,,
