timestamp,pnl,pos_asml,pos_dual,fills,takes,lots
1784280402.0446434,650191.7699999994,-24,80,244,55,4874
1784280402.2528243,650191.7699999994,-24,80,244,55,4874
1784280402.465596,650191.7699999994,-24,80,244,55,4874
1784280402.6664155,650191.7699999994,-24,80,244,55,4874
1784280402.8672144,650191.7699999994,-24,80,244,55,4874
1784280403.0680602,650194.1699999993,-24,80,244,55,4874
1784280403.2836282,650194.1699999993,-24,80,244,55,4874
1784280403.5062513,650194.1699999993,-24,80,244,55,4874
1784280403.7070458,650194.1699999993,-24,80,244,55,4874
1784280403.9078202,650186.1699999993,-24,80,244,55,4874
1784280404.1085858,650186.1699999993,-24,80,244,55,4874
1784280404.3095562,650226.1699999993,-24,80,244,55,4874
1784280404.5407448,650226.1699999993,-24,80,244,55,4874
1784280404.7415733,650226.1699999993,-24,80,244,55,4874
1784280404.9423516,650226.1699999993,-24,80,244,55,4874
1784280405.14313,650226.1699999993,-24,80,244,55,4874
1784280405.3439293,650202.1699999993,-24,80,244,55,4874
1784280405.5447943,650202.1699999993,-24,80,244,55,4874
1784280405.790468,650202.1699999993,-24,80,244,55,4874
1784280406.0780165,650229.1699999993,-39,80,245,55,4889
1784280406.2788055,650229.1699999993,-39,80,245,55,4889
1784280406.4795995,650245.1699999993,-39,80,245,55,4889
1784280406.7012682,650245.1699999993,-39,80,245,55,4889
1784280406.9079742,650245.1699999993,-39,80,245,55,4889
1784280407.1148593,650201.2699999994,-39,80,245,55,4889
1784280407.3439221,650233.2699999994,-39,80,245,55,4889
1784280407.5788333,650233.2699999994,-39,80,245,55,4889
1784280407.8012893,650233.2699999994,-39,80,245,55,4889
1784280408.1038206,650237.1699999993,-39,80,245,55,4889
1784280408.3319418,650229.1699999993,-39,80,245,55,4889
1784280408.5472314,650245.1699999993,-39,50,246,55,4919
1784280408.796625,650245.1699999993,-39,50,246,55,4919
1784280408.9974563,650245.1699999993,-39,50,246,55,4919
1784280409.3214464,650245.1699999993,-39,50,246,55,4919
1784280409.5574884,650245.1699999993,-39,50,246,55,4919
1784280409.8046365,650245.1699999993,-39,50,246,55,4919
1784280410.0412009,650245.1699999993,-39,50,246,55,4919
1784280410.259565,650245.1699999993,-39,50,246,55,4919
1784280410.5481474,650240.1699999993,-39,50,246,55,4919
1784280410.7789278,650240.1699999993,-39,50,246,55,4919
1784280411.027765,650235.1699999993,-39,50,246,55,4919
1784280411.228314,650235.1699999993,-39,50,246,55,4919
1784280411.4522762,650235.1699999993,-39,50,246,55,4919
1784280411.7304962,650235.1699999993,-39,50,246,55,4919
1784280411.9505708,650235.1699999993,-39,50,246,55,4919
1784280412.186133,650227.3699999994,-39,80,247,56,4949
1784280412.3998194,650227.3699999994,-39,80,247,56,4949
1784280412.6309273,650227.3699999994,-39,80,247,56,4949
1784280412.8584342,650251.3699999994,-39,67,248,56,4962
1784280413.07098,650247.4699999994,-39,67,248,56,4962
1784280413.2717109,650247.4699999994,-39,67,248,56,4962
1784280413.6187425,650259.1699999993,-39,67,248,56,4962
1784280413.8573816,650245.7699999993,-39,67,248,56,4962
1784280414.0600243,650245.7699999993,-39,67,248,56,4962
1784280414.2859266,650245.7699999993,-39,67,248,56,4962
1784280414.4867115,650245.7699999993,-39,67,248,56,4962
1784280414.7476287,650245.7699999993,-39,67,248,56,4962
1784280415.00432,650240.7699999994,-39,37,249,56,4992
1784280415.227188,650240.7699999994,-39,37,249,56,4992
1784280415.5308108,650240.7699999994,-39,37,249,56,4992
1784280415.7428727,650240.7699999994,-39,37,249,56,4992
1784280415.9436367,650244.6699999993,-39,37,249,56,4992
1784280416.162023,650244.6699999993,-39,37,249,56,4992
1784280416.3765752,650244.6699999993,-39,37,249,56,4992
1784280416.6438644,650244.6699999993,-39,37,249,56,4992
1784280416.8699648,650244.6699999993,-39,37,249,56,4992
1784280417.0770154,650240.9699999994,-39,37,249,56,4992
1784280417.297899,650240.9699999994,-39,37,249,56,4992
1784280417.5299606,650240.9699999994,-39,37,249,56,4992
1784280417.779469,650240.9699999994,-39,37,249,56,4992
1784280417.9802825,650244.8699999994,-39,37,249,56,4992
1784280418.1811578,650244.8699999994,-39,37,249,56,4992
1784280418.4117107,650244.8699999994,-39,37,249,56,4992
1784280418.6372125,650248.5699999994,-39,37,249,56,4992
1784280418.8379762,650248.5699999994,-39,37,249,56,4992
1784280419.052295,650252.2699999994,-39,12,250,56,5017
1784280419.2681537,650252.2699999994,-39,12,250,56,5017
1784280419.4689066,650252.2699999994,-39,12,250,56,5017
1784280419.6770618,650252.2699999994,-39,12,250,56,5017
1784280419.877815,650252.2699999994,-39,12,250,56,5017
1784280421.0797412,650245.3699999994,-39,42,251,56,5047
1784280421.2848485,650244.5699999994,-39,50,252,56,5055
1784280421.5229096,650244.5699999994,-39,50,252,56,5055
1784280421.768734,650250.6699999995,-39,50,252,56,5055
1784280422.001382,650255.6699999995,-39,50,252,56,5055
1784280422.219804,650255.6699999995,-39,50,252,56,5055
1784280422.437618,650255.6699999995,-39,50,252,56,5055
1784280422.649702,650255.6699999995,-39,50,252,56,5055
1784280422.8504734,650255.6699999995,-39,50,252,56,5055
1784280423.093374,650255.6699999995,-39,50,252,56,5055
1784280423.309927,650255.6699999995,-39,50,252,56,5055
1784280423.526083,650255.6699999995,-39,50,252,56,5055
1784280423.7268605,650255.6699999995,-39,50,252,56,5055
1784280423.9276626,650259.5699999994,-39,50,252,56,5055
1784280424.149811,650259.5699999994,-39,50,252,56,5055
1784280424.4958193,650254.5699999994,-39,50,252,56,5055
1784280424.737856,650254.5699999994,-39,50,252,56,5055
1784280424.938626,650254.5699999994,-39,50,252,56,5055
1784280425.1481314,650254.5699999994,-39,50,252,56,5055
1784280425.372133,650254.5699999994,-39,50,252,56,5055
1784280425.641513,650254.5699999994,-39,50,252,56,5055
1784280425.8733745,650254.5699999994,-39,50,252,56,5055
1784280426.0742044,650239.5699999994,-39,50,252,56,5055
1784280426.3386889,650239.5699999994,-39,50,252,56,5055
1784280426.5737329,650239.5699999994,-39,50,252,56,5055
1784280426.8820355,650254.5699999994,-39,50,252,56,5055
1784280427.0914118,650254.5699999994,-39,50,252,56,5055
1784280427.2922285,650254.5699999994,-39,50,252,56,5055
1784280427.5305407,650254.5699999994,-39,50,252,56,5055
1784280427.7753925,650254.5699999994,-39,50,252,56,5055
1784280428.0011559,650254.5699999994,-39,50,252,56,5055
1784280428.223274,650254.5699999994,-39,50,252,56,5055
1784280428.4240708,650254.5699999994,-39,50,252,56,5055
1784280428.7090242,650254.5699999994,-39,50,252,56,5055
1784280428.9470084,650254.5699999994,-39,50,252,56,5055
1784280429.1739078,650254.5699999994,-39,50,252,56,5055
1784280429.3746803,650254.5699999994,-39,50,252,56,5055
1784280429.5834575,650254.5699999994,-39,50,252,56,5055
1784280429.8143172,650254.5699999994,-39,50,252,56,5055
1784280430.0490274,650254.5699999994,-39,50,252,56,5055
1784280430.2539296,650258.4699999994,-39,50,252,56,5055
1784280430.5295196,650258.4699999994,-39,50,252,56,5055
1784280430.760044,650258.4699999994,-39,50,252,56,5055
1784280430.967207,650258.4699999994,-39,50,252,56,5055
1784280431.1710446,650258.4699999994,-39,50,252,56,5055
1784280431.3874419,650258.4699999994,-39,50,252,56,5055
1784280431.5974512,650258.4699999994,-39,50,252,56,5055
1784280431.8067758,650258.4699999994,-39,20,253,56,5085
1784280432.0615046,650258.4699999994,-39,20,253,56,5085
1784280432.457458,650266.3699999994,-24,20,254,56,5100
1784280432.6830308,650266.3699999994,-24,20,254,56,5100
1784280432.883817,650266.3699999994,-24,20,254,56,5100
1784280433.105855,650257.9699999994,-24,25,255,56,5105
1784280433.3107827,650257.9699999994,-24,25,255,56,5105
1784280433.5614367,650257.9699999994,-24,25,255,56,5105
1784280433.8404648,650258.1699999995,-39,25,256,56,5120
1784280434.0809236,650250.6699999995,-39,25,256,56,5120
1784280434.398362,650246.7699999994,-39,25,256,56,5120
1784280434.6438189,650246.7699999994,-39,25,256,56,5120
1784280434.8523173,650246.7699999994,-39,25,256,56,5120
1784280435.099889,650254.5699999994,-39,25,256,56,5120
1784280435.3734016,650254.5699999994,-39,25,256,56,5120
1784280435.6044004,650254.5699999994,-39,25,256,56,5120
1784280435.834431,650254.5699999994,-39,25,256,56,5120
1784280436.0514312,650254.5699999994,-39,25,256,56,5120
1784280436.270373,650254.5699999994,-39,25,256,56,5120
1784280436.4884071,650254.5699999994,-39,25,256,56,5120
1784280436.7171254,650254.5699999994,-39,25,256,56,5120
1784280436.9179628,650254.5699999994,-39,25,256,56,5120
1784280437.1187932,650254.5699999994,-39,25,256,56,5120
1784280437.3196275,650254.5699999994,-39,25,256,56,5120
1784280437.5205276,650254.5699999994,-39,25,256,56,5120
1784280437.721505,650254.5699999994,-39,25,256,56,5120
1784280437.9222586,650254.5699999994,-39,25,256,56,5120
1784280438.1231778,650262.0699999994,-39,25,256,56,5120
1784280438.5536013,650262.0699999994,-39,25,256,56,5120
1784280438.7890632,650262.0699999994,-39,25,256,56,5120
1784280439.055088,650262.0699999994,-39,25,256,56,5120
1784280439.3016515,650262.0699999994,-39,25,256,56,5120
1784280439.6122856,650254.2699999994,-39,25,256,56,5120
1784280439.860157,650249.2699999994,-39,25,256,56,5120
1784280440.0610094,650249.2699999994,-39,25,256,56,5120
1784280440.2920308,650249.2699999994,-39,25,256,56,5120
1784280440.5247428,650256.6699999995,-39,-5,257,56,5150
1784280440.7450633,650256.6699999995,-39,-5,257,56,5150
1784280440.9846835,650256.6699999995,-39,-5,257,56,5150
1784280441.1854804,650260.5699999994,-39,-5,257,56,5150
1784280441.4391944,650260.5699999994,-39,-5,257,56,5150
1784280441.642428,650254.7699999994,-39,25,258,56,5180
1784280441.893843,650270.3699999994,-39,25,258,56,5180
1784280442.1407268,650267.8699999994,-39,25,258,56,5180
1784280442.358426,650265.9699999994,-39,-5,259,56,5210
1784280442.645277,650266.9699999994,-39,25,260,56,5240
1784280442.8460462,650266.9699999994,-39,25,260,56,5240
1784280443.072617,650270.8699999994,-39,25,260,56,5240
1784280443.2932675,650270.8699999994,-39,25,260,56,5240
1784280443.5193217,650270.8699999994,-39,25,260,56,5240
1784280443.7566195,650270.8699999994,-39,25,260,56,5240
1784280443.9573867,650270.8699999994,-39,25,260,56,5240
1784280444.1789002,650270.8699999994,-39,25,260,56,5240
1784280444.3991342,650263.0699999994,-39,25,260,56,5240
1784280444.6180778,650263.0699999994,-39,25,260,56,5240
1784280444.843222,650259.1699999995,-39,25,260,56,5240
1784280445.0439563,650259.1699999995,-39,25,260,56,5240
1784280445.262425,650259.1699999995,-39,25,260,56,5240
1784280445.4707983,650259.1699999995,-39,25,260,56,5240
1784280445.6871583,650259.1699999995,-39,25,260,56,5240
1784280445.9029675,650259.1699999995,-39,25,260,56,5240
1784280446.1038022,650263.0699999994,-39,25,260,56,5240
1784280446.329419,650263.0699999994,-39,25,260,56,5240
1784280446.5583825,650263.0699999994,-39,25,260,56,5240
1784280446.7920458,650263.0699999994,-39,55,261,56,5270
1784280447.0061593,650263.0699999994,-39,55,261,56,5270
1784280447.2069552,650263.0699999994,-39,55,261,56,5270
1784280447.4798448,650263.0699999994,-39,55,261,56,5270
1784280447.6946337,650263.0699999994,-39,55,261,56,5270
1784280447.9088273,650263.0699999994,-39,55,261,56,5270
1784280448.1235778,650263.0699999994,-39,55,261,56,5270
1784280448.3244164,650263.0699999994,-39,55,261,56,5270
1784280448.54079,650263.0699999994,-39,55,261,56,5270
1784280448.7889555,650263.0699999994,-39,55,261,56,5270
1784280449.0023608,650263.0699999994,-39,55,261,56,5270
1784280449.2847433,650263.0699999994,-39,55,261,56,5270
1784280449.4855542,650259.1699999995,-39,55,261,56,5270
1784280449.7020745,650259.1699999995,-39,55,261,56,5270
1784280449.9466894,650266.9699999994,-39,55,261,56,5270
1784280450.1686952,650266.9699999994,-39,55,261,56,5270
1784280450.3899915,650266.9699999994,-39,55,261,56,5270
1784280450.5975022,650266.9699999994,-39,55,261,56,5270
1784280450.8099484,650277.9699999994,-39,55,261,56,5270
1784280451.0852735,650277.9699999994,-39,25,262,56,5300
1784280451.3247433,650277.9699999994,-39,25,262,56,5300
1784280451.5307865,650277.9699999994,-39,25,262,56,5300
1784280451.7380645,650277.9699999994,-39,25,262,56,5300
1784280451.969613,650277.9699999994,-39,25,262,56,5300
1784280452.1922204,650277.9699999994,-39,25,262,56,5300
1784280452.393,650277.9699999994,-39,25,262,56,5300
1784280452.6000319,650277.9699999994,-39,25,262,56,5300
1784280452.8076935,650277.9699999994,-39,25,262,56,5300
1784280453.0199873,650277.4699999994,-39,-5,263,56,5330
1784280453.242243,650277.4699999994,-39,-5,263,56,5330
1784280453.4430494,650277.4699999994,-39,-5,263,56,5330
1784280453.6438627,650277.4699999994,-39,-5,263,56,5330
1784280453.8559992,650277.4699999994,-39,-5,263,56,5330
1784280454.0651455,650273.5699999994,-39,-5,263,56,5330
1784280454.304328,650273.5699999994,-39,-5,263,56,5330
1784280454.505243,650273.5699999994,-39,-5,263,56,5330
1784280454.7060795,650273.5699999994,-39,-5,263,56,5330
1784280454.9229872,650273.5699999994,-39,-5,263,56,5330
1784280455.1237454,650273.5699999994,-39,-5,263,56,5330
1784280455.3563132,650273.5699999994,-39,-5,263,56,5330
1784280455.5739903,650273.5699999994,-39,-5,263,56,5330
1784280455.774841,650273.5699999994,-39,-5,263,56,5330
1784280455.9872792,650273.5699999994,-39,-5,263,56,5330
1784280456.1881046,650273.5699999994,-39,-5,263,56,5330
1784280456.3945749,650273.5699999994,-39,-5,263,56,5330
1784280456.607343,650273.5699999994,-39,-5,263,56,5330
1784280456.8081691,650273.5699999994,-39,-5,263,56,5330
1784280457.021766,650273.5699999994,-39,-5,263,56,5330
1784280457.2225058,650273.5699999994,-39,-5,263,56,5330
1784280457.4232566,650273.5699999994,-39,-5,263,56,5330
1784280457.6509335,650273.5699999994,-39,-5,263,56,5330
1784280457.868331,650273.5699999994,-39,-5,263,56,5330
1784280458.0760057,650269.6699999995,-39,-5,263,56,5330
1784280458.4217403,650273.0699999994,-39,-5,263,56,5330
1784280458.6254387,650274.0699999994,-39,-20,264,57,5345
1784280458.845897,650274.0699999994,-39,-20,264,57,5345
1784280459.0772352,650274.0699999994,-39,-20,264,57,5345
1784280459.3018386,650273.9699999994,-39,-20,264,57,5345
1784280459.5410028,650271.9699999994,-39,-20,264,57,5345
1784280459.7488067,650271.9699999994,-39,-20,264,57,5345
1784280459.980228,650271.9699999994,-39,-20,264,57,5345
1784280460.210833,650271.9699999994,-39,-20,264,57,5345
1784280460.4276698,650275.8699999994,-39,-20,264,57,5345
1784280460.6561038,650285.8699999994,-39,-41,265,58,5366
1784280460.8573835,650289.7699999994,-24,-56,267,59,5396
1784280461.0582335,650289.7699999994,-24,-56,267,59,5396
1784280461.2590377,650275.3699999994,-24,-56,267,59,5396
1784280461.459878,650264.1699999995,-24,-56,267,59,5396
1784280461.6605756,650297.7699999994,-24,-26,268,59,5426
1784280461.8970304,650288.1699999993,-24,-26,268,59,5426
1784280462.1532857,650295.3699999994,-9,-26,269,59,5441
1784280462.397067,650296.2699999994,-9,-26,269,59,5441
1784280462.5981996,650296.2699999994,-9,-26,269,59,5441
1784280462.7989829,650296.2699999994,-9,-26,269,59,5441
1784280462.9997103,650295.3699999994,-9,-26,269,59,5441
1784280463.2961235,650295.3699999994,-9,-26,269,59,5441
1784280463.4967682,650297.9699999994,-9,-26,269,59,5441
1784280463.7058651,650297.9699999994,-9,0,270,59,5467
1784280463.9429905,650297.9699999994,-9,0,270,59,5467
1784280464.1437712,650297.9699999994,-9,0,270,59,5467
1784280464.3915007,650297.9699999994,-9,0,270,59,5467
1784280464.6180918,650294.9699999994,-9,30,271,59,5497
1784280464.8280802,650294.9699999994,-9,30,271,59,5497
1784280465.0682647,650294.9699999994,-9,30,271,59,5497
1784280465.2690132,650294.9699999994,-9,30,271,59,5497
1784280465.4935966,650294.9699999994,-9,30,271,59,5497
1784280465.7790668,650303.9699999994,-9,30,271,59,5497
1784280466.0215156,650303.9699999994,-9,30,271,59,5497
1784280466.2364888,650303.9699999994,-9,30,271,59,5497
1784280466.4465938,650303.9699999994,-9,30,271,59,5497
1784280466.7033405,650303.9699999994,-9,30,271,59,5497
1784280466.9105918,650303.9699999994,-9,30,271,59,5497
1784280467.1337557,650303.9699999994,-9,30,271,59,5497
1784280467.3494687,650303.9699999994,-9,30,271,59,5497
1784280467.556168,650303.9699999994,-9,30,271,59,5497
1784280467.7878041,650297.9699999994,-9,30,271,59,5497
1784280468.0220387,650297.9699999994,-9,30,271,59,5497
1784280468.2651072,650297.9699999994,-9,30,271,59,5497
1784280468.5181472,650297.0699999994,-9,30,271,59,5497
1784280468.747309,650309.0699999994,-9,30,271,59,5497
1784280469.0818667,650309.0699999994,-9,30,271,59,5497
1784280469.3669126,650300.0699999994,-9,0,272,59,5527
1784280469.6072185,650300.9699999994,-9,0,272,59,5527
1784280469.8843122,650300.9699999994,-9,0,272,59,5527
1784280470.1006992,650300.9699999994,-9,0,272,59,5527
1784280470.3088052,650300.9699999994,-9,0,272,59,5527
1784280470.5539627,650300.9699999994,-9,0,272,59,5527
1784280470.757801,650301.8699999994,-9,0,272,59,5527
1784280470.9784987,650301.8699999994,-9,0,272,59,5527
1784280471.221546,650300.9699999994,-9,0,272,59,5527
1784280471.4691205,650300.9699999994,-9,0,272,59,5527
1784280471.7188103,650300.9699999994,-9,0,272,59,5527
1784280471.945365,650301.8699999994,-9,0,272,59,5527
1784280472.1783857,650301.8699999994,-9,0,272,59,5527
1784280472.4226704,650300.9699999994,-9,0,272,59,5527
1784280472.6725848,650299.1699999993,-9,0,272,59,5527
1784280472.915616,650299.1699999993,-9,0,272,59,5527
1784280473.1426609,650300.0699999994,-9,0,272,59,5527
1784280473.3535607,650300.0699999994,-9,0,272,59,5527
1784280473.5704358,650300.0699999994,-9,0,272,59,5527
1784280473.8238833,650300.9699999994,6,0,273,59,5542
1784280474.1487188,650300.9699999994,6,0,273,59,5542
1784280474.3652053,650300.9699999994,6,0,273,59,5542
1784280474.8389337,650300.9699999994,6,0,273,59,5542
1784280475.0826678,650302.1699999993,6,0,273,59,5542
1784280475.4294949,650302.1699999993,6,0,273,59,5542
1784280475.6398733,650302.1699999993,6,0,273,59,5542
1784280475.8543143,650302.1699999993,6,0,273,59,5542
1784280476.0998082,650302.1699999993,6,0,273,59,5542
1784280476.3648884,650302.1699999993,6,0,273,59,5542
1784280476.5973923,650301.5699999994,6,25,274,59,5567
1784280476.8004668,650301.5699999994,6,25,274,59,5567
1784280477.0181415,650301.5699999994,6,25,274,59,5567
1784280477.2707026,650301.5699999994,6,25,274,59,5567
1784280477.4806087,650304.0699999994,6,25,274,59,5567
1784280477.8545876,650304.6699999993,-9,25,275,59,5582
1784280478.0962574,650304.6699999993,-9,25,275,59,5582
1784280478.320568,650304.6699999993,-9,25,275,59,5582
1784280478.5215125,650302.1699999993,-9,25,275,59,5582
1784280478.722243,650302.1699999993,-9,25,275,59,5582
1784280478.9230504,650302.1699999993,-9,25,275,59,5582
1784280479.1239202,650308.8699999994,-9,44,277,59,5605
1784280479.3735936,650308.8699999994,-9,44,277,59,5605
1784280479.59,650308.8699999994,-9,44,277,59,5605
1784280479.7907906,650308.8699999994,-9,44,277,59,5605
1784280479.99153,650308.8699999994,-9,44,277,59,5605
1784280481.2370522,650305.3699999994,-9,14,278,59,5635
1784280481.4378526,650305.3699999994,-9,14,278,59,5635
1784280481.638861,650303.9699999994,-9,14,279,59,5665
1784280482.066437,650305.7699999994,6,44,280,59,5680
1784280482.2748313,650305.7699999994,6,44,280,59,5680
1784280482.475551,650305.7699999994,6,44,280,59,5680
1784280482.7120295,650312.9699999994,6,14,281,59,5710
1784280482.918785,650311.8699999994,-9,-11,283,59,5750
1784280483.1251965,650311.8699999994,-9,-11,283,59,5750
1784280483.3652947,650310.7699999994,-9,-11,283,59,5750
1784280483.5661259,650310.7699999994,-9,-11,283,59,5750
1784280483.766943,650310.7699999994,-9,-11,283,59,5750
1784280483.9826775,650310.7699999994,-9,-11,283,59,5750
1784280484.1834426,650310.7699999994,-9,-11,283,59,5750
1784280484.4645648,650310.7699999994,-9,-11,283,59,5750
1784280484.6653254,650310.7699999994,-9,-11,283,59,5750
1784280484.8660557,650310.7699999994,-9,-11,283,59,5750
1784280485.1056497,650312.9699999994,-9,-11,283,59,5750
1784280485.3841865,650312.9699999994,-9,-11,283,59,5750
1784280485.5937834,650312.9699999994,-9,-11,283,59,5750
1784280485.7945614,650312.9699999994,-9,-11,283,59,5750
1784280486.001679,650312.7699999994,-9,-41,284,59,5780
1784280486.2604308,650312.7699999994,-9,-41,284,59,5780
1784280486.461224,650312.7699999994,-9,-41,284,59,5780
1784280486.7963912,650312.7699999994,-9,-41,284,59,5780
1784280487.0402186,650312.7699999994,-9,-41,284,59,5780
1784280487.241093,650312.7699999994,-9,-41,284,59,5780
1784280487.486512,650312.7699999994,-9,-41,284,59,5780
1784280487.7381747,650310.9699999994,-9,-41,284,59,5780
1784280487.9617412,650311.8699999994,-9,-41,284,59,5780
1784280488.1762288,650311.8699999994,-9,-41,284,59,5780
1784280488.3864875,650311.8699999994,-9,-41,284,59,5780
1784280488.592109,650311.8699999994,-9,-41,284,59,5780
1784280488.8337557,650311.8699999994,-9,-41,284,59,5780
1784280489.0346053,650310.9699999994,-9,-41,284,59,5780
1784280489.2354138,650302.7699999993,-9,-41,284,59,5780
1784280489.4679832,650302.7699999993,-9,-41,284,59,5780
1784280489.668826,650302.7699999993,-9,-41,284,59,5780
1784280489.8840563,650302.7699999993,-9,-41,284,59,5780
1784280490.0848038,650302.7699999993,-9,-41,284,59,5780
1784280490.3052907,650302.7699999993,-9,-41,284,59,5780
1784280490.5217366,650302.7699999993,-9,-41,284,59,5780
1784280490.7566226,650302.7699999993,-9,-41,284,59,5780
1784280490.975851,650302.7699999993,-9,-41,284,59,5780
1784280491.1768215,650286.3699999994,-9,-41,284,59,5780
1784280491.4138834,650284.5699999994,-9,-41,284,59,5780
1784280491.8378804,650284.5699999994,-9,-41,284,59,5780
1784280492.0386755,650284.5699999994,-9,-41,284,59,5780
1784280492.2394762,650284.5699999994,-9,-41,284,59,5780
1784280492.4632802,650284.5699999994,-9,-41,284,59,5780
1784280492.6990247,650284.5699999994,-9,-41,284,59,5780
1784280492.9369133,650285.4699999994,-9,-41,284,59,5780
1784280493.1378322,650285.4699999994,-9,-41,284,59,5780
1784280493.3710248,650285.4699999994,-9,-41,284,59,5780
1784280493.5718012,650285.4699999994,-9,-41,284,59,5780
1784280493.7862217,650293.6699999995,-9,-71,285,59,5810
1784280493.9870586,650293.6699999995,-9,-71,285,59,5810
1784280494.1879694,650293.6699999995,-9,-71,285,59,5810
1784280494.3890438,650293.6699999995,-9,-71,285,59,5810
1784280494.5898511,650293.6699999995,-9,-71,285,59,5810
1784280494.8366265,650293.6699999995,-9,-71,285,59,5810
1784280495.0765803,650307.8699999994,-9,-41,286,59,5840
1784280495.378693,650307.8699999994,-9,-41,286,59,5840
1784280495.579434,650291.4699999994,-9,-41,286,59,5840
1784280495.7801902,650291.4699999994,-9,-41,286,59,5840
1784280496.0061724,650291.4699999994,-9,-41,286,59,5840
1784280496.2641444,650291.4699999994,-9,-41,286,59,5840
1784280496.4714043,650291.4699999994,-9,-41,286,59,5840
1784280496.7162275,650291.4699999994,-9,-41,286,59,5840
1784280496.9170005,650299.6699999995,-9,-41,286,59,5840
1784280497.1970391,650298.7699999994,-9,-41,286,59,5840
1784280497.434677,650298.7699999994,-9,-50,287,60,5849
1784280497.702113,650300.5699999994,-9,-59,288,61,5858
1784280497.9028919,650300.5699999994,-9,-59,288,61,5858
1784280498.1348848,650312.3699999994,-9,-59,288,61,5858
1784280498.3741734,650313.2699999994,-9,-59,288,61,5858
1784280498.5828304,650313.2699999994,-9,-59,288,61,5858
1784280498.8073804,650313.2699999994,-9,-59,288,61,5858
1784280499.0081463,650313.2699999994,-9,-59,288,61,5858
1784280499.208917,650313.2699999994,-9,-59,288,61,5858
1784280499.4097154,650313.2699999994,-9,-59,288,61,5858
1784280499.610503,650313.2699999994,-9,-59,288,61,5858
1784280499.820253,650307.3699999994,-9,-71,289,61,5870
1784280500.0209644,650307.3699999994,-9,-71,289,61,5870
1784280500.22173,650307.3699999994,-9,-71,289,61,5870
1784280500.42265,650306.4699999994,-9,-71,289,61,5870
1784280500.6233897,650313.5699999994,-9,-71,289,61,5870
1784280500.8240998,650313.5699999994,-9,-71,289,61,5870
1784280501.0363433,650313.5699999994,-9,-71,289,61,5870
1784280501.237262,650313.5699999994,-9,-71,289,61,5870
1784280501.5436943,650313.5699999994,-9,-71,289,61,5870
1784280501.7634065,650313.5699999994,-9,-71,289,61,5870
1784280502.0328126,650324.7699999993,-9,-41,290,61,5900
1784280502.2336595,650324.7699999993,-9,-41,290,61,5900
1784280502.4345455,650325.6699999993,-9,-41,290,61,5900
1784280502.6353042,650317.4699999994,-9,-41,290,61,5900
1784280502.8360596,650317.4699999994,-9,-41,290,61,5900
1784280504.2008193,650326.7699999994,-9,-11,291,61,5930
1784280504.4673767,650326.7699999994,-9,-11,291,61,5930
1784280504.6837873,650323.6699999993,-9,-41,292,61,5960
1784280504.8844981,650323.6699999993,-9,-41,292,61,5960
1784280505.1263766,650323.6699999993,-9,-41,292,61,5960
1784280505.3683405,650323.6699999993,-9,-41,292,61,5960
1784280505.5691426,650323.6699999993,-9,-41,292,61,5960
1784280505.7713795,650323.6699999993,-9,-41,292,61,5960
1784280505.9721582,650323.6699999993,-9,-41,292,61,5960
1784280506.179254,650338.6699999993,6,-41,293,61,5975
1784280506.3964214,650338.6699999993,6,-41,293,61,5975
1784280506.5972886,650338.6699999993,6,-39,294,61,5977
1784280506.889154,650338.6699999993,6,-39,294,61,5977
1784280507.119451,650334.7699999994,6,-9,295,62,6007
1784280507.3503644,650335.9699999994,6,21,296,63,6037
1784280507.599036,650340.9699999994,6,50,297,64,6066
1784280507.7994657,650340.9699999994,6,50,297,64,6066
1784280508.0002694,650340.9699999994,6,50,297,64,6066
1784280508.237795,650315.9699999994,6,50,297,64,6066
1784280508.465769,650315.9699999994,6,50,297,64,6066
1784280508.7451375,650315.9699999994,6,50,297,64,6066
1784280508.9930778,650315.9699999994,6,50,297,64,6066
1784280509.2137027,650315.9699999994,6,50,297,64,6066
1784280509.4235406,650315.9699999994,6,50,297,64,6066
1784280509.6368213,650340.9699999994,6,20,298,64,6096
1784280509.9076998,650341.5699999994,6,20,298,64,6096
1784280510.1164982,650341.5699999994,6,20,298,64,6096
1784280510.3173194,650341.5699999994,6,20,298,64,6096
1784280510.5182755,650341.5699999994,6,20,298,64,6096
1784280510.7190902,650340.9699999994,6,20,298,64,6096
1784280511.3538334,650340.9699999994,6,20,298,64,6096
1784280511.5647235,650340.9699999994,6,20,298,64,6096
1784280511.7655401,650340.9699999994,6,20,298,64,6096
1784280511.9664626,650340.9699999994,6,20,298,64,6096
1784280512.1673322,650340.9699999994,6,20,298,64,6096
1784280514.1804352,650340.9699999994,6,20,298,64,6096
1784280514.5819268,650338.9699999994,6,50,299,64,6126
1784280514.798346,650338.9699999994,6,50,299,64,6126
1784280515.0279639,650338.9699999994,6,50,299,64,6126
1784280515.2287724,650338.9699999994,6,50,299,64,6126
1784280515.4295397,650338.9699999994,6,50,299,64,6126
1784280515.6303446,650338.9699999994,6,50,299,64,6126
1784280515.836346,650338.9699999994,6,50,299,64,6126
1784280516.0598419,650338.9699999994,6,50,299,64,6126
1784280516.3166828,650338.3699999994,6,50,299,64,6126
1784280516.56669,650338.3699999994,6,50,299,64,6126
1784280516.7913802,650343.9699999994,6,50,299,64,6126
