timestamp,price,volume,side
2026-07-13 19:13:01.772764,84.10000000000001,11,bid
2026-07-13 19:13:20.181233,84.0,11,ask
2026-07-13 19:13:21.484334,83.9,11,bid
2026-07-13 19:13:27.274212,84.10000000000001,11,ask
2026-07-13 19:13:28.050695,84.0,10,ask
2026-07-13 19:13:29.325074,84.10000000000001,11,ask
2026-07-13 19:13:29.989963,83.7,32,bid
2026-07-13 19:13:31.995044,83.80000000000001,11,ask
2026-07-13 19:13:36.515010,83.5,14,bid
2026-07-13 19:13:37.270778,83.60000000000001,3,ask
2026-07-13 19:13:39.559802,83.7,11,ask
2026-07-13 19:13:43.870595,83.60000000000001,11,bid
2026-07-13 19:14:08.441050,83.60000000000001,3,bid
2026-07-13 19:14:32.633295,83.4,3,bid
2026-07-13 19:14:33.959635,83.30000000000001,3,ask
2026-07-13 19:15:37.671386,83.30000000000001,3,bid
2026-07-13 19:15:38.703119,83.4,3,ask
2026-07-13 19:15:46.440493,83.80000000000001,3,ask
2026-07-13 19:15:51.680601,83.7,3,bid
2026-07-13 19:15:52.643871,83.80000000000001,3,ask
2026-07-13 19:15:55.178895,83.7,11,ask
2026-07-13 19:15:55.660436,83.30000000000001,14,bid
2026-07-13 19:16:02.185194,83.60000000000001,3,ask
2026-07-13 19:16:11.602457,83.7,11,ask
2026-07-13 19:16:12.722562,83.7,7,bid
2026-07-13 19:16:12.722562,83.7,4,bid
2026-07-13 19:16:25.892262,83.4,3,bid
2026-07-13 19:16:36.732184,83.60000000000001,3,ask
2026-07-13 19:16:40.363310,83.7,11,ask
2026-07-13 19:16:51.000381,84.0,10,ask
2026-07-13 19:16:52.190775,83.9,17,ask
2026-07-13 19:16:56.090058,83.80000000000001,11,bid
2026-07-13 19:16:57.404267,83.80000000000001,10,bid
2026-07-13 19:16:57.771191,83.80000000000001,6,bid
2026-07-13 19:16:58.719553,83.7,10,ask
2026-07-13 19:17:08.395575,83.5,10,bid
2026-07-13 19:17:13.929925,83.30000000000001,14,bid
2026-07-13 19:17:15.798176,83.4,3,ask
2026-07-13 19:17:25.577429,83.10000000000001,3,bid
2026-07-13 19:18:32.222986,82.60000000000001,3,bid
2026-07-13 19:18:36.947786,82.80000000000001,3,ask
2026-07-13 19:18:38.225429,82.60000000000001,3,bid
2026-07-13 19:18:40.233917,82.80000000000001,3,ask
2026-07-13 19:19:16.529694,82.80000000000001,3,ask
2026-07-13 19:19:21.142351,82.9,1,bid
2026-07-13 19:19:31.601593,82.9,1,ask
2026-07-13 19:19:33.997874,82.80000000000001,3,bid
2026-07-13 19:19:34.206211,82.5,3,bid
2026-07-13 19:19:36.317708,82.7,3,ask
2026-07-13 19:21:35.247017,82.4,3,bid
2026-07-13 19:21:36.789153,82.4,11,bid
2026-07-13 19:21:40.821783,82.7,11,ask
2026-07-13 19:21:41.304932,82.7,3,ask
2026-07-13 19:21:44.035720,82.60000000000001,3,bid
2026-07-13 19:21:44.498853,82.60000000000001,11,bid
2026-07-13 19:21:45.821645,82.60000000000001,6,bid
2026-07-13 19:21:45.821645,82.60000000000001,4,bid
2026-07-13 19:21:47.151003,82.60000000000001,10,ask
2026-07-13 19:21:49.572600,82.7,11,ask
2026-07-13 19:21:49.764515,82.80000000000001,11,bid
2026-07-13 19:21:50.315582,82.9,11,ask
2026-07-13 19:21:51.074559,82.9,3,ask
2026-07-13 19:21:58.956138,82.9,3,ask
2026-07-13 19:21:59.870377,82.7,3,bid
2026-07-13 19:22:04.238199,82.7,3,ask
2026-07-13 19:22:09.537066,82.7,3,bid
2026-07-13 19:22:13.467661,82.80000000000001,3,ask
2026-07-13 19:22:16.096702,82.80000000000001,3,bid
2026-07-13 19:22:21.357281,82.80000000000001,3,ask
2026-07-13 19:22:25.292033,83.0,3,bid
2026-07-13 19:22:31.835281,82.9,3,ask
2026-07-13 19:22:34.702679,82.7,3,bid
2026-07-13 19:23:07.354665,82.60000000000001,3,ask
2026-07-13 19:23:12.663805,82.60000000000001,3,bid
2026-07-13 19:23:41.601284,82.0,3,bid
2026-07-13 19:23:48.176904,81.9,3,ask
2026-07-13 19:24:15.936015,81.7,3,ask
2026-07-13 19:24:16.366396,81.5,3,bid
2026-07-13 19:24:39.611305,81.4,3,ask
2026-07-13 19:25:00.646897,81.4,11,ask
2026-07-13 19:25:04.131485,81.4,11,bid
2026-07-13 19:25:12.537100,81.2,11,ask
2026-07-13 19:25:17.771477,81.2,11,bid
2026-07-13 19:25:19.333883,81.4,11,ask
2026-07-13 19:25:19.529022,81.5,10,ask
2026-07-13 19:25:22.557581,81.10000000000001,10,bid
2026-07-13 19:25:25.730145,81.10000000000001,11,bid
2026-07-13 19:25:32.062170,81.4,26,ask
2026-07-13 19:25:34.500532,81.10000000000001,5,bid
2026-07-13 19:25:34.700083,81.0,10,bid
2026-07-13 19:25:36.252986,81.0,10,ask
2026-07-13 19:25:41.487060,80.9,10,bid
2026-07-13 19:25:44.178185,80.80000000000001,11,bid
2026-07-13 19:25:48.090714,80.80000000000001,3,bid
2026-07-13 19:26:21.005133,80.2,6,bid
2026-07-13 19:26:22.680728,80.30000000000001,6,ask
2026-07-13 19:26:28.881677,80.4,3,ask
2026-07-13 19:26:32.498078,80.4,3,bid
2026-07-13 19:26:51.219901,80.30000000000001,3,bid
2026-07-13 19:26:54.111492,80.5,3,ask
2026-07-13 19:27:03.048031,80.30000000000001,3,ask
2026-07-13 19:27:03.947195,80.0,3,bid
2026-07-13 19:27:22.751875,80.2,3,ask
2026-07-13 19:27:26.708511,79.9,3,bid
2026-07-13 19:27:35.918275,80.0,14,ask
2026-07-13 19:27:36.230988,79.9,11,bid
2026-07-13 19:27:36.709051,79.9,3,bid
2026-07-13 19:27:39.137269,80.0,3,ask
2026-07-13 19:27:46.393456,79.9,3,bid
2026-07-13 19:28:48.182613,79.9,3,ask
2026-07-13 19:29:06.594615,80.2,3,bid
2026-07-13 19:29:08.971313,80.2,3,ask
2026-07-13 19:29:23.656722,80.30000000000001,11,ask
2026-07-13 19:29:32.740625,80.7,10,ask
2026-07-13 19:29:32.756550,80.80000000000001,2,ask
2026-07-13 19:29:34.854293,80.60000000000001,2,bid
2026-07-13 19:29:35.256091,80.5,10,bid
2026-07-13 19:29:36.744807,80.5,11,bid
2026-07-13 19:29:36.760375,80.5,3,bid
2026-07-13 19:29:39.032527,80.7,3,ask
2026-07-13 19:29:44.640571,80.60000000000001,11,ask
2026-07-13 19:29:45.948648,80.60000000000001,11,bid
2026-07-13 19:29:53.826229,80.80000000000001,18,ask
2026-07-13 19:29:53.854948,80.80000000000001,3,ask
2026-07-13 19:30:00.328661,80.7,10,bid
2026-07-13 19:30:00.388778,80.7,11,bid
2026-07-13 19:30:01.762670,80.7,11,ask
2026-07-13 19:30:03.028341,80.80000000000001,14,bid
2026-07-13 19:30:04.606113,80.9,3,ask
2026-07-13 19:30:23.191886,80.5,3,bid
2026-07-13 19:30:48.955781,80.7,3,ask
2026-07-13 19:30:50.267244,80.60000000000001,11,ask
2026-07-13 19:30:51.571894,80.60000000000001,11,bid
2026-07-13 19:30:51.674190,80.5,3,bid
2026-07-13 19:30:59.444979,80.7,3,ask
2026-07-13 19:31:07.310261,80.80000000000001,3,bid
2026-07-13 19:31:08.779105,80.9,3,ask
2026-07-13 19:31:08.849983,80.9,11,ask
2026-07-13 19:31:13.860782,80.9,4,bid
2026-07-13 19:31:20.493243,80.80000000000001,4,ask
2026-07-13 19:31:26.801004,80.7,11,bid
2026-07-13 19:31:27.074261,80.7,3,bid
2026-07-13 19:31:28.387376,80.80000000000001,3,ask
2026-07-13 19:31:31.874919,80.7,3,bid
2026-07-13 19:32:02.516225,80.80000000000001,24,ask
2026-07-13 19:32:03.823614,80.7,20,bid
2026-07-13 19:32:03.823614,80.7,4,bid
2026-07-13 19:32:06.457885,80.7,3,ask
2026-07-13 19:32:07.772056,80.7,3,bid
2026-07-13 19:32:34.058806,80.4,3,bid
2026-07-13 19:32:44.762140,80.4,11,bid
2026-07-13 19:32:48.767102,80.2,11,ask
2026-07-13 19:32:48.987541,80.4,3,ask
2026-07-13 19:33:09.460932,80.5,3,ask
2026-07-13 19:33:14.736109,80.5,11,ask
2026-07-13 19:33:16.353569,80.60000000000001,10,ask
2026-07-13 19:33:17.575886,80.5,10,bid
2026-07-13 19:33:21.000877,80.30000000000001,11,bid
2026-07-13 19:33:25.249384,80.30000000000001,11,ask
2026-07-13 19:33:27.097550,80.0,14,bid
2026-07-13 19:34:20.463719,79.80000000000001,3,bid
2026-07-13 19:34:25.746915,79.80000000000001,3,ask
2026-07-13 19:34:27.053825,79.80000000000001,3,bid
2026-07-13 19:34:29.683624,79.9,3,ask
2026-07-13 19:34:31.037316,79.9,3,bid
2026-07-13 19:34:32.521963,79.9,11,bid
2026-07-13 19:34:37.364937,79.80000000000001,11,ask
2026-07-13 19:34:42.838138,79.7,11,bid
2026-07-13 19:34:43.030255,79.60000000000001,10,bid
2026-07-13 19:34:44.082466,79.5,11,bid
2026-07-13 19:34:45.566683,79.60000000000001,2,ask
2026-07-13 19:34:45.657127,79.60000000000001,2,ask
2026-07-13 19:34:45.924209,79.60000000000001,7,ask
2026-07-13 19:34:49.456168,79.7,10,ask
2026-07-13 19:35:03.781130,79.60000000000001,2,ask
2026-07-13 19:35:05.067511,79.60000000000001,9,ask
2026-07-13 19:35:05.191084,79.5,3,ask
2026-07-13 19:35:06.504508,79.5,3,bid
2026-07-13 19:35:08.012681,79.60000000000001,3,ask
2026-07-13 19:35:49.884920,79.2,3,ask
2026-07-13 19:35:51.307511,79.10000000000001,3,bid
2026-07-13 19:36:09.539150,78.80000000000001,3,ask
2026-07-13 19:36:11.894325,78.80000000000001,3,bid
2026-07-13 19:36:28.044930,78.5,3,bid
2026-07-13 19:36:31.452993,78.60000000000001,3,ask
2026-07-13 19:36:33.986603,78.0,14,bid
2026-07-13 19:36:34.626152,78.0,10,bid
2026-07-13 19:36:35.672128,78.30000000000001,2,ask
2026-07-13 19:36:37.091296,78.30000000000001,8,ask
2026-07-13 19:36:38.581212,78.30000000000001,11,ask
2026-07-13 19:36:44.130551,78.4,3,ask
2026-07-13 19:37:11.918606,78.9,3,ask
2026-07-13 19:37:12.738443,78.9,11,ask
2026-07-13 19:37:19.353049,78.7,11,bid
2026-07-13 19:37:20.672753,78.60000000000001,3,bid
2026-07-13 19:38:09.496150,79.0,3,ask
2026-07-13 19:38:12.106280,78.80000000000001,3,bid
2026-07-13 19:38:17.970747,78.80000000000001,3,ask
2026-07-13 19:38:18.442305,78.60000000000001,3,bid
2026-07-13 19:38:22.514199,79.10000000000001,3,ask
2026-07-13 19:38:24.751665,78.7,3,bid
2026-07-13 19:38:28.107615,79.10000000000001,3,ask
2026-07-13 19:38:28.503601,78.9,3,bid
2026-07-13 19:38:43.605343,78.9,3,ask
2026-07-13 19:38:44.907591,78.80000000000001,3,bid
2026-07-13 19:39:06.461135,79.0,14,ask
2026-07-13 19:39:10.283830,78.80000000000001,11,bid
2026-07-13 19:39:13.752625,78.9,3,bid
2026-07-13 19:39:33.669903,78.80000000000001,3,bid
2026-07-13 19:39:34.275134,78.7,3,ask
2026-07-13 19:39:44.131242,78.80000000000001,3,ask
2026-07-13 19:39:47.582027,78.60000000000001,3,bid
2026-07-13 19:40:03.818029,78.7,3,ask
2026-07-13 19:40:13.034585,78.7,3,ask
2026-07-13 19:40:13.034585,78.7,18,ask
2026-07-13 19:40:15.674286,78.60000000000001,10,bid
2026-07-13 19:40:24.889452,78.5,10,ask
2026-07-13 19:40:26.204460,78.5,18,bid
2026-07-13 19:40:26.327180,78.5,3,bid
2026-07-13 19:40:30.068083,78.60000000000001,11,ask
2026-07-13 19:40:38.025801,78.0,11,bid
2026-07-13 19:40:38.378973,77.9,3,bid
2026-07-13 19:40:40.942599,78.10000000000001,3,ask
2026-07-13 19:40:45.882326,78.0,3,bid
2026-07-13 19:41:06.310927,77.4,3,bid
2026-07-13 19:41:06.400436,77.4,11,bid
2026-07-13 19:41:06.672803,77.30000000000001,10,bid
