timestamp,pnl,cash,posA,posB
1782930791.8040314,3675.2019999999857,3709.501999999986,-49,49
1782930796.8040512,3689.9019999999846,3704.7019999999848,-37,37
1782930801.804131,3693.601999999985,3701.4019999999846,-26,26
1782930806.804137,3696.2019999999848,3701.4019999999846,-26,26
1782930811.804231,3693.901999999985,3701.7019999999848,-26,26
1782930816.8042338,3701.7019999999848,3701.7019999999848,-26,26
1782930821.8043337,3702.901999999985,3702.0019999999854,-3,3
1782930826.804358,3702.6019999999853,3702.6019999999853,0,0
1782930831.804454,3702.6019999999853,3702.6019999999853,0,0
1782930836.8044837,3698.3019999999865,3713.901999999986,26,-26
1782930841.8045053,3700.701999999986,3722.9019999999864,37,-37
1782930846.804529,3708.401999999987,3709.301999999987,3,-3
1782930851.8118682,3708.101999999986,3713.7019999999866,14,-14
1782930856.8118725,3701.101999999986,3713.7019999999866,14,-14
1782930861.811902,3691.801999999986,3735.9019999999855,49,-49
1782930866.8119378,3706.501999999986,3728.7019999999857,37,-37
1782930871.81194,3708.801999999985,3731.0019999999854,37,-37
1782930876.811986,3708.8019999999856,3731.0019999999854,37,-37
1782930881.812021,3716.2019999999857,3731.0019999999854,37,-37
1782930886.8120658,3712.501999999986,3725.501999999985,26,-26
1782930891.812106,3722.1019999999844,3722.1019999999844,14,-14
1782930896.8122075,3717.9019999999837,3718.8019999999838,3,-3
1782930901.8123107,3718.2019999999834,3718.2019999999834,0,0
1782930906.8123724,3718.201999999983,3721.001999999983,-14,14
1782930911.8124683,3719.3019999999838,3719.9019999999837,-3,3
1782930916.8125496,3719.0019999999836,3726.8019999999833,-26,26
1782930921.8126247,3713.801999999983,3726.8019999999833,-26,26
1782930926.8126256,3724.201999999984,3726.8019999999833,-26,26
1782930931.8128126,3712.7019999999843,3731.201999999984,-37,37
1782930936.8128607,3726.2019999999843,3725.6019999999844,-3,3
1782930941.8129022,3725.601999999985,3725.601999999985,0,0
1782930946.813,3725.601999999985,3725.601999999985,0,0
1782930951.8130198,3725.601999999985,3725.601999999985,0,0
1782930956.8130872,3719.801999999985,3738.001999999985,26,-26
1782930961.8131099,3725.001999999985,3738.001999999985,26,-26
1782930966.8131168,3730.4019999999855,3730.4019999999855,0,0
1782930971.8131275,3731.0019999999845,3731.0019999999845,0,0
1782930976.813228,3731.6019999999844,3731.3019999999847,-3,3
1782930981.8132339,3731.301999999984,3734.1019999999844,-14,14
1782930986.8133204,3732.7019999999848,3734.1019999999844,-14,14
1782930991.81339,3734.0019999999845,3734.0019999999845,0,0
1782930996.8134072,3734.601999999985,3734.601999999985,0,0
1782931001.8134139,3734.0019999999845,3734.9019999999846,-3,3
1782931006.813451,3734.301999999984,3737.101999999985,-14,14
1782931011.8135016,3731.501999999985,3737.101999999985,-14,14
1782931016.8135426,3739.9019999999846,3737.101999999985,-14,14
1782931021.8136365,3735.7019999999848,3736.001999999985,-3,3
1782931026.8136601,3736.001999999985,3736.001999999985,0,0
1782931031.8136775,3736.001999999985,3736.001999999985,0,0
1782931036.8137486,3736.001999999985,3736.001999999985,0,0
1782931041.8138156,3736.001999999985,3736.001999999985,0,0
1782931046.813912,3736.601999999985,3736.601999999985,0,0
1782931051.8139222,3736.601999999985,3737.501999999985,3,-3
1782931056.8140101,3736.901999999985,3736.901999999985,0,0
1782931061.8140955,3736.901999999985,3736.901999999985,0,0
1782931066.8141923,3736.901999999985,3736.901999999985,0,0
1782931071.8142047,3736.901999999985,3736.901999999985,0,0
1782931076.8143055,3736.6019999999858,3737.801999999985,3,-3
1782931081.8143384,3728.601999999985,3776.6019999999844,60,-60
1782931086.8144064,3752.101999999984,3757.301999999984,26,-26
1782931091.814669,3744.301999999984,3757.301999999984,26,-26
1782931096.8147302,3753.9019999999837,3752.501999999984,14,-14
1782931101.8148096,3748.6019999999844,3748.6019999999844,0,0
1782931106.8149118,3748.3019999999833,3751.1019999999835,-14,14
1782931111.8149946,3749.7019999999843,3750.001999999984,-3,3
1782931116.8150558,3750.0019999999845,3750.0019999999845,0,0
1782931121.8150654,3750.0019999999845,3750.0019999999845,0,0
1782931126.815066,3750.0019999999845,3750.0019999999845,0,0
1782931131.815163,3750.0019999999845,3750.0019999999845,0,0
1782931136.8151863,3750.0019999999845,3750.0019999999845,0,0
1782931141.8152845,3750.0019999999845,3750.0019999999845,0,0
1782931146.8153615,3750.0019999999845,3750.0019999999845,0,0
1782931151.815411,3749.401999999984,3750.301999999984,-3,3
1782931156.8154306,3749.7019999999843,3752.501999999984,-14,14
1782931161.8154829,3745.5019999999845,3752.501999999984,-14,14
1782931166.815564,3745.501999999984,3770.001999999984,-49,49
1782931171.8155687,3750.4019999999864,3767.2019999999866,-42,42
1782931176.81562,3761.701999999986,3760.5019999999863,-3,3
1782931181.815681,3761.7019999999866,3762.0019999999863,-3,3
1782931186.8157804,3762.6019999999867,3762.6019999999867,0,0
1782931191.8157988,3762.6019999999867,3762.6019999999867,0,0
1782931196.8158367,3762.9019999999864,3762.9019999999864,-3,3
1782931201.815858,3762.0019999999863,3762.9019999999864,-3,3
1782931206.8158944,3763.5019999999863,3762.9019999999864,-3,3
1782931211.8159025,3762.901999999986,3762.9019999999864,-3,3
1782931216.815995,3762.9019999999864,3762.9019999999864,0,0
1782931221.816094,3761.7019999999866,3763.801999999986,3,-3
1782931226.8161087,3761.4019999999864,3763.801999999986,3,-3
1782931231.8161163,3762.6019999999853,3768.2019999999857,14,-14
1782931236.8161595,3765.4019999999855,3768.2019999999857,14,-14
1782931241.816202,3765.1019999999853,3766.301999999985,3,-3
1782931246.8162463,3774.1019999999853,3774.1019999999853,0,0
1782931251.816424,3774.1019999999853,3779.7019999999848,14,-14
1782931256.81646,3775.501999999985,3779.7019999999848,14,-14
1782931261.8164654,3767.901999999985,3798.001999999985,43,-43
1782931266.8165417,3783.3019999999847,3794.401999999985,37,-37
1782931271.8165803,3781.601999999986,3794.6019999999858,26,-26
1782931276.816658,3787.1019999999853,3787.1019999999853,0,0
1782931281.816733,3787.1019999999853,3787.1019999999853,0,0
1782931286.8167417,3787.1019999999853,3787.4019999999855,-3,3
1782931291.8167424,3787.9019999999855,3788.501999999985,-3,3
1782931296.8167484,3787.301999999985,3788.501999999985,-3,3
1782931301.816769,3785.101999999985,3790.7019999999848,-14,14
1782931306.8168309,3778.7019999999848,3794.301999999985,-26,26
1782931311.8169057,3769.1019999999844,3798.7019999999848,-37,37
1782931316.8169174,3746.501999999984,3812.501999999984,-60,60
1782931321.8170185,3755.1019999999853,3829.801999999985,-83,83
1782931326.8170576,3783.301999999987,3839.7019999999866,-94,94
1782931331.8171391,3795.201999999988,3810.0019999999877,-37,37
1782931336.8172114,3785.3019999999888,3835.0019999999886,-71,71
1782931341.8172565,3786.401999999988,3828.401999999988,-60,60
1782931346.8172805,3805.5019999999877,3829.5019999999886,-60,60
1782931351.8173451,3819.101999999988,3824.0019999999886,-49,49
1782931356.8173978,3805.301999999988,3818.301999999988,-26,26
1782931361.8174386,3823.5019999999877,3818.301999999988,-26,26
1782931366.8174691,3817.5019999999877,3816.0019999999877,-3,3
1782931371.8175287,3816.0019999999877,3816.0019999999877,-3,3
1782931376.817568,3815.101999999988,3816.0019999999877,-3,3
1782931381.8176155,3816.3019999999874,3816.0019999999877,-3,3
1782931386.8176246,3816.001999999987,3816.001999999987,0,0
1782931391.8176684,3816.001999999987,3816.001999999987,0,0
1782931396.817715,3816.001999999987,3816.001999999987,0,0
1782931401.8177454,3816.001999999987,3816.001999999987,0,0
1782931406.8177729,3816.001999999987,3816.001999999987,0,0
1782931411.817845,3816.001999999987,3816.001999999987,0,0
1782931416.8179028,3816.001999999987,3816.001999999987,0,0
1782931421.8179712,3816.001999999987,3816.001999999987,0,0
1782931426.818076,3816.001999999987,3816.001999999987,0,0
1782931431.8181326,3817.201999999987,3820.0019999999877,-14,14
1782931436.818159,3824.2019999999884,3820.0019999999877,-14,14
1782931441.8182116,3819.2019999999884,3819.2019999999884,0,0
1782931446.8182197,3820.101999999988,3820.101999999988,3,-3
1782931451.818297,3819.5019999999877,3819.5019999999877,0,0
1782931456.8183804,3819.5019999999877,3819.5019999999877,0,0
1782931461.8183913,3819.5019999999877,3819.5019999999877,0,0
1782931466.8184881,3819.201999999988,3820.4019999999878,3,-3
1782931471.8185265,3818.9019999999873,3820.4019999999878,3,-3
1782931476.8186278,3819.801999999988,3819.801999999988,0,0
1782931481.8186717,3819.801999999988,3819.801999999988,0,0
1782931486.818723,3819.801999999988,3819.801999999988,0,0
1782931491.8187494,3819.801999999988,3819.801999999988,0,0
1782931496.8187819,3819.801999999988,3819.801999999988,0,0
1782931501.8188317,3819.801999999988,3819.801999999988,0,0
1782931506.818929,3818.101999999988,3825.101999999988,14,-14
1782931511.8190236,3820.901999999988,3821.8019999999883,3,-3
1782931516.8190384,3822.101999999988,3822.101999999988,0,0
1782931521.8190846,3821.2019999999884,3822.401999999988,-3,3
1782931526.8191218,3826.001999999988,3824.6019999999885,-14,14
1782931531.8192077,3823.5019999999886,3823.8019999999888,-3,3
1782931536.819293,3823.801999999989,3823.801999999989,0,0
1782931541.819339,3823.801999999989,3823.801999999989,0,0
1782931546.8193977,3823.5019999999895,3829.1019999999894,14,-14
1782931551.8194854,3814.3019999999897,3835.101999999989,26,-26
1782931556.8195379,3802.3019999999888,3862.301999999989,60,-60
1782931561.8195481,3802.3019999999897,3885.3019999999897,83,-83
1782931566.8196266,3846.101999999991,3874.5019999999895,71,-71
1782931571.8196704,3844.40199999999,3859.1019999999894,49,-49
1782931576.8197696,3837.10199999999,3842.7019999999898,14,-14
1782931581.8197973,3838.80199999999,3838.80199999999,0,0
1782931586.819856,3839.00199999999,3839.10199999999,1,-1
1782931591.8199215,3838.90199999999,3839.10199999999,1,-1
1782931596.8199377,3838.70199999999,3844.3019999999897,14,-14
1782931601.820028,3841.90199999999,3841.0019999999895,3,-3
1782931606.8200705,3838.4019999999896,3845.4019999999896,14,-14
1782931611.8201618,3842.40199999999,3842.10199999999,3,-3
1782931616.820227,3841.5019999999904,3841.5019999999904,0,0
1782931621.820382,3841.5019999999904,3841.5019999999904,0,0
1782931626.8204682,3841.5019999999904,3841.5019999999904,0,0
1782931631.8204896,3841.5019999999904,3841.5019999999904,0,0
1782931636.8205686,3841.8019999999897,3841.80199999999,-3,3
1782931641.820606,3842.10199999999,3841.80199999999,-3,3
1782931646.8206098,3841.50199999999,3841.80199999999,-3,3
1782931651.820661,3842.1019999999903,3842.1019999999903,0,0
1782931656.8206904,3836.20199999999,3844.6019999999903,-14,14
1782931661.8207371,3836.2019999999898,3844.6019999999903,-14,14
1782931666.8208094,3837.8019999999915,3852.6019999999917,-37,37
1782931671.820902,3830.4019999999914,3852.6019999999917,-37,37
1782931676.820986,3781.8019999999915,3874.1019999999917,-71,71
1782931681.8210754,3838.6019999999917,3863.1019999999917,-49,49
1782931686.8211658,3838.6019999999917,3863.1019999999917,-49,49
1782931691.82125,3807.501999999992,3878.501999999992,-71,71
1782931696.8212652,3817.501999999993,3907.501999999993,-100,100
1782931701.8213387,3817.501999999993,3902.1019999999935,-94,94
1782931706.8213925,3808.1019999999935,3902.1019999999935,-94,94
1782931711.8214273,3826.9019999999937,3902.1019999999935,-94,94
1782931716.8214798,3858.1019999999935,3872.801999999994,-49,49
1782931721.8214922,3867.9019999999937,3872.801999999994,-49,49
1782931726.8215766,3877.701999999994,3872.801999999994,-49,49
1782931731.821643,3860.701999999995,3863.501999999995,-14,14
1782931736.8216789,3853.7019999999957,3863.501999999995,-14,14
1782931741.8217392,3876.1019999999953,3881.001999999995,-49,49
1782931746.8217587,3882.301999999997,3896.5019999999968,-71,71
1782931751.8218038,3883.901999999998,3889.9019999999973,-60,60
1782931756.8218493,3876.1019999999967,3876.101999999997,-14,14
1782931761.8218746,3878.901999999997,3876.101999999997,-14,14
1782931766.8219354,3875.6019999999976,3875.0019999999977,-3,3
1782931771.8219469,3875.301999999998,3875.301999999998,0,0
1782931776.8219674,3870.101999999998,3897.4019999999978,39,-39
1782931781.8220325,3881.901999999997,3883.4019999999973,3,-3
1782931786.8221107,3883.0019999999968,3883.201999999997,2,-2
1782931791.8221362,3882.8019999999974,3882.8019999999974,0,0
1782931796.8222353,3888.4019999999973,3888.4019999999973,0,0
1782931801.8223262,3888.4019999999973,3888.7019999999975,-3,3
1782931806.8224168,3887.801999999997,3888.7019999999975,-3,3
1782931811.822437,3888.7019999999975,3888.7019999999975,0,0
1782931816.8225293,3888.7019999999975,3888.7019999999975,0,0
1782931821.8225417,3888.4019999999973,3889.001999999997,-3,3
1782931826.8225596,3888.4019999999978,3889.001999999997,-3,3
1782931831.8226104,3889.0019999999977,3889.001999999997,-3,3
1782931836.8226223,3885.6019999999976,3891.2019999999975,-14,14
1782931841.822715,3888.4019999999973,3891.2019999999975,-14,14
1782931846.8228066,3889.801999999998,3891.2019999999975,-14,14
1782931851.8228588,3888.401999999998,3891.2019999999975,-14,14
1782931856.8229046,3891.2019999999975,3891.2019999999975,-14,14
1782931861.822995,3891.201999999998,3891.2019999999975,-14,14
1782931866.823092,3884.2019999999975,3891.2019999999975,-14,14
1782931871.823182,3888.4019999999973,3891.2019999999975,-14,14
1782931876.8232005,3887.0019999999963,3894.801999999997,-26,26
1782931881.8232443,3892.2019999999966,3892.5019999999968,-3,3
1782931886.8232892,3892.5019999999963,3892.5019999999968,-3,3
1782931891.8233068,3892.801999999997,3892.5019999999968,-3,3
1782931896.823356,3892.5019999999963,3892.5019999999963,0,0
1782931901.8233645,3892.5019999999963,3892.5019999999963,0,0
1782931906.8234558,3892.5019999999963,3892.5019999999963,0,0
1782931911.8235266,3892.5019999999963,3892.5019999999963,0,0
1782931916.8235385,3892.5019999999963,3892.5019999999963,0,0
1782931921.8235533,3892.5019999999963,3907.301999999997,-37,37
1782931926.8235843,3911.001999999997,3907.301999999997,-37,37
1782931931.8236387,3900.5019999999968,3900.801999999997,-3,3
1782931936.8237364,3901.101999999997,3901.101999999997,0,0
1782931941.8237627,3901.101999999997,3901.101999999997,0,0
1782931946.8238254,3901.101999999997,3901.101999999997,0,0
1782931951.8238864,3902.801999999998,3902.801999999998,0,0
1782931956.823917,3902.801999999998,3902.801999999998,0,0
1782931961.8239229,3902.801999999998,3902.801999999998,0,0
1782931966.8239334,3902.801999999998,3902.801999999998,0,0
1782931971.823995,3902.801999999998,3902.801999999998,0,0
1782931976.8240573,3902.801999999998,3902.801999999998,0,0
1782931981.8240705,3902.801999999998,3903.1019999999976,-3,3
1782931986.8241193,3903.1019999999976,3903.1019999999976,0,0
1782931991.8241656,3902.8019999999974,3905.601999999998,-14,14
1782931996.8242183,3893.601999999999,3909.2019999999984,-26,26
1782932001.8243208,3909.301999999997,3927.301999999998,-60,60
1782932006.824329,3882.601999999998,3921.801999999998,-49,49
1782932011.8244264,3897.301999999998,3921.801999999998,-49,49
1782932016.824495,3907.101999999997,3914.9019999999973,-26,26
1782932021.8245602,3907.101999999997,3914.9019999999973,-26,26
1782932026.824647,3900.801999999998,3919.301999999998,-37,37
1782932031.8247333,3908.2019999999975,3919.301999999998,-37,37
1782932036.8248,3915.601999999998,3915.901999999998,-3,3
1782932041.824813,3915.601999999998,3915.901999999998,-3,3
1782932046.8248682,3916.2019999999984,3915.901999999998,-3,3
1782932051.8248844,3916.201999999998,3916.201999999998,0,0
1782932056.8249073,3916.8019999999983,3917.101999999998,3,-3
1782932061.8249636,3915.901999999998,3917.101999999998,3,-3
1782932066.8250568,3917.3019999999988,3921.5019999999986,14,-14
1782932071.825058,3924.901999999998,3927.5019999999986,26,-26
1782932076.8251295,3919.401999999999,3920.601999999999,3,-3
1782932081.825182,3920.301999999999,3920.301999999999,0,0
1782932086.825259,3920.601999999999,3920.6019999999994,-3,3
1782932091.8253202,3920.6019999999994,3920.6019999999994,-3,3
1782932096.8254197,3920.6019999999994,3920.6019999999994,-3,3
1782932101.8254466,3920.9019999999996,3920.6019999999994,-3,3
1782932106.8254733,3920.901999999999,3920.901999999999,0,0
1782932111.8254993,3923.7019999999993,3923.7019999999993,0,0
1782932116.8255184,3923.7019999999993,3924.6019999999994,3,-3
1782932121.825609,3926.9019999999987,3926.001999999999,-3,3
1782932126.8256469,3926.001999999999,3926.001999999999,0,0
1782932131.8256848,3925.4019999999996,3926.901999999999,3,-3
1782932136.8256922,3929.901999999998,3934.101999999998,14,-14
1782932141.82572,3935.2019999999975,3935.2019999999975,0,0
1782932146.8257294,3935.2019999999975,3935.2019999999975,0,0
1782932151.825806,3934.301999999998,3935.5019999999977,-3,3
1782932156.825841,3934.9019999999978,3937.7019999999975,-14,14
1782932161.8258495,3937.7019999999975,3937.7019999999975,-14,14
1782932166.8258736,3936.3019999999974,3936.6019999999976,-3,3
1782932171.8259482,3936.3019999999974,3936.6019999999976,-3,3
1782932176.8259783,3936.3019999999974,3936.6019999999976,-3,3
1782932181.8259811,3936.0019999999977,3938.8019999999974,-14,14
1782932186.8259916,3942.2019999999966,3942.2019999999966,-14,14
1782932191.8260877,3940.8019999999965,3942.2019999999966,-14,14
1782932196.826181,3940.801999999997,3941.101999999997,-3,3
1782932201.8262756,3921.7019999999966,3955.0019999999968,-37,37
1782932206.8263457,3950.401999999997,3950.4019999999964,-14,14
1782932211.8263738,3950.4019999999964,3950.4019999999964,0,0
1782932216.8264039,3950.4019999999964,3950.701999999996,1,-1
1782932221.826445,3950.6019999999958,3950.701999999996,1,-1
1782932226.8265398,3950.4019999999964,3950.701999999996,1,-1
1782932231.8265905,3950.501999999996,3950.501999999996,0,0
1782932236.8266637,3949.501999999996,3951.901999999996,-3,3
1782932241.8267288,3951.3019999999965,3954.101999999996,-14,14
1782932246.8267334,3953.001999999996,3953.001999999996,0,0
1782932251.8267665,3953.001999999996,3953.001999999996,0,0
1782932256.8267753,3951.6019999999953,3958.6019999999958,14,-14
1782932261.826858,3954.401999999996,3958.6019999999958,14,-14
1782932266.8269029,3950.2019999999957,3958.6019999999958,14,-14
1782932271.8269575,3955.801999999996,3958.6019999999958,14,-14
1782932276.8270316,3954.4019999999955,3955.301999999996,3,-3
1782932281.827077,3955.001999999996,3955.001999999996,0,0
1782932286.8271677,3955.001999999996,3955.301999999996,-3,3
1782932291.8271992,3954.101999999996,3955.301999999996,-3,3
1782932296.8272328,3956.101999999996,3957.501999999996,-14,14
1782932301.8272498,3949.1019999999958,3957.501999999996,-14,14
1782932306.827345,3949.1019999999953,3957.501999999996,-14,14
1782932311.8273838,3942.901999999995,3961.1019999999953,-26,26
1782932316.8274026,3945.501999999995,3961.1019999999953,-26,26
1782932321.8274026,3955.9019999999955,3961.1019999999953,-26,26
1782932326.827487,3957.7019999999957,3959.5019999999954,-18,18
1782932331.827529,3954.1019999999953,3959.5019999999954,-18,18
1782932336.8275578,3957.7019999999957,3959.5019999999954,-18,18
1782932341.827604,3955.9019999999946,3958.701999999995,-14,14
1782932346.827608,3954.501999999995,3958.701999999995,-14,14
1782932351.827612,3957.301999999995,3958.701999999995,-14,14
1782932356.8277137,3957.6019999999953,3957.6019999999953,-3,3
1782932361.8278139,3957.001999999995,3957.6019999999953,-3,3
1782932366.8278668,3958.501999999996,3957.6019999999953,-3,3
1782932371.8278975,3957.6019999999958,3957.6019999999958,0,0
1782932376.8279274,3957.301999999996,3962.901999999996,14,-14
1782932381.827971,3961.501999999996,3962.901999999996,14,-14
1782932386.8279934,3960.101999999996,3962.901999999996,14,-14
1782932391.8280146,3959.001999999996,3959.001999999996,0,0
1782932396.8280156,3959.001999999996,3959.001999999996,0,0
1782932401.8281126,3959.001999999996,3959.001999999996,0,0
1782932406.8281934,3958.401999999996,3959.9019999999955,3,-3
1782932411.8282788,3966.401999999996,3979.401999999996,26,-26
1782932416.8283613,3961.2019999999966,3979.401999999996,26,-26
1782932421.8283758,3971.201999999997,3986.0019999999963,37,-37
1782932426.8284197,3982.3019999999965,3986.0019999999963,37,-37
1782932431.8284836,3970.101999999997,3975.7019999999966,14,-14
1782932436.828574,3972.1019999999967,3972.4019999999964,3,-3
1782932441.8286047,3971.8019999999965,3972.4019999999964,3,-3
1782932446.8286328,3971.801999999997,3972.4019999999964,3,-3
1782932451.8286674,3971.801999999997,3971.801999999997,0,0
1782932456.8286986,3971.801999999997,3971.801999999997,0,0
1782932461.8288002,3971.801999999997,3971.801999999997,0,0
1782932466.8288553,3971.801999999997,3971.801999999997,0,0
1782932471.828864,3971.5019999999968,3972.1019999999967,-3,3
1782932476.8288653,3973.001999999996,3973.001999999996,0,0
1782932481.8289695,3973.001999999996,3973.001999999996,0,0
1782932486.8289998,3973.001999999996,3973.001999999996,0,0
1782932491.829089,3973.001999999996,3973.001999999996,0,0
1782932496.8291752,3971.801999999995,3973.9019999999955,3,-3
1782932501.8292334,3951.4019999999964,3992.1019999999953,37,-37
1782932506.8293328,3956.4019999999955,4020.301999999996,71,-71
1782932511.8293505,3975.501999999996,4011.501999999996,60,-60
1782932516.8294513,3974.4019999999964,3996.601999999996,37,-37
1782932521.8295386,3974.4019999999964,3996.601999999996,37,-37
1782932526.8296266,3970.701999999996,4005.001999999996,49,-49
1782932531.8297172,3985.401999999996,4005.001999999996,49,-49
1782932536.8297808,3965.8019999999956,4005.001999999996,49,-49
1782932541.8297982,3983.801999999996,4013.8019999999956,60,-60
1782932546.829839,3977.8019999999947,4000.0019999999954,37,-37
1782932551.8299103,3981.501999999996,3994.5019999999954,26,-26
1782932556.8299248,3989.701999999995,3989.701999999995,14,-14
1782932561.829961,3985.8019999999956,3985.8019999999956,0,0
1782932566.8300085,3985.8019999999956,3985.8019999999956,0,0
1782932571.830041,3985.201999999995,3986.701999999995,3,-3
1782932576.8301158,3982.7019999999948,3991.1019999999953,14,-14
1782932581.830188,3987.601999999995,3990.601999999995,3,-3
1782932586.8302083,3981.301999999995,4002.1019999999953,26,-26
1782932591.8302538,3971.7019999999948,4008.7019999999948,37,-37
1782932596.8303123,3958.301999999995,4017.101999999995,49,-49
1782932601.8304076,3973.1019999999944,4047.801999999994,83,-83
1782932606.8305314,3941.201999999994,4063.401999999994,94,-94
1782932611.8305383,3999.0019999999945,4041.6019999999944,71,-71
1782932616.830578,3990.801999999994,4032.801999999994,60,-60
1782932621.8306787,3996.801999999995,4032.801999999994,60,-60
1782932626.830713,3984.801999999994,4032.801999999994,60,-60
1782932631.8307207,3996.8019999999933,4032.801999999994,60,-60
1782932636.8308136,4008.801999999994,4032.801999999994,60,-60
1782932641.830861,4004.6019999999944,4012.401999999994,26,-26
1782932646.8309178,4012.401999999994,4012.401999999994,26,-26
1782932651.8309424,4004.8019999999938,4004.8019999999938,0,0
1782932656.830962,4004.8019999999938,4004.8019999999938,0,0
1782932661.8310583,4004.8019999999938,4004.8019999999938,0,0
1782932666.83108,4003.6019999999935,4005.1019999999935,-3,3
1782932671.831167,4004.501999999993,4007.3019999999933,-14,14
1782932676.8312116,4018.4019999999914,4013.201999999992,-26,26
1782932681.8587198,4010.3019999999924,4012.6019999999926,-23,23
1782932686.8588717,4010.3019999999924,4012.6019999999926,-23,23
1782932691.8589618,4016.4019999999923,4010.801999999993,-14,14
1782932696.8590112,4010.9019999999923,4009.7019999999925,-3,3
1782932701.859043,4006.9019999999923,4015.3019999999924,14,-14
1782932706.8590896,4003.1019999999926,4021.3019999999924,26,-26
1782932711.8591657,4005.701999999992,4021.3019999999924,26,-26
1782932716.8592036,4017.1019999999926,4017.701999999992,3,-3
1782932721.8592625,4017.7019999999916,4017.701999999992,3,-3
1782932726.8592968,4017.1019999999917,4017.1019999999917,0,0
1782932731.859341,4017.1019999999917,4017.1019999999917,0,0
1782932736.8594306,4017.1019999999917,4017.1019999999917,0,0
1782932741.8594966,4017.1019999999917,4017.1019999999917,0,0
1782932746.859508,4017.1019999999917,4017.4019999999914,-3,3
1782932751.8596458,4016.501999999991,4024.3019999999915,-26,26
1782932756.859708,4002.8019999999924,4028.701999999992,-37,37
1782932761.8597763,4017.601999999992,4028.701999999992,-37,37
1782932766.8598669,4017.6019999999926,4025.4019999999928,-26,26
1782932771.8599298,4021.6019999999926,4021.9019999999928,-3,3
1782932776.8599567,4021.001999999993,4021.9019999999928,-3,3
1782932781.8599672,4021.301999999993,4024.1019999999926,-14,14
1782932786.8600125,4022.7019999999925,4024.1019999999926,-14,14
1782932791.860113,4021.3019999999924,4024.1019999999926,-14,14
1782932796.8601332,4026.9019999999923,4024.1019999999926,-14,14
1782932801.8602366,4023.9019999999928,4023.001999999992,-3,3
1782932806.8602657,4023.0019999999918,4023.0019999999918,0,0
1782932811.8603392,4023.0019999999918,4028.6019999999917,14,-14
1782932816.8603652,4016.401999999992,4050.701999999992,49,-49
1782932821.8604646,4025.0019999999913,4043.5019999999918,37,-37
1782932826.8605528,4010.201999999992,4043.5019999999918,37,-37
1782932831.8605838,4012.701999999992,4051.901999999992,49,-49
1782932836.8606358,4002.901999999992,4051.901999999992,49,-49
1782932841.8606856,4007.8019999999924,4051.901999999992,49,-49
1782932846.8607638,4017.6019999999926,4051.901999999992,49,-49
1782932851.860851,4012.701999999992,4051.901999999992,49,-49
1782932856.8609061,4017.901999999992,4043.901999999992,26,-26
1782932861.8609793,4028.3019999999915,4050.5019999999918,37,-37
1782932866.8610692,4039.4019999999923,4050.5019999999918,37,-37
1782932871.861139,4019.7019999999916,4058.9019999999914,49,-49
1782932876.861149,4019.701999999991,4067.701999999991,60,-60
1782932881.861246,4037.701999999991,4067.701999999991,60,-60
1782932886.8613024,4050.20199999999,4060.0019999999913,49,-49
1782932891.8613358,4030.60199999999,4060.0019999999913,49,-49
1782932896.861357,4030.6019999999908,4060.0019999999913,49,-49
1782932901.8613975,4015.901999999991,4060.0019999999913,49,-49
1782932906.8614805,4011.0019999999913,4060.0019999999913,49,-49
1782932911.8685749,4020.8019999999924,4068.8019999999915,60,-60
1782932916.8686774,4026.8019999999915,4068.8019999999915,60,-60
1782932921.8687057,4038.8019999999915,4068.8019999999915,60,-60
1782932926.8687806,4025.0019999999913,4088.901999999992,71,-71
1782932931.868827,4032.101999999992,4080.1019999999917,60,-60
1782932936.868868,4054.1019999999917,4065.201999999992,37,-37
1782932941.8689702,4050.001999999993,4055.6019999999926,14,-14
1782932946.8689766,4052.6019999999926,4052.3019999999924,3,-3
1782932951.868993,4052.0019999999927,4052.3019999999924,3,-3
1782932956.8690135,4052.001999999992,4052.3019999999924,3,-3
1782932961.8690615,4051.701999999992,4051.701999999992,0,0
1782932966.8690653,4051.701999999992,4051.701999999992,0,0
1782932971.869073,4051.701999999992,4051.701999999992,0,0
1782932976.8691645,4051.701999999992,4051.701999999992,0,0
1782932981.869211,4051.701999999992,4051.701999999992,0,0
1782932986.8692884,4054.501999999992,4057.301999999992,14,-14
1782932991.8693223,4036.6019999999917,4069.901999999992,37,-37
1782932996.8694258,4044.001999999992,4078.3019999999915,49,-49
1782933001.8694553,4039.1019999999917,4078.3019999999915,49,-49
1782933006.869521,4048.901999999992,4078.3019999999915,49,-49
1782933011.8695695,4052.6019999999917,4065.6019999999917,26,-26
1782933016.8695738,4053.6019999999917,4075.8019999999915,37,-37
1782933021.8695772,4047.3019999999915,4076.901999999992,37,-37
1782933026.8696601,4051.0019999999927,4085.301999999992,49,-49
1782933031.8697114,4051.0019999999918,4085.301999999992,49,-49
1782933036.8697317,4065.701999999993,4071.301999999992,14,-14
1782933041.8698099,4074.101999999992,4071.301999999992,14,-14
1782933046.8699033,4067.1019999999917,4071.301999999992,14,-14
1782933051.8699503,4068.5019999999927,4068.5019999999927,0,0
1782933056.8700545,4068.5019999999927,4068.5019999999927,0,0
1782933061.8701355,4068.5019999999927,4071.301999999993,-14,14
1782933066.8702307,4072.0019999999913,4077.0019999999913,-25,25
1782933071.8702464,4069.5019999999913,4077.3019999999906,-26,26
