timestamp,instrument,side,price,volume,trade_id,order_id
2026-08-07 20:49:50.539641,ASML,bid,48.5,20,6823684,36284980
2026-08-07 20:49:51.526536,ASML_202612_050C,bid,29.5,15,6823711,36285092
2026-08-07 20:49:51.594148,ASML_202612_050P,ask,31.700000000000003,43,6823715,36284989
2026-08-07 20:49:52.625480,ASML,ask,48.300000000000004,20,6823725,36285173
2026-08-07 20:50:08.913567,NVDA,bid,38.0,38,6823974,36286332
2026-08-07 20:50:08.918633,TSLA,bid,11.5,90,6823975,36286333
2026-08-07 20:50:08.923666,ASML,bid,48.400000000000006,36,6823976,36286334
2026-08-07 20:50:08.928733,SAP,bid,47.400000000000006,5,6823977,36286335
2026-08-07 20:50:08.933962,AAPL,bid,124.0,5,6823978,36286336
2026-08-07 20:50:08.939230,OB5X_202706_F,ask,131.3,39,6823979,36286337
2026-08-07 20:50:09.112885,ASML_202612_050C,bid,29.6,15,6823981,36286343
2026-08-07 20:50:09.703460,ASML_202612_100P,ask,74.7,39,6823990,36286354
2026-08-07 20:50:09.929671,ASML,ask,48.400000000000006,16,6823999,36286435
2026-08-07 20:50:31.095607,ASML_202612_075C,ask,26.900000000000002,16,6824308,36286439
2026-08-07 20:50:31.139534,ASML,bid,48.7,2,6824312,36287920
2026-08-07 20:50:33.114220,ASML,bid,48.7,4,6824331,36288062
2026-08-07 20:50:35.122614,ASML,bid,48.6,1,6824359,36288201
2026-08-07 20:50:41.855853,ASML_202612_075C,ask,26.900000000000002,16,6824451,36288249
2026-08-07 20:50:54.496207,ASML_202612_050P,bid,31.400000000000002,45,6824632,36287915
2026-08-07 20:50:54.580315,ASML,bid,48.800000000000004,17,6824634,36289570
2026-08-07 20:50:59.104274,ASML_202612_075C,bid,26.700000000000003,16,6824702,36289573
2026-08-07 20:50:59.711499,ASML,ask,48.300000000000004,13,6824706,36289958
2026-08-07 20:51:01.729693,ASML,bid,48.5,5,6824737,36290093
2026-08-07 20:51:02.922371,NVDA,ask,37.9,37,6824763,36290204
2026-08-07 20:51:02.927449,TSLA,ask,12.0,88,6824764,36290205
2026-08-07 20:51:02.932552,ASML,ask,48.5,35,6824765,36290206
2026-08-07 20:51:02.939692,SAP,ask,47.2,5,6824767,36290208
2026-08-07 20:51:02.944612,AAPL,ask,123.9,5,6824768,36290209
2026-08-07 20:51:02.951256,OB5X_202706_F,bid,131.6,38,6824769,36290211
2026-08-07 20:51:03.001333,NVDA,ask,37.9,1,6824770,36290214
2026-08-07 20:51:03.007788,TSLA,ask,12.0,2,6824771,36290216
2026-08-07 20:51:03.017172,ASML,ask,48.5,1,6824772,36290218
2026-08-07 20:51:03.062235,OB5X_202703_F,bid,130.70000000000002,1,6824775,36290230
2026-08-07 20:51:05.648577,OB5X_ETF,ask,34.800000000000004,192,6824825,36290421
2026-08-07 20:51:05.641786,OB5X_202706_F,bid,131.70000000000002,47,6824824,36290420
2026-08-07 20:51:08.819208,OB5X_ETF,bid,34.7,192,6824867,36290626
2026-08-07 20:51:08.824749,OB5X_202612_F,ask,129.70000000000002,48,6824868,36290627
2026-08-07 20:51:14.936707,OB5X_ETF,ask,34.800000000000004,192,6824959,36291057
2026-08-07 20:51:14.928844,OB5X_202612_F,bid,129.9,48,6824957,36291055
2026-08-07 20:51:22.692154,NVDA,bid,38.0,52,6825072,36291608
2026-08-07 20:51:22.699475,TSLA,bid,11.8,123,6825073,36291609
2026-08-07 20:51:22.706629,ASML,bid,48.5,50,6825074,36291610
2026-08-07 20:51:22.712547,SAP,bid,47.400000000000006,7,6825075,36291611
2026-08-07 20:51:22.718529,AAPL,bid,124.2,7,6825076,36291612
2026-08-07 20:51:22.724741,OB5X_202612_F,ask,129.6,55,6825077,36291613
2026-08-07 20:51:24.134172,ASML_202612_075C,bid,26.5,16,6825104,36291618
2026-08-07 20:51:24.250957,ASML,ask,48.300000000000004,16,6825107,36291748
2026-08-07 20:51:25.198129,OB5X_ETF,bid,34.6,192,6825119,36291798
2026-08-07 20:51:25.203570,OB5X_202706_F,ask,131.3,47,6825120,36291799
2026-08-07 20:51:25.306736,NVDA,bid,38.0,3,6825122,36291813
2026-08-07 20:51:25.313039,TSLA,bid,11.700000000000001,7,6825123,36291814
2026-08-07 20:51:25.318652,ASML,bid,48.5,3,6825124,36291815
2026-08-07 20:51:25.324623,OB5X_202706_F,ask,131.3,3,6825125,36291817
2026-08-07 20:51:26.179302,ASML,bid,48.6,5,6825133,36291880
2026-08-07 20:51:35.799397,ASML_202612_100C,ask,24.0,17,6825261,36291943
2026-08-07 20:51:42.076986,ASML_202612_075P,bid,52.400000000000006,45,6825357,36293037
2026-08-07 20:51:42.120533,ASML,bid,48.7,18,6825359,36293045
2026-08-07 20:51:43.406910,ASML_202612_100C,bid,23.900000000000002,17,6825372,36293056
2026-08-07 20:51:46.817745,ASML_202612_100C,ask,24.0,17,6825428,36293204
2026-08-07 20:51:49.184794,ASML_202612_075P,ask,52.7,3,6825465,36293481
2026-08-07 20:51:49.352776,ASML_202612_050C,bid,29.700000000000003,10,6825471,36293596
2026-08-07 20:51:52.805976,ASML_202612_075P,ask,52.7,42,6825520,36293481
2026-08-07 20:51:53.673972,ASML_202612_075C,ask,26.700000000000003,16,6825533,36293883
2026-08-07 20:51:55.943278,ASML_202612_100C,bid,23.8,17,6825576,36293986
2026-08-07 20:51:56.948553,ASML,ask,48.5,21,6825589,36294199
2026-08-07 20:51:58.625565,NVDA,ask,38.0,40,6825613,36294326
2026-08-07 20:51:58.630510,TSLA,ask,12.0,94,6825614,36294327
2026-08-07 20:51:58.635533,ASML,ask,48.5,38,6825615,36294328
2026-08-07 20:51:58.640922,SAP,ask,47.2,5,6825616,36294329
2026-08-07 20:51:58.648467,AAPL,ask,123.9,5,6825618,36294331
2026-08-07 20:51:58.653858,OB5X_202612_F,bid,129.70000000000002,42,6825619,36294332
2026-08-07 20:51:58.683856,NVDA,ask,38.0,1,6825620,36294334
2026-08-07 20:51:58.690445,TSLA,ask,12.0,2,6825621,36294335
2026-08-07 20:51:58.698534,ASML,ask,48.5,1,6825622,36294336
2026-08-07 20:51:58.744764,OB5X_202703_F,bid,130.70000000000002,1,6825626,36294349
2026-08-07 20:51:58.912691,ASML,bid,48.6,5,6825630,36294361
2026-08-07 20:52:00.929701,ASML,bid,48.7,1,6825664,36294506
2026-08-07 20:52:13.210758,NVDA,bid,38.0,34,6825840,36295393
2026-08-07 20:52:13.219479,TSLA,bid,11.8,81,6825841,36295394
2026-08-07 20:52:13.253699,ASML,bid,48.7,33,6825843,36295405
2026-08-07 20:52:13.258943,SAP,bid,47.400000000000006,4,6825844,36295406
2026-08-07 20:52:13.266644,AAPL,bid,124.10000000000001,5,6825846,36295408
2026-08-07 20:52:13.271739,OB5X_202706_F,ask,131.8,35,6825847,36295409
2026-08-07 20:52:18.030100,NVDA,bid,38.0,1,6825914,36295754
2026-08-07 20:52:18.038033,TSLA,bid,11.8,2,6825916,36295756
2026-08-07 20:52:18.045903,ASML,bid,48.6,1,6825917,36295759
2026-08-07 20:52:18.051075,OB5X_202706_F,ask,131.6,1,6825918,36295760
2026-08-07 20:52:25.811866,NVDA,bid,38.0,5,6826026,36296305
2026-08-07 20:52:25.817120,TSLA,bid,11.8,11,6826027,36296306
2026-08-07 20:52:25.822294,ASML,bid,48.6,5,6826028,36296307
2026-08-07 20:52:25.827397,SAP,bid,47.300000000000004,1,6826029,36296308
2026-08-07 20:52:25.832777,AAPL,bid,124.0,1,6826030,36296309
2026-08-07 20:52:25.838427,OB5X_202612_F,ask,129.70000000000002,5,6826031,36296310
2026-08-07 20:52:29.030769,NVDA,ask,38.0,8,6826095,36296580
2026-08-07 20:52:29.036806,TSLA,ask,11.8,18,6826096,36296581
2026-08-07 20:52:29.042077,ASML,ask,48.7,7,6826097,36296582
2026-08-07 20:52:29.047215,SAP,ask,47.1,1,6826098,36296583
2026-08-07 20:52:29.052550,AAPL,ask,124.0,1,6826099,36296584
2026-08-07 20:52:29.057525,OB5X_202612_F,bid,129.6,8,6826100,36296585
2026-08-07 20:52:33.887715,NVDA,ask,38.2,39,6826169,36296945
2026-08-07 20:52:33.893704,TSLA,ask,11.8,92,6826170,36296946
2026-08-07 20:52:33.898750,ASML,ask,48.5,37,6826171,36296947
2026-08-07 20:52:33.910603,SAP,ask,47.2,5,6826174,36296950
2026-08-07 20:52:33.916025,AAPL,ask,123.80000000000001,5,6826175,36296951
2026-08-07 20:52:33.921055,OB5X_202706_F,bid,131.4,40,6826176,36296952
2026-08-07 20:52:33.950864,NVDA,ask,38.2,1,6826177,36296955
2026-08-07 20:52:33.956453,TSLA,ask,11.8,2,6826178,36296956
2026-08-07 20:52:33.961662,ASML,ask,48.5,1,6826179,36296958
2026-08-07 20:52:33.967133,OB5X_202703_F,bid,130.5,1,6826180,36296959
2026-08-07 20:52:34.457855,OB5X_ETF,ask,34.7,192,6826185,36296989
2026-08-07 20:52:34.452594,OB5X_202706_F,bid,131.4,47,6826184,36296987
2026-08-07 20:52:36.683551,NVDA,bid,38.2,48,6826220,36297146
2026-08-07 20:52:36.689230,TSLA,bid,11.8,112,6826221,36297147
2026-08-07 20:52:36.694789,ASML,bid,48.5,45,6826222,36297148
2026-08-07 20:52:36.703101,SAP,bid,47.300000000000004,6,6826223,36297149
2026-08-07 20:52:36.709116,AAPL,bid,124.0,6,6826224,36297150
2026-08-07 20:52:36.715192,OB5X_202612_F,ask,129.70000000000002,50,6826225,36297151
2026-08-07 20:52:37.574119,OB5X_ETF,bid,34.6,192,6826238,36297211
2026-08-07 20:52:37.579281,OB5X_202703_F,ask,130.70000000000002,47,6826239,36297212
2026-08-07 20:52:50.760732,NVDA,ask,37.9,47,6826448,36298176
2026-08-07 20:52:50.766346,TSLA,ask,12.0,110,6826449,36298177
2026-08-07 20:52:50.771502,ASML,ask,48.5,44,6826450,36298178
2026-08-07 20:52:50.779444,SAP,ask,47.2,6,6826451,36298179
2026-08-07 20:52:50.823701,AAPL,ask,123.9,6,6826453,36298194
2026-08-07 20:52:50.829307,OB5X_202612_F,bid,129.6,49,6826454,36298195
2026-08-07 20:53:18.477710,NVDA,bid,37.9,47,6826856,36300206
2026-08-07 20:53:18.484569,TSLA,bid,11.8,110,6826857,36300207
2026-08-07 20:53:18.490019,ASML,bid,48.6,44,6826858,36300208
2026-08-07 20:53:18.495800,SAP,bid,47.5,6,6826859,36300210
2026-08-07 20:53:18.501210,AAPL,bid,123.7,6,6826860,36300211
2026-08-07 20:53:18.506832,OB5X_202612_F,ask,129.70000000000002,49,6826861,36300212
2026-08-07 20:53:22.407831,ASML_202612_100C,ask,24.1,17,6826911,36300506
2026-08-07 20:53:27.994540,ASML_202612_100P,bid,74.5,39,6826982,36300520
2026-08-07 20:53:28.034291,ASML,bid,48.6,19,6826984,36300931
2026-08-07 20:53:33.509925,ASML_202612_075C,bid,26.5,16,6827068,36300978
2026-08-07 20:53:36.733417,ASML_202612_075P,ask,52.7,40,6827104,36300991
2026-08-07 20:53:36.873755,ASML,ask,48.400000000000006,23,6827108,36301575
2026-08-07 20:53:38.758799,ASML,bid,48.300000000000004,5,6827137,36301711
2026-08-07 20:53:40.769845,ASML,bid,48.300000000000004,1,6827172,36301864
2026-08-07 20:53:47.882238,ASML_202612_075P,bid,52.400000000000006,43,6827264,36301637
