captured_at,time,ticker,price,volume,buyer,seller,aggressor
2026-07-11T21:06:53.656870+00:00,06:44:04,NVDA,37.5,200,YieldingYams,WavyWalnuts,buy
2026-07-11T21:06:53.656870+00:00,06:44:04,NVDA,37.6,425,YieldingYams,AverageAlmonds,buy
2026-07-11T21:06:53.656870+00:00,06:44:04,SAP_DUAL,58.7,50,InfiniteIcecreams,JazzyJellies,sell
2026-07-11T21:06:53.656870+00:00,06:44:04,ASML_DUAL,47.6,4,Xinhong Shan,CostlyCorianders,sell
2026-07-11T21:06:53.656870+00:00,06:44:04,ASML_DUAL,47.6,40,DiligentDonuts,CostlyCorianders,sell
2026-07-11T21:06:53.656870+00:00,06:44:04,ASML_202612_100C,25.5,46,GenerousGeckos,EssentialEagles,sell
2026-07-11T21:06:53.656870+00:00,06:44:04,NVDA,37.6,200,WavyWalnuts,AverageAlmonds,buy
2026-07-11T21:06:53.656870+00:00,06:44:04,TSLA,10.8,200,YieldingYams,WavyWalnuts,sell
2026-07-11T21:06:53.656870+00:00,06:44:05,SAP_DUAL,59.0,44,GroovyGrapefruits,Shen Jiang,buy
2026-07-11T21:06:53.656870+00:00,06:44:05,ASML_DUAL,47.6,48,DiligentDonuts,CostlyCorianders,sell
2026-07-11T21:06:53.656870+00:00,06:44:05,ASML_DUAL,47.6,12,DiligentDonuts,FlawlessFlatbreads,sell
2026-07-11T21:06:53.656870+00:00,06:44:05,ASML_DUAL,47.3,38,EarnestEspressos,FlawlessFlatbreads,sell
2026-07-11T21:06:53.656870+00:00,06:44:05,OB5X_202612_080P,15.6,42,ScholarlySpearmints,ScholarlySpearmints,sell
2026-07-11T21:06:53.656870+00:00,06:44:05,OB5X_ETF,35.5,500,LivelyLasagnas,NecessaryNutmegs,sell
2026-07-11T21:06:53.656870+00:00,06:44:05,TSLA,10.7,200,Shen Jiang,YieldingYams,sell
2026-07-11T21:06:53.656870+00:00,06:44:05,TSLA,10.7,200,WavyWalnuts,YieldingYams,sell
2026-07-11T21:06:53.656870+00:00,06:44:05,TSLA,10.7,225,AverageAlmonds,YieldingYams,sell
2026-07-11T21:06:53.656870+00:00,06:44:05,ASML_202612_050C,31.4,52,EssentialEagles,FortunateFerrets,buy
2026-07-11T21:06:53.656870+00:00,06:44:05,OB5X_ETF,35.6,232,MarvelousMilkshakes,KindlyKales,sell
2026-07-11T21:06:53.656870+00:00,06:44:05,NVDA,37.5,200,WavyWalnuts,YieldingYams,buy
2026-07-11T21:06:53.656870+00:00,06:44:06,ASML_202612_F,44.7,50,DownrightDogfish,BoundlessBisons,buy
2026-07-11T21:06:53.656870+00:00,06:44:06,ASML_202703_F,45.0,50,DownrightDogfish,BoundlessBisons,buy
2026-07-11T21:06:53.656870+00:00,06:44:06,AAPL,163.4,200,WavyWalnuts,YieldingYams,sell
2026-07-11T21:06:53.656870+00:00,06:44:06,ASML_202706_F,45.2,50,DownrightDogfish,BoundlessBisons,buy
2026-07-11T21:06:53.656870+00:00,06:44:06,OB5X_ETF,35.6,500,MarvelousMilkshakes,LivelyLasagnas,sell
2026-07-11T21:06:53.656870+00:00,06:44:06,SAP_DUAL,59.1,50,JazzyJellies,HomelyHerrings,buy
2026-07-11T21:06:53.656870+00:00,06:44:06,TSLA,10.9,20,BrilliantBurritos,WavyWalnuts,buy
2026-07-11T21:06:53.656870+00:00,06:44:06,ASML_202612_075P,55.6,50,EssentialEagles,FortunateFerrets,buy
2026-07-11T21:06:53.656870+00:00,06:44:07,TSLA,10.9,180,YieldingYams,WavyWalnuts,buy
2026-07-11T21:06:53.656870+00:00,06:44:07,TSLA,10.9,200,YieldingYams,Shen Jiang,buy
2026-07-11T21:06:53.656870+00:00,06:44:07,TSLA,10.9,245,YieldingYams,AverageAlmonds,buy
2026-07-11T21:06:53.656870+00:00,06:44:07,NVDA,37.5,20,BrilliantBurritos,YieldingYams,buy
2026-07-11T21:06:53.656870+00:00,06:44:07,NVDA,37.5,200,WavyWalnuts,YieldingYams,buy
2026-07-11T21:06:53.656870+00:00,06:44:07,NVDA,37.6,500,YieldingYams,AverageAlmonds,buy
2026-07-11T21:06:53.656870+00:00,06:44:07,OB5X_202706_F,164.9,50,RadiantRisottos,PowerfulPineapples,buy
2026-07-11T21:06:53.656870+00:00,06:44:07,ASML_DUAL,47.3,4,Xinhong Shan,FlawlessFlatbreads,sell
2026-07-11T21:06:53.656870+00:00,06:44:07,ASML_DUAL,47.3,46,DiligentDonuts,FlawlessFlatbreads,sell
2026-07-11T21:06:53.656870+00:00,06:44:07,OB5X_202612_120C,69.0,48,TactfulTangerines,ScholarlySpearmints,buy
2026-07-11T21:06:53.656870+00:00,06:44:07,OB5X_202706_F,164.9,50,QuirkyQuinoas,PowerfulPineapples,buy
2026-07-11T21:06:53.656870+00:00,06:44:07,NVDA,37.7,125,YieldingYams,AverageAlmonds,sell
