captured_at,time,ticker,price,volume,buyer,seller,aggressor
2026-07-03T16:00:01.072477+00:00,01:59:51,ASML_202706_F,123.0,100,CapableCoyotes,BoundlessBisons,sell
2026-07-03T16:00:01.072477+00:00,01:59:51,TSLA,8.0,125,AverageAlmonds,YieldingYams,buy
2026-07-03T16:00:01.072477+00:00,01:59:51,ASML_DUAL,118.7,50,FlawlessFlatbreads,EarnestEspressos,buy
2026-07-03T16:00:01.072477+00:00,01:59:51,SAP_DUAL,58.0,43,GroovyGrapefruits,InfiniteIcecreams,buy
2026-07-03T16:00:01.072477+00:00,01:59:51,NVDA,59.1,200,WavyWalnuts,YieldingYams,buy
2026-07-03T16:00:01.072477+00:00,01:59:51,ASML_DUAL,119.1,41,CostlyCorianders,Alan Niu,buy
2026-07-03T16:00:01.072477+00:00,01:59:51,ASML_DUAL,119.5,6,CostlyCorianders,DiligentDonuts,buy
2026-07-03T16:00:01.072477+00:00,01:59:51,ASML,118.9,41,Alan Niu,YieldingYams,buy
2026-07-03T16:00:01.072477+00:00,01:59:52,OB5X_202612_120C,129.2,42,ScholarlySpearmints,VersatileVinegars,buy
2026-07-03T16:00:01.072477+00:00,01:59:52,OB5X_202706_F,232.1,51,OriginalOlives,QuirkyQuinoas,buy
2026-07-03T16:00:01.072477+00:00,01:59:52,ASML_202612_100P,65.0,52,Gourab Sharma,EssentialEagles,sell
2026-07-03T16:00:01.072477+00:00,01:59:52,TSLA,8.3,200,AverageAlmonds,WavyWalnuts,sell
2026-07-03T16:00:01.072477+00:00,01:59:52,ASML_DUAL,118.6,45,Alan Niu,CostlyCorianders,sell
2026-07-03T16:00:01.072477+00:00,01:59:52,OB5X_202612_100C,139.8,41,ScholarlySpearmints,VersatileVinegars,buy
2026-07-03T16:00:01.072477+00:00,01:59:52,SAP_DUAL,58.0,50,JazzyJellies,InfiniteIcecreams,buy
2026-07-03T16:00:01.072477+00:00,01:59:52,ASML,118.8,45,WavyWalnuts,Alan Niu,sell
2026-07-03T16:00:01.072477+00:00,01:59:52,TSLA,8.3,300,AverageAlmonds,YieldingYams,sell
2026-07-03T16:00:01.072477+00:00,01:59:52,OB5X_202706_F,231.6,50,QuirkyQuinoas,RadiantRisottos,sell
2026-07-03T16:00:01.072477+00:00,01:59:52,OB5X_202703_F,227.3,50,QuirkyQuinoas,RadiantRisottos,sell
2026-07-03T16:00:01.072477+00:00,01:59:52,OB5X_202612_F,224.7,50,QuirkyQuinoas,RadiantRisottos,sell
2026-07-03T16:00:01.072477+00:00,01:59:52,TSLA,8.0,325,AverageAlmonds,YieldingYams,buy
2026-07-03T16:00:01.072477+00:00,01:59:52,AAPL,156.5,200,AverageAlmonds,WavyWalnuts,buy
2026-07-03T16:00:01.072477+00:00,01:59:52,AAPL,156.5,20,AverageAlmonds,BrilliantBurritos,sell
2026-07-03T16:00:01.072477+00:00,01:59:53,ASML_202706_F,122.3,43,AttentiveAntelopes,CapableCoyotes,buy
2026-07-03T16:00:01.072477+00:00,01:59:53,TSLA,8.3,200,AverageAlmonds,WavyWalnuts,sell
2026-07-03T16:00:01.072477+00:00,01:59:53,SAP,57.1,200,WavyWalnuts,YieldingYams,buy
