captured_at,time,ticker,price,volume,buyer,seller,aggressor
2026-07-12T12:57:09.489505+00:00,22:56:55,ASML,61.0,200,WavyWalnuts,YieldingYams,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,ASML_202706_F,59.6,7,CapableCoyotes,Kelvin Chan,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,ASML_DUAL,60.6,1,xingzhi Dang,EarnestEspressos,buy
2026-07-12T12:57:09.489505+00:00,22:56:55,ASML,60.8,1,Kelvin Chan,xingzhi Dang,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,ASML_202612_100C,36.4,1,EssentialEagles,Kelvin Chan,buy
2026-07-12T12:57:09.489505+00:00,22:56:55,OB5X_202612_120C,84.0,4,Kelvin Chan,ScholarlySpearmints,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,OB5X_202612_120C,83.7,49,TactfulTangerines,ScholarlySpearmints,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,ASML_202612_050C,42.9,2,GenerousGeckos,EssentialEagles,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,OB5X_ETF,40.3,11,LivelyLasagnas,NecessaryNutmegs,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,OB5X_ETF,40.1,1,Kelvin Chan,NecessaryNutmegs,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,OB5X_ETF,40.1,488,MarvelousMilkshakes,NecessaryNutmegs,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,NVDA,42.5,200,YieldingYams,WavyWalnuts,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,ASML_202612_F,59.0,5,CapableCoyotes,Kelvin Chan,sell
2026-07-12T12:57:09.489505+00:00,22:56:55,OB5X_202612_100C,90.6,6,ScholarlySpearmints,Kelvin Chan,buy
2026-07-12T12:57:09.489505+00:00,22:56:55,OB5X_202612_100C,90.7,42,ScholarlySpearmints,TactfulTangerines,buy
2026-07-12T12:57:09.489505+00:00,22:56:55,OB5X_202612_100P,21.9,6,ScholarlySpearmints,Kelvin Chan,buy
2026-07-12T12:57:09.489505+00:00,22:56:55,OB5X_202612_100P,22.3,45,ScholarlySpearmints,TactfulTangerines,buy
2026-07-12T12:57:09.489505+00:00,22:56:55,ASML_202703_F,59.3,3,CapableCoyotes,Kelvin Chan,sell
