captured_at,time,ticker,price,volume,buyer,seller,aggressor
2026-07-01T14:48:59.582741+00:00,00:48:55,ASML_202612_F,91.1,50,Kelvin Chan,DownrightDogfish,sell
2026-07-01T14:48:59.582741+00:00,00:48:56,ASML_202703_F,91.6,50,BoundlessBisons,DownrightDogfish,sell
2026-07-01T14:48:59.582741+00:00,00:48:56,OB5X_ETF,46.3,45,LivelyLasagnas,NecessaryNutmegs,sell
2026-07-01T14:48:59.582741+00:00,00:48:56,OB5X_ETF,46.3,1,Kelvin Chan,NecessaryNutmegs,sell
2026-07-01T14:48:59.582741+00:00,00:48:56,OB5X_ETF,46.3,454,MarvelousMilkshakes,NecessaryNutmegs,sell
2026-07-01T14:48:59.582741+00:00,00:48:56,OB5X_202706_F,184.7,50,RadiantRisottos,PowerfulPineapples,buy
2026-07-01T14:48:59.582741+00:00,00:48:56,ASML_202706_F,92.4,50,BoundlessBisons,DownrightDogfish,sell
2026-07-01T14:49:01.272433+00:00,00:48:56,OB5X_202703_F,182.6,49,RadiantRisottos,PowerfulPineapples,buy
2026-07-01T14:49:01.272433+00:00,00:48:56,OB5X_202703_F,182.6,1,RadiantRisottos,Kelvin Chan,buy
2026-07-01T14:49:01.272433+00:00,00:48:56,TSLA,8.7,20,BrilliantBurritos,Sze-Yong Ng,buy
2026-07-01T14:49:01.272433+00:00,00:48:56,OB5X_202612_F,181.0,50,RadiantRisottos,PowerfulPineapples,buy
2026-07-01T14:49:01.272433+00:00,00:48:56,OB5X_202612_F,181.0,50,OriginalOlives,PowerfulPineapples,buy
2026-07-01T14:49:01.272433+00:00,00:48:56,OB5X_202612_F,181.1,9,OriginalOlives,QuirkyQuinoas,buy
2026-07-01T14:49:01.272433+00:00,00:48:56,TSLA,8.6,200,YieldingYams,WavyWalnuts,sell
2026-07-01T14:49:01.272433+00:00,00:48:56,AAPL,142.7,200,WavyWalnuts,YieldingYams,buy
2026-07-01T14:49:01.272433+00:00,00:48:56,OB5X_202706_F,184.6,25,PowerfulPineapples,Kelvin Chan,sell
2026-07-01T14:49:01.272433+00:00,00:48:56,SAP,53.0,20,WavyWalnuts,BrilliantBurritos,sell
2026-07-01T14:49:01.272433+00:00,00:48:56,SAP_DUAL,53.3,57,InfiniteIcecreams,GroovyGrapefruits,sell
2026-07-01T14:49:01.272433+00:00,00:48:56,ASML_DUAL,90.2,45,CostlyCorianders,EarnestEspressos,buy
2026-07-01T14:49:06.685178+00:00,00:48:56,OB5X_202612_080C,112.6,50,VersatileVinegars,ScholarlySpearmints,sell
2026-07-01T14:49:06.685178+00:00,00:48:56,OB5X_202612_080C,112.5,4,TactfulTangerines,ScholarlySpearmints,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,ASML,90.0,200,WavyWalnuts,YieldingYams,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,ASML_202703_F,92.1,24,Kelvin Chan,CapableCoyotes,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,ASML_202612_F,91.3,100,BoundlessBisons,CapableCoyotes,buy
2026-07-01T14:49:06.685178+00:00,00:48:57,ASML_202706_F,92.9,20,Kelvin Chan,CapableCoyotes,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,ASML_202703_F,91.9,100,BoundlessBisons,CapableCoyotes,buy
2026-07-01T14:49:06.685178+00:00,00:48:57,TSLA,8.6,20,Sze-Yong Ng,YieldingYams,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,TSLA,8.5,500,AverageAlmonds,YieldingYams,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,TSLA,8.4,105,WavyWalnuts,YieldingYams,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,ASML_DUAL,90.0,4,Kelvin Chan,FlawlessFlatbreads,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,ASML_DUAL,89.9,46,DiligentDonuts,FlawlessFlatbreads,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,ASML_202706_F,92.7,100,BoundlessBisons,CapableCoyotes,buy
2026-07-01T14:49:06.685178+00:00,00:48:57,SAP_DUAL,53.4,43,GroovyGrapefruits,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:48:57,SAP_DUAL,53.8,13,GroovyGrapefruits,InfiniteIcecreams,buy
2026-07-01T14:49:06.685178+00:00,00:48:57,OB5X_202706_F,184.6,20,PowerfulPineapples,Kelvin Chan,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,ASML_202703_F,91.9,16,Kelvin Chan,CapableCoyotes,buy
2026-07-01T14:49:06.685178+00:00,00:48:57,SAP,53.1,12,WavyWalnuts,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:48:57,SAP,53.1,188,WavyWalnuts,YieldingYams,buy
2026-07-01T14:49:06.685178+00:00,00:48:57,TSLA,8.5,200,AverageAlmonds,WavyWalnuts,sell
2026-07-01T14:49:06.685178+00:00,00:48:57,OB5X_ETF,46.3,296,MarvelousMilkshakes,LivelyLasagnas,sell
2026-07-01T14:49:06.685178+00:00,00:48:58,OB5X_202706_F,184.8,54,OriginalOlives,QuirkyQuinoas,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,OB5X_202612_F,181.1,59,OriginalOlives,QuirkyQuinoas,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,OB5X_202612_F,180.8,41,PowerfulPineapples,OriginalOlives,sell
2026-07-01T14:49:06.685178+00:00,00:48:58,ASML_202612_F,91.3,50,DownrightDogfish,CapableCoyotes,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,OB5X_ETF,46.1,500,LivelyLasagnas,NecessaryNutmegs,sell
2026-07-01T14:49:06.685178+00:00,00:48:58,OB5X_202612_120P,32.6,5,ScholarlySpearmints,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,OB5X_202612_120P,32.9,38,ScholarlySpearmints,TactfulTangerines,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,ASML_202703_F,91.9,10,DownrightDogfish,CapableCoyotes,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,NVDA,51.7,200,YieldingYams,WavyWalnuts,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,ASML_202706_F,92.7,30,DownrightDogfish,CapableCoyotes,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,TSLA,8.7,180,YieldingYams,Sze-Yong Ng,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,TSLA,8.7,20,YieldingYams,Sze-Yong Ng,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,TSLA,8.7,425,YieldingYams,AverageAlmonds,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,ASML_202612_F,91.4,11,AttentiveAntelopes,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,ASML_202612_F,91.9,45,AttentiveAntelopes,BoundlessBisons,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,NVDA,51.7,200,YieldingYams,WavyWalnuts,sell
2026-07-01T14:49:06.685178+00:00,00:48:58,SAP,53.1,200,WavyWalnuts,AverageAlmonds,buy
2026-07-01T14:49:06.685178+00:00,00:48:58,TSLA,8.5,200,AverageAlmonds,WavyWalnuts,sell
2026-07-01T14:49:06.685178+00:00,00:48:58,SAP_DUAL,53.4,12,GroovyGrapefruits,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:48:59,SAP,53.1,300,YieldingYams,AverageAlmonds,buy
2026-07-01T14:49:06.685178+00:00,00:48:59,SAP,53.1,325,YieldingYams,AverageAlmonds,sell
2026-07-01T14:49:06.685178+00:00,00:48:59,ASML_202612_050P,29.3,5,Kelvin Chan,EssentialEagles,sell
2026-07-01T14:49:06.685178+00:00,00:48:59,OB5X_202612_F,181.0,17,OriginalOlives,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:48:59,TSLA,8.5,200,Sze-Yong Ng,YieldingYams,sell
2026-07-01T14:49:06.685178+00:00,00:48:59,TSLA,8.5,425,AverageAlmonds,YieldingYams,sell
2026-07-01T14:49:06.685178+00:00,00:48:59,NVDA,51.6,200,WavyWalnuts,YieldingYams,buy
2026-07-01T14:49:06.685178+00:00,00:48:59,ASML_202706_F,92.8,5,Kelvin Chan,AttentiveAntelopes,sell
2026-07-01T14:49:06.685178+00:00,00:49:00,TSLA,8.5,200,AverageAlmonds,WavyWalnuts,sell
2026-07-01T14:49:06.685178+00:00,00:49:00,OB5X_ETF,46.1,500,MarvelousMilkshakes,NecessaryNutmegs,sell
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202612_F,91.3,24,CapableCoyotes,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:49:00,SAP,52.9,100,Kelvin Chan,YieldingYams,sell
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202703_F,92.4,23,CapableCoyotes,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202703_F,92.5,100,CapableCoyotes,BoundlessBisons,buy
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202612_F,92.0,46,DownrightDogfish,Sze-Yong Ng,buy
2026-07-01T14:49:06.685178+00:00,00:49:00,OB5X_ETF,46.3,204,KindlyKales,LivelyLasagnas,buy
2026-07-01T14:49:06.685178+00:00,00:49:00,OB5X_ETF,46.3,21,KindlyKales,MarvelousMilkshakes,buy
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_DUAL,90.0,2,Kelvin Chan,CostlyCorianders,sell
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_DUAL,89.8,44,DiligentDonuts,CostlyCorianders,sell
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202612_F,91.8,15,CapableCoyotes,Kelvin Chan,sell
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202703_F,92.5,15,CapableCoyotes,Kelvin Chan,sell
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202612_F,91.8,100,CapableCoyotes,BoundlessBisons,sell
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202703_F,92.6,30,DownrightDogfish,Sze-Yong Ng,buy
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202703_F,93.0,20,DownrightDogfish,CapableCoyotes,buy
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202706_F,93.2,15,CapableCoyotes,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202706_F,93.4,50,DownrightDogfish,BoundlessBisons,buy
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML_202703_F,92.5,12,CapableCoyotes,BoundlessBisons,sell
2026-07-01T14:49:06.685178+00:00,00:49:00,ASML,90.0,200,YieldingYams,WavyWalnuts,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,ASML_202706_F,93.3,100,CapableCoyotes,BoundlessBisons,sell
2026-07-01T14:49:06.685178+00:00,00:49:01,OB5X_202612_120C,92.9,48,ScholarlySpearmints,TactfulTangerines,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,NVDA,51.7,200,WavyWalnuts,Sze-Yong Ng,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,TSLA,8.7,200,YieldingYams,Sze-Yong Ng,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,TSLA,8.7,425,YieldingYams,AverageAlmonds,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,SAP,52.9,200,WavyWalnuts,YieldingYams,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,TSLA,8.6,200,AverageAlmonds,WavyWalnuts,sell
2026-07-01T14:49:06.685178+00:00,00:49:01,OB5X_202612_120P,32.0,3,Kelvin Chan,ScholarlySpearmints,sell
2026-07-01T14:49:06.685178+00:00,00:49:01,OB5X_202612_120P,31.6,52,TactfulTangerines,ScholarlySpearmints,sell
2026-07-01T14:49:06.685178+00:00,00:49:01,ASML_DUAL,90.3,50,FlawlessFlatbreads,DiligentDonuts,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,OB5X_202612_100P,21.8,3,Kelvin Chan,ScholarlySpearmints,sell
2026-07-01T14:49:06.685178+00:00,00:49:01,OB5X_202612_100P,21.6,42,VersatileVinegars,ScholarlySpearmints,sell
2026-07-01T14:49:06.685178+00:00,00:49:01,ASML_202612_075P,49.0,3,EssentialEagles,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,ASML_202612_075P,49.3,37,EssentialEagles,GenerousGeckos,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,ASML_202612_100P,69.9,3,EssentialEagles,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,ASML_202612_100P,70.1,45,EssentialEagles,GenerousGeckos,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,ASML_DUAL,90.3,44,CostlyCorianders,DiligentDonuts,buy
2026-07-01T14:49:06.685178+00:00,00:49:01,AAPL,142.8,20,WavyWalnuts,BrilliantBurritos,sell
2026-07-01T14:49:06.685178+00:00,00:49:01,ASML_202703_F,92.0,11,Kelvin Chan,AttentiveAntelopes,sell
2026-07-01T14:49:06.685178+00:00,00:49:01,ASML_202612_F,91.8,8,CapableCoyotes,Kelvin Chan,sell
2026-07-01T14:49:06.685178+00:00,00:49:02,ASML,90.0,200,WavyWalnuts,YieldingYams,sell
2026-07-01T14:49:06.685178+00:00,00:49:02,OB5X_ETF,46.2,500,NecessaryNutmegs,MarvelousMilkshakes,buy
2026-07-01T14:49:06.685178+00:00,00:49:02,NVDA,51.8,20,BrilliantBurritos,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:49:02,NVDA,51.7,200,YieldingYams,WavyWalnuts,sell
2026-07-01T14:49:06.685178+00:00,00:49:02,SAP,53.0,200,YieldingYams,WavyWalnuts,sell
2026-07-01T14:49:06.685178+00:00,00:49:02,TSLA,8.5,200,Sze-Yong Ng,YieldingYams,sell
2026-07-01T14:49:06.685178+00:00,00:49:02,TSLA,8.5,425,AverageAlmonds,YieldingYams,sell
2026-07-01T14:49:06.685178+00:00,00:49:02,ASML_202612_F,91.8,3,CapableCoyotes,Kelvin Chan,sell
2026-07-01T14:49:06.685178+00:00,00:49:02,ASML_202706_F,93.3,8,CapableCoyotes,Kelvin Chan,sell
2026-07-01T14:49:06.685178+00:00,00:49:02,ASML,89.9,20,AverageAlmonds,BrilliantBurritos,sell
2026-07-01T14:49:06.685178+00:00,00:49:02,ASML_202612_F,91.5,5,DownrightDogfish,Kelvin Chan,buy
2026-07-01T14:49:06.685178+00:00,00:49:02,ASML_202612_F,92.3,45,DownrightDogfish,CapableCoyotes,buy
2026-07-01T14:49:06.685178+00:00,00:49:03,ASML,90.0,200,WavyWalnuts,YieldingYams,buy
2026-07-01T14:49:06.685178+00:00,00:49:03,ASML_202703_F,92.2,50,DownrightDogfish,BoundlessBisons,buy
2026-07-01T14:49:08.381353+00:00,00:49:03,ASML_202706_F,93.5,27,DownrightDogfish,Sze-Yong Ng,buy
2026-07-01T14:49:08.381353+00:00,00:49:03,NVDA,51.8,20,BrilliantBurritos,Kelvin Chan,buy
2026-07-01T14:49:08.381353+00:00,00:49:03,NVDA,51.6,200,Sze-Yong Ng,YieldingYams,sell
2026-07-01T14:49:08.381353+00:00,00:49:03,NVDA,51.6,200,WavyWalnuts,YieldingYams,buy
2026-07-01T14:49:08.381353+00:00,00:49:03,ASML_202706_F,93.3,5,CapableCoyotes,Kelvin Chan,sell
2026-07-01T14:49:08.381353+00:00,00:49:03,TSLA,8.5,200,AverageAlmonds,WavyWalnuts,sell
2026-07-01T14:49:08.381353+00:00,00:49:03,ASML,90.0,20,YieldingYams,BrilliantBurritos,sell
2026-07-01T14:49:08.381353+00:00,00:49:03,ASML_202612_100P,69.9,7,EssentialEagles,Kelvin Chan,buy
2026-07-01T14:49:08.381353+00:00,00:49:03,ASML_202612_100P,70.1,35,EssentialEagles,FortunateFerrets,buy
2026-07-01T14:49:08.381353+00:00,00:49:03,ASML_202612_050P,29.3,1,Kelvin Chan,EssentialEagles,sell
2026-07-01T14:49:08.381353+00:00,00:49:03,ASML_202706_F,93.3,4,CapableCoyotes,Kelvin Chan,sell
2026-07-01T14:49:08.381353+00:00,00:49:03,ASML_DUAL,90.1,5,Kelvin Chan,CostlyCorianders,sell
2026-07-01T14:49:08.381353+00:00,00:49:03,ASML_DUAL,90.1,39,EarnestEspressos,CostlyCorianders,sell
2026-07-01T14:49:08.381353+00:00,00:49:03,OB5X_202612_120C,92.0,8,Kelvin Chan,ScholarlySpearmints,sell
2026-07-01T14:49:08.381353+00:00,00:49:03,OB5X_202612_120C,91.5,37,TactfulTangerines,ScholarlySpearmints,sell
2026-07-01T14:49:08.381353+00:00,00:49:03,TSLA,8.7,200,YieldingYams,Sze-Yong Ng,buy
2026-07-01T14:49:08.381353+00:00,00:49:03,TSLA,8.7,425,YieldingYams,AverageAlmonds,buy
2026-07-01T14:49:08.381353+00:00,00:49:03,ASML_202706_F,93.3,4,CapableCoyotes,Kelvin Chan,sell
2026-07-01T14:49:08.381353+00:00,00:49:04,OB5X_ETF,46.2,236,KindlyKales,MarvelousMilkshakes,buy
2026-07-01T14:49:08.381353+00:00,00:49:04,ASML_202612_F,91.5,4,BoundlessBisons,Kelvin Chan,buy
2026-07-01T14:49:08.381353+00:00,00:49:04,ASML_202612_F,91.5,96,BoundlessBisons,CapableCoyotes,buy
2026-07-01T14:49:08.381353+00:00,00:49:04,SAP_DUAL,53.1,28,Kelvin Chan,GroovyGrapefruits,sell
2026-07-01T14:49:08.381353+00:00,00:49:04,SAP_DUAL,53.1,13,InfiniteIcecreams,GroovyGrapefruits,sell
2026-07-01T14:49:08.381353+00:00,00:49:04,ASML_202703_F,92.1,100,BoundlessBisons,CapableCoyotes,buy
2026-07-01T14:49:08.381353+00:00,00:49:04,ASML_202706_F,92.9,100,BoundlessBisons,CapableCoyotes,buy
2026-07-01T14:49:08.381353+00:00,00:49:04,OB5X_ETF,46.2,14,NecessaryNutmegs,MarvelousMilkshakes,buy
2026-07-01T14:49:08.381353+00:00,00:49:04,OB5X_ETF,46.3,486,NecessaryNutmegs,LivelyLasagnas,buy
2026-07-01T14:49:08.381353+00:00,00:49:04,TSLA,8.5,200,Sze-Yong Ng,WavyWalnuts,sell
2026-07-01T14:49:08.381353+00:00,00:49:04,NVDA,51.7,200,YieldingYams,Sze-Yong Ng,buy
2026-07-01T14:49:08.381353+00:00,00:49:04,NVDA,51.7,200,YieldingYams,WavyWalnuts,buy
2026-07-01T14:49:08.381353+00:00,00:49:04,ASML_202612_050C,70.2,2,EssentialEagles,Kelvin Chan,buy
2026-07-01T14:49:08.381353+00:00,00:49:04,ASML_202612_050C,70.3,50,EssentialEagles,GenerousGeckos,buy
2026-07-01T14:49:08.381353+00:00,00:49:05,OB5X_202612_080P,13.7,8,ScholarlySpearmints,Kelvin Chan,buy
2026-07-01T14:49:08.381353+00:00,00:49:05,OB5X_202612_080P,13.9,40,ScholarlySpearmints,TactfulTangerines,buy
2026-07-01T14:49:08.381353+00:00,00:49:05,SAP,52.8,20,Kelvin Chan,BrilliantBurritos,sell
2026-07-01T14:49:08.381353+00:00,00:49:05,ASML_202612_F,91.2,31,Kelvin Chan,DownrightDogfish,sell
2026-07-01T14:49:08.381353+00:00,00:49:05,ASML_202612_F,91.0,19,CapableCoyotes,DownrightDogfish,sell
2026-07-01T14:49:08.381353+00:00,00:49:05,OB5X_202612_080C,112.7,7,Kelvin Chan,ScholarlySpearmints,sell
2026-07-01T14:49:08.381353+00:00,00:49:05,OB5X_202612_080C,112.7,50,VersatileVinegars,ScholarlySpearmints,sell
2026-07-01T14:49:08.381353+00:00,00:49:05,OB5X_202612_080C,112.6,2,TactfulTangerines,ScholarlySpearmints,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_202703_F,92.0,26,Kelvin Chan,DownrightDogfish,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_202703_F,91.9,24,Sze-Yong Ng,DownrightDogfish,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,AAPL,142.9,200,YieldingYams,Sze-Yong Ng,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML,90.0,200,AverageAlmonds,WavyWalnuts,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_202706_F,92.8,18,Kelvin Chan,DownrightDogfish,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_202706_F,92.8,32,Sze-Yong Ng,DownrightDogfish,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_DUAL,90.5,50,FlawlessFlatbreads,DiligentDonuts,buy
2026-07-01T14:49:12.524212+00:00,00:49:05,SAP,52.8,200,Sze-Yong Ng,YieldingYams,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,SAP,52.8,200,WavyWalnuts,YieldingYams,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,OB5X_202612_F,180.7,16,Kelvin Chan,OriginalOlives,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,OB5X_202612_F,180.6,42,QuirkyQuinoas,OriginalOlives,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_202612_100C,61.0,3,Kelvin Chan,EssentialEagles,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_202612_100C,60.8,49,GenerousGeckos,EssentialEagles,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_202612_075P,48.8,1,Kelvin Chan,EssentialEagles,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_202612_075P,48.8,44,GenerousGeckos,EssentialEagles,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_202612_050C,69.9,3,Kelvin Chan,EssentialEagles,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,ASML_202612_050C,69.8,51,FortunateFerrets,EssentialEagles,sell
2026-07-01T14:49:12.524212+00:00,00:49:05,TSLA,8.6,500,AverageAlmonds,YieldingYams,buy
2026-07-01T14:49:12.524212+00:00,00:49:06,SAP,52.7,200,YieldingYams,WavyWalnuts,sell
2026-07-01T14:49:12.524212+00:00,00:49:06,NVDA,51.7,200,WavyWalnuts,YieldingYams,sell
2026-07-01T14:49:12.524212+00:00,00:49:06,NVDA,51.6,200,Sze-Yong Ng,YieldingYams,sell
2026-07-01T14:49:12.524212+00:00,00:49:06,NVDA,51.5,20,Kelvin Chan,YieldingYams,sell
2026-07-01T14:49:12.524212+00:00,00:49:06,NVDA,51.5,205,AverageAlmonds,YieldingYams,sell
2026-07-01T14:49:12.524212+00:00,00:49:06,ASML_202612_F,91.5,48,AttentiveAntelopes,CapableCoyotes,buy
2026-07-01T14:49:12.524212+00:00,00:49:06,TSLA,8.6,200,YieldingYams,WavyWalnuts,buy
2026-07-01T14:49:12.524212+00:00,00:49:06,TSLA,8.7,425,YieldingYams,AverageAlmonds,buy
2026-07-01T14:49:12.524212+00:00,00:49:06,OB5X_ETF,46.3,14,NecessaryNutmegs,LivelyLasagnas,buy
2026-07-01T14:49:12.524212+00:00,00:49:06,OB5X_ETF,46.3,486,NecessaryNutmegs,MarvelousMilkshakes,buy
2026-07-01T14:49:12.524212+00:00,00:49:06,OB5X_202612_120C,92.0,5,Kelvin Chan,ScholarlySpearmints,sell
2026-07-01T14:49:12.524212+00:00,00:49:06,OB5X_202612_120P,32.6,5,ScholarlySpearmints,Kelvin Chan,buy
2026-07-01T14:49:12.524212+00:00,00:49:06,OB5X_202612_120P,32.9,54,ScholarlySpearmints,TactfulTangerines,buy
2026-07-01T14:49:12.524212+00:00,00:49:07,OB5X_202706_F,184.7,40,OriginalOlives,QuirkyQuinoas,buy
2026-07-01T14:49:12.524212+00:00,00:49:07,OB5X_202612_100C,102.3,47,ScholarlySpearmints,TactfulTangerines,buy
2026-07-01T14:49:12.524212+00:00,00:49:07,OB5X_202703_F,182.6,53,OriginalOlives,QuirkyQuinoas,buy
2026-07-01T14:49:12.524212+00:00,00:49:07,OB5X_202612_F,180.7,14,Kelvin Chan,OriginalOlives,sell
2026-07-01T14:49:12.524212+00:00,00:49:07,TSLA,8.6,200,AverageAlmonds,WavyWalnuts,sell
2026-07-01T14:49:12.524212+00:00,00:49:07,ASML_202612_F,91.6,4,CapableCoyotes,Kelvin Chan,buy
2026-07-01T14:49:12.524212+00:00,00:49:07,ASML_202612_F,91.8,19,CapableCoyotes,Kelvin Chan,sell
