recv_time,book_timestamp,n_bids,n_asks,mid,spread,bid_px_0,bid_vol_0,bid_px_1,bid_vol_1,bid_px_2,bid_vol_2,bid_px_3,bid_vol_3,bid_px_4,bid_vol_4,bid_px_5,bid_vol_5,bid_px_6,bid_vol_6,bid_px_7,bid_vol_7,bid_px_8,bid_vol_8,bid_px_9,bid_vol_9,ask_px_0,ask_vol_0,ask_px_1,ask_vol_1,ask_px_2,ask_vol_2,ask_px_3,ask_vol_3,ask_px_4,ask_vol_4,ask_px_5,ask_vol_5,ask_px_6,ask_vol_6,ask_px_7,ask_vol_7,ask_px_8,ask_vol_8,ask_px_9,ask_vol_9
2026-07-02T03:00:00.157846+00:00,2026-07-02T03:00:00.189354,1,2,99.05,0.1,99.0,150,,,,,,,,,,,,,,,,,,,99.1,6,99.5,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:00.382617+00:00,2026-07-02T03:00:00.294478,2,2,99.3,0.4,99.1,94,99.0,100,,,,,,,,,,,,,,,,,99.5,150,99.6,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:00.663466+00:00,2026-07-02T03:00:00.658526,2,2,99.3,0.4,99.1,94,99.0,100,,,,,,,,,,,,,,,,,99.5,110,99.6,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:01.994628+00:00,2026-07-02T03:00:01.994560,1,1,99.35,0.5,99.1,94,,,,,,,,,,,,,,,,,,,99.6,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:02.050277+00:00,2026-07-02T03:00:02.050425,2,1,99.35,0.5,99.1,94,99.0,150,,,,,,,,,,,,,,,,,99.6,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:02.103620+00:00,2026-07-02T03:00:02.103495,2,2,99.3,0.4,99.1,94,99.0,150,,,,,,,,,,,,,,,,,99.5,150,99.6,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:02.701972+00:00,2026-07-02T03:00:02.701899,2,2,99.3,0.4,99.1,49,99.0,150,,,,,,,,,,,,,,,,,99.5,150,99.6,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:03.248973+00:00,2026-07-02T03:00:03.249086,3,2,99.3,0.4,99.1,49,99.0,150,98.9,3,,,,,,,,,,,,,,,99.5,150,99.6,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:03.358574+00:00,2026-07-02T03:00:03.352786,2,1,99.25,0.5,99.0,150,98.9,3,,,,,,,,,,,,,,,,,99.5,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:03.407507+00:00,2026-07-02T03:00:03.407433,2,1,99.25,0.5,99.0,250,98.9,3,,,,,,,,,,,,,,,,,99.5,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:03.464665+00:00,2026-07-02T03:00:03.464574,2,2,99.1,0.2,99.0,250,98.9,3,,,,,,,,,,,,,,,,,99.2,3,99.5,250,,,,,,,,,,,,,,,,
2026-07-02T03:00:04.317313+00:00,2026-07-02T03:00:04.317469,2,1,99.25,0.5,99.0,250,98.9,2,,,,,,,,,,,,,,,,,99.5,250,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:04.458644+00:00,2026-07-02T03:00:04.447981,2,1,99.25,0.5,99.0,200,98.9,2,,,,,,,,,,,,,,,,,99.5,250,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:05.164074+00:00,2026-07-02T03:00:05.163899,2,1,99.25,0.5,99.0,100,98.9,2,,,,,,,,,,,,,,,,,99.5,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:05.215702+00:00,2026-07-02T03:00:05.215552,3,1,99.25,0.5,99.0,100,98.9,2,98.7,150,,,,,,,,,,,,,,,99.5,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:05.236570+00:00,2026-07-02T03:00:05.257748,3,2,99.1,0.2,99.0,100,98.9,1,98.7,150,,,,,,,,,,,,,,,99.2,150,99.5,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:05.380263+00:00,2026-07-02T03:00:05.380070,2,2,99.1,0.2,99.0,100,98.7,150,,,,,,,,,,,,,,,,,99.2,150,99.5,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:06.510997+00:00,2026-07-02T03:00:06.510967,2,2,99.1,0.2,99.0,100,98.7,150,,,,,,,,,,,,,,,,,99.2,100,99.5,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:06.516310+00:00,2026-07-02T03:00:06.516258,1,1,98.95,0.5,98.7,150,,,,,,,,,,,,,,,,,,,99.2,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:06.571823+00:00,2026-07-02T03:00:06.571743,2,1,99.05,0.3,98.9,100,98.7,150,,,,,,,,,,,,,,,,,99.2,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:06.624825+00:00,2026-07-02T03:00:06.624986,2,2,99.05,0.3,98.9,100,98.7,150,,,,,,,,,,,,,,,,,99.2,100,99.4,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:08.317884+00:00,2026-07-02T03:00:08.317800,1,1,99.15,0.5,98.9,100,,,,,,,,,,,,,,,,,,,99.4,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:08.374041+00:00,2026-07-02T03:00:08.373958,2,1,99.2,0.4,99.0,150,98.9,100,,,,,,,,,,,,,,,,,99.4,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:08.426952+00:00,2026-07-02T03:00:08.426819,2,2,99.2,0.4,99.0,150,98.9,100,,,,,,,,,,,,,,,,,99.4,100,99.5,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:08.658671+00:00,2026-07-02T03:00:08.657826,2,2,99.2,0.4,99.0,100,98.9,100,,,,,,,,,,,,,,,,,99.4,100,99.5,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:09.433243+00:00,2026-07-02T03:00:09.433410,2,2,99.2,0.4,99.0,57,98.9,100,,,,,,,,,,,,,,,,,99.4,100,99.5,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:09.673894+00:00,2026-07-02T03:00:09.673967,2,1,99.25,0.5,99.0,57,98.9,100,,,,,,,,,,,,,,,,,99.5,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:09.679182+00:00,2026-07-02T03:00:09.679124,1,1,99.25,0.5,99.0,57,,,,,,,,,,,,,,,,,,,99.5,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:09.733497+00:00,2026-07-02T03:00:09.733370,2,1,99.25,0.5,99.0,57,98.8,100,,,,,,,,,,,,,,,,,99.5,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:09.786148+00:00,2026-07-02T03:00:09.786043,2,2,99.15,0.3,99.0,57,98.8,100,,,,,,,,,,,,,,,,,99.3,100,99.5,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:10.680636+00:00,2026-07-02T03:00:10.669565,1,2,99.05,0.5,98.8,100,,,,,,,,,,,,,,,,,,,99.3,100,99.5,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:11.485557+00:00,2026-07-02T03:00:11.485435,1,2,99.0,0.4,98.8,100,,,,,,,,,,,,,,,,,,,99.2,28,99.3,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:11.534987+00:00,2026-07-02T03:00:11.534881,2,2,99.0,0.4,98.8,100,98.1,150,,,,,,,,,,,,,,,,,99.2,28,99.3,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:11.590854+00:00,2026-07-02T03:00:11.590787,1,3,98.35,0.5,98.1,150,,,,,,,,,,,,,,,,,,,98.6,50,99.2,28,99.3,100,,,,,,,,,,,,,,
2026-07-02T03:00:11.601452+00:00,2026-07-02T03:00:11.594885,1,3,98.35,0.5,98.1,150,,,,,,,,,,,,,,,,,,,98.6,47,99.2,28,99.3,100,,,,,,,,,,,,,,
2026-07-02T03:00:12.263850+00:00,2026-07-02T03:00:12.263987,1,3,98.35,0.5,98.1,150,,,,,,,,,,,,,,,,,,,98.6,47,99.2,7,99.3,100,,,,,,,,,,,,,,
2026-07-02T03:00:12.858702+00:00,2026-07-02T03:00:12.858646,1,2,98.35,0.5,98.1,150,,,,,,,,,,,,,,,,,,,98.6,47,99.2,7,,,,,,,,,,,,,,,,
2026-07-02T03:00:12.893188+00:00,2026-07-02T03:00:12.893098,2,2,98.45,0.3,98.3,100,98.1,150,,,,,,,,,,,,,,,,,98.6,47,99.2,7,,,,,,,,,,,,,,,,
2026-07-02T03:00:12.946464+00:00,2026-07-02T03:00:12.946427,2,3,98.45,0.3,98.3,100,98.1,150,,,,,,,,,,,,,,,,,98.6,47,98.8,100,99.2,7,,,,,,,,,,,,,,
2026-07-02T03:00:13.263819+00:00,2026-07-02T03:00:13.263716,2,3,98.45,0.3,98.3,100,98.1,150,,,,,,,,,,,,,,,,,98.6,47,98.8,100,99.2,6,,,,,,,,,,,,,,
2026-07-02T03:00:14.663651+00:00,2026-07-02T03:00:14.663787,1,2,98.55,0.5,98.3,100,,,,,,,,,,,,,,,,,,,98.8,100,99.2,6,,,,,,,,,,,,,,,,
2026-07-02T03:00:14.698839+00:00,2026-07-02T03:00:14.698929,2,2,98.65,0.3,98.5,150,98.3,100,,,,,,,,,,,,,,,,,98.8,100,99.2,6,,,,,,,,,,,,,,,,
2026-07-02T03:00:14.763953+00:00,2026-07-02T03:00:14.763775,2,3,98.65,0.3,98.5,150,98.3,100,,,,,,,,,,,,,,,,,98.8,100,99.0,150,99.2,6,,,,,,,,,,,,,,
2026-07-02T03:00:15.269403+00:00,2026-07-02T03:00:15.269275,2,3,98.65,0.3,98.5,150,98.3,100,,,,,,,,,,,,,,,,,98.8,100,99.0,150,99.2,5,,,,,,,,,,,,,,
2026-07-02T03:00:15.997188+00:00,2026-07-02T03:00:15.997151,1,2,98.75,0.5,98.5,150,,,,,,,,,,,,,,,,,,,99.0,150,99.2,5,,,,,,,,,,,,,,,,
2026-07-02T03:00:16.058573+00:00,2026-07-02T03:00:16.047782,2,2,98.75,0.5,98.5,150,98.3,100,,,,,,,,,,,,,,,,,99.0,150,99.2,5,,,,,,,,,,,,,,,,
2026-07-02T03:00:16.095802+00:00,2026-07-02T03:00:16.095650,2,2,98.75,0.5,98.5,150,98.3,100,,,,,,,,,,,,,,,,,99.0,150,99.2,3,,,,,,,,,,,,,,,,
2026-07-02T03:00:16.101047+00:00,2026-07-02T03:00:16.100911,2,3,98.65,0.3,98.5,150,98.3,100,,,,,,,,,,,,,,,,,98.8,100,99.0,150,99.2,3,,,,,,,,,,,,,,
2026-07-02T03:00:16.472002+00:00,2026-07-02T03:00:16.471880,2,3,98.65,0.3,98.5,150,98.3,100,,,,,,,,,,,,,,,,,98.8,100,99.0,150,99.2,2,,,,,,,,,,,,,,
2026-07-02T03:00:17.808502+00:00,2026-07-02T03:00:17.858987,2,1,98.65,0.3,98.5,150,98.3,100,,,,,,,,,,,,,,,,,98.8,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:17.927036+00:00,2026-07-02T03:00:17.926990,2,2,98.65,0.3,98.5,150,98.3,100,,,,,,,,,,,,,,,,,98.8,100,99.0,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:19.136190+00:00,2026-07-02T03:00:19.136024,2,2,98.65,0.3,98.5,150,98.3,100,,,,,,,,,,,,,,,,,98.8,50,99.0,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:19.158617+00:00,2026-07-02T03:00:19.149618,1,1,98.75,0.5,98.5,150,,,,,,,,,,,,,,,,,,,99.0,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:19.212514+00:00,2026-07-02T03:00:19.212679,2,1,98.75,0.5,98.5,150,98.4,100,,,,,,,,,,,,,,,,,99.0,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:19.265454+00:00,2026-07-02T03:00:19.265560,2,2,98.7,0.4,98.5,150,98.4,100,,,,,,,,,,,,,,,,,98.9,100,99.0,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:19.370172+00:00,2026-07-02T03:00:19.370048,3,2,98.8,0.2,98.7,5,98.5,150,98.4,100,,,,,,,,,,,,,,,98.9,53,99.0,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:20.592721+00:00,2026-07-02T03:00:20.592904,3,2,98.8,0.2,98.7,5,98.5,150,98.4,100,,,,,,,,,,,,,,,98.9,10,99.0,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:20.982834+00:00,2026-07-02T03:00:20.982729,2,1,98.8,0.2,98.7,5,98.4,100,,,,,,,,,,,,,,,,,98.9,10,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:21.036659+00:00,2026-07-02T03:00:21.036538,3,1,98.8,0.2,98.7,5,98.5,150,98.4,100,,,,,,,,,,,,,,,98.9,10,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:21.086768+00:00,2026-07-02T03:00:21.086675,3,2,98.8,0.2,98.7,5,98.5,150,98.4,100,,,,,,,,,,,,,,,98.9,10,99.0,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:21.258713+00:00,2026-07-02T03:00:21.244769,3,1,98.85,0.3,98.7,5,98.5,150,98.4,100,,,,,,,,,,,,,,,99.0,110,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:22.318722+00:00,2026-07-02T03:00:22.318675,2,1,98.85,0.3,98.7,5,98.5,150,,,,,,,,,,,,,,,,,99.0,110,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:22.374784+00:00,2026-07-02T03:00:22.374707,2,1,98.85,0.3,98.7,105,98.5,150,,,,,,,,,,,,,,,,,99.0,110,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:22.428410+00:00,2026-07-02T03:00:22.428353,2,2,98.85,0.3,98.7,105,98.5,150,,,,,,,,,,,,,,,,,99.0,110,99.2,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:22.669757+00:00,2026-07-02T03:00:22.669680,2,2,98.85,0.3,98.7,105,98.5,150,,,,,,,,,,,,,,,,,99.0,111,99.2,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:22.780227+00:00,2026-07-02T03:00:22.780112,2,2,98.85,0.3,98.7,105,98.5,150,,,,,,,,,,,,,,,,,99.0,110,99.2,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:23.196750+00:00,2026-07-02T03:00:23.196610,2,2,98.85,0.3,98.7,59,98.5,150,,,,,,,,,,,,,,,,,99.0,110,99.2,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:23.401192+00:00,2026-07-02T03:00:23.401119,2,2,98.85,0.3,98.7,9,98.5,150,,,,,,,,,,,,,,,,,99.0,110,99.2,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:24.063939+00:00,2026-07-02T03:00:24.063823,2,2,98.85,0.3,98.7,14,98.5,150,,,,,,,,,,,,,,,,,99.0,110,99.2,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:24.142595+00:00,2026-07-02T03:00:24.142489,1,1,98.95,0.5,98.7,14,,,,,,,,,,,,,,,,,,,99.2,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:24.196438+00:00,2026-07-02T03:00:24.196529,2,1,98.95,0.5,98.7,14,98.6,150,,,,,,,,,,,,,,,,,99.2,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:24.258707+00:00,2026-07-02T03:00:24.258631,2,2,98.9,0.4,98.7,14,98.6,150,,,,,,,,,,,,,,,,,99.1,150,99.2,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:25.483234+00:00,2026-07-02T03:00:25.483121,2,1,98.9,0.4,98.7,5,98.6,150,,,,,,,,,,,,,,,,,99.1,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:25.508349+00:00,2026-07-02T03:00:25.508542,1,1,98.85,0.5,98.6,105,,,,,,,,,,,,,,,,,,,99.1,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:25.545124+00:00,2026-07-02T03:00:25.545217,2,1,98.85,0.5,98.6,105,98.4,100,,,,,,,,,,,,,,,,,99.1,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:25.597136+00:00,2026-07-02T03:00:25.597007,2,2,98.75,0.3,98.6,105,98.4,100,,,,,,,,,,,,,,,,,98.9,100,99.1,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:26.186670+00:00,2026-07-02T03:00:26.186608,2,2,98.75,0.3,98.6,60,98.4,100,,,,,,,,,,,,,,,,,98.9,100,99.1,150,,,,,,,,,,,,,,,,
2026-07-02T03:00:27.302131+00:00,2026-07-02T03:00:27.302015,1,1,98.65,0.5,98.4,100,,,,,,,,,,,,,,,,,,,98.9,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:27.358690+00:00,2026-07-02T03:00:27.345037,2,1,98.65,0.5,98.4,100,98.2,150,,,,,,,,,,,,,,,,,98.9,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:27.404565+00:00,2026-07-02T03:00:27.404481,2,2,98.55,0.3,98.4,100,98.2,150,,,,,,,,,,,,,,,,,98.7,150,98.9,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:28.535564+00:00,2026-07-02T03:00:28.535740,2,2,98.55,0.3,98.4,100,98.2,150,,,,,,,,,,,,,,,,,98.7,104,98.9,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:28.658650+00:00,2026-07-02T03:00:28.650195,1,1,98.45,0.5,98.2,150,,,,,,,,,,,,,,,,,,,98.7,104,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:28.704420+00:00,2026-07-02T03:00:28.704362,2,1,98.55,0.3,98.4,100,98.2,150,,,,,,,,,,,,,,,,,98.7,104,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:28.764018+00:00,2026-07-02T03:00:28.763894,2,2,98.55,0.3,98.4,100,98.2,150,,,,,,,,,,,,,,,,,98.7,104,98.9,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:29.717039+00:00,2026-07-02T03:00:29.716996,2,2,98.55,0.3,98.4,50,98.2,150,,,,,,,,,,,,,,,,,98.7,104,98.9,100,,,,,,,,,,,,,,,,
2026-07-02T03:00:30.464075+00:00,2026-07-02T03:00:30.463909,1,1,98.65,0.5,98.4,50,,,,,,,,,,,,,,,,,,,98.9,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:30.513468+00:00,2026-07-02T03:00:30.513277,1,1,98.65,0.5,98.4,200,,,,,,,,,,,,,,,,,,,98.9,100,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:30.565224+00:00,2026-07-02T03:00:30.564939,1,1,98.65,0.5,98.4,200,,,,,,,,,,,,,,,,,,,98.9,250,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:31.806741+00:00,2026-07-02T03:00:31.806689,1,1,98.65,0.5,98.4,200,,,,,,,,,,,,,,,,,,,98.9,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:31.811937+00:00,2026-07-02T03:00:31.811884,1,1,98.65,0.5,98.4,150,,,,,,,,,,,,,,,,,,,98.9,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:31.858834+00:00,2026-07-02T03:00:31.858725,1,1,98.65,0.5,98.4,100,,,,,,,,,,,,,,,,,,,98.9,150,,,,,,,,,,,,,,,,,,
2026-07-02T03:00:31.864253+00:00,2026-07-02T03:00:31.864125,2,1,98.65,0.5,98.4,100,98.2,100,,,,,,,,,,,,,,,,,98.9,150,,,,,,,,,,,,,,,,,,
