recv_time,book_timestamp,n_bids,n_asks,mid,spread,bid_px_0,bid_vol_0,bid_px_1,bid_vol_1,bid_px_2,bid_vol_2,bid_px_3,bid_vol_3,bid_px_4,bid_vol_4,bid_px_5,bid_vol_5,bid_px_6,bid_vol_6,bid_px_7,bid_vol_7,bid_px_8,bid_vol_8,bid_px_9,bid_vol_9,ask_px_0,ask_vol_0,ask_px_1,ask_vol_1,ask_px_2,ask_vol_2,ask_px_3,ask_vol_3,ask_px_4,ask_vol_4,ask_px_5,ask_vol_5,ask_px_6,ask_vol_6,ask_px_7,ask_vol_7,ask_px_8,ask_vol_8,ask_px_9,ask_vol_9
2026-07-03T01:00:00.125168+00:00,2026-07-03T01:00:00.109871,1,1,111.25,0.5,111.0,200,,,,,,,,,,,,,,,,,,,111.5,250,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:00.200534+00:00,2026-07-03T01:00:00.190711,1,1,111.25,0.5,111.0,200,,,,,,,,,,,,,,,,,,,111.5,204,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:01.160420+00:00,2026-07-03T01:00:01.139069,1,1,111.25,0.5,111.0,100,,,,,,,,,,,,,,,,,,,111.5,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:01.203443+00:00,2026-07-03T01:00:01.203369,2,1,111.25,0.5,111.0,100,110.7,150,,,,,,,,,,,,,,,,,111.5,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:01.267247+00:00,2026-07-03T01:00:01.260678,2,2,111.1,0.2,111.0,100,110.7,150,,,,,,,,,,,,,,,,,111.2,139,111.5,100,,,,,,,,,,,,,,,,
2026-07-03T01:00:01.668253+00:00,2026-07-03T01:00:01.668197,2,2,111.1,0.2,111.0,100,110.7,150,,,,,,,,,,,,,,,,,111.2,95,111.5,100,,,,,,,,,,,,,,,,
2026-07-03T01:00:01.741727+00:00,2026-07-03T01:00:01.724150,2,2,111.1,0.2,111.0,100,110.7,150,,,,,,,,,,,,,,,,,111.2,92,111.5,100,,,,,,,,,,,,,,,,
2026-07-03T01:00:02.276722+00:00,2026-07-03T01:00:02.270436,2,1,110.95,0.5,110.7,100,110.6,100,,,,,,,,,,,,,,,,,111.2,92,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:02.357496+00:00,2026-07-03T01:00:02.357290,2,2,110.9,0.4,110.7,100,110.6,100,,,,,,,,,,,,,,,,,111.1,100,111.2,92,,,,,,,,,,,,,,,,
2026-07-03T01:00:04.309551+00:00,2026-07-03T01:00:04.309443,1,1,110.85,0.5,110.6,100,,,,,,,,,,,,,,,,,,,111.1,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:04.333013+00:00,2026-07-03T01:00:04.332875,1,1,110.85,0.5,110.6,50,,,,,,,,,,,,,,,,,,,111.1,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:04.368958+00:00,2026-07-03T01:00:04.368817,2,1,111.05,0.1,111.0,150,110.6,50,,,,,,,,,,,,,,,,,111.1,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:04.423838+00:00,2026-07-03T01:00:04.423764,2,2,111.05,0.1,111.0,150,110.6,50,,,,,,,,,,,,,,,,,111.1,100,111.5,150,,,,,,,,,,,,,,,,
2026-07-03T01:00:05.403066+00:00,2026-07-03T01:00:05.403035,1,1,111.25,0.5,111.0,150,,,,,,,,,,,,,,,,,,,111.5,150,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:05.461013+00:00,2026-07-03T01:00:05.460912,2,1,111.25,0.5,111.0,150,110.7,100,,,,,,,,,,,,,,,,,111.5,150,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:05.514648+00:00,2026-07-03T01:00:05.514491,2,2,111.1,0.2,111.0,150,110.7,100,,,,,,,,,,,,,,,,,111.2,100,111.5,150,,,,,,,,,,,,,,,,
2026-07-03T01:00:06.458560+00:00,2026-07-03T01:00:06.457847,2,2,111.1,0.2,111.0,100,110.7,100,,,,,,,,,,,,,,,,,111.2,100,111.5,150,,,,,,,,,,,,,,,,
2026-07-03T01:00:07.000477+00:00,2026-07-03T01:00:06.989644,2,2,111.1,0.2,111.0,100,110.7,100,,,,,,,,,,,,,,,,,111.2,97,111.5,150,,,,,,,,,,,,,,,,
2026-07-03T01:00:07.479694+00:00,2026-07-03T01:00:07.479581,1,1,110.95,0.5,110.7,100,,,,,,,,,,,,,,,,,,,111.2,97,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:07.534954+00:00,2026-07-03T01:00:07.534850,2,1,111.1,0.2,111.0,150,110.7,100,,,,,,,,,,,,,,,,,111.2,97,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:07.587997+00:00,2026-07-03T01:00:07.587884,2,2,111.1,0.2,111.0,150,110.7,100,,,,,,,,,,,,,,,,,111.2,97,111.5,150,,,,,,,,,,,,,,,,
2026-07-03T01:00:08.569251+00:00,2026-07-03T01:00:08.569138,1,1,111.25,0.5,111.0,150,,,,,,,,,,,,,,,,,,,111.5,150,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:08.625349+00:00,2026-07-03T01:00:08.625448,1,1,111.25,0.5,111.0,250,,,,,,,,,,,,,,,,,,,111.5,150,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:08.679218+00:00,2026-07-03T01:00:08.679308,1,1,111.25,0.5,111.0,250,,,,,,,,,,,,,,,,,,,111.5,250,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:10.580761+00:00,2026-07-03T01:00:10.580605,1,1,111.25,0.5,111.0,202,,,,,,,,,,,,,,,,,,,111.5,250,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:10.618307+00:00,2026-07-03T01:00:10.618231,1,1,111.25,0.5,111.0,202,,,,,,,,,,,,,,,,,,,111.5,200,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:10.642218+00:00,2026-07-03T01:00:10.642129,1,1,111.25,0.5,111.0,100,,,,,,,,,,,,,,,,,,,111.5,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:10.695778+00:00,2026-07-03T01:00:10.695742,2,1,111.3,0.4,111.1,150,111.0,100,,,,,,,,,,,,,,,,,111.5,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:10.748121+00:00,2026-07-03T01:00:10.748018,2,2,111.3,0.4,111.1,150,111.0,100,,,,,,,,,,,,,,,,,111.5,100,111.6,150,,,,,,,,,,,,,,,,
2026-07-03T01:00:11.731204+00:00,2026-07-03T01:00:11.731352,1,1,111.35,0.5,111.1,150,,,,,,,,,,,,,,,,,,,111.6,150,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:11.788386+00:00,2026-07-03T01:00:11.788248,2,1,111.4,0.4,111.2,100,111.1,150,,,,,,,,,,,,,,,,,111.6,150,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:11.841181+00:00,2026-07-03T01:00:11.841016,2,2,111.4,0.4,111.2,100,111.1,150,,,,,,,,,,,,,,,,,111.6,150,111.7,100,,,,,,,,,,,,,,,,
2026-07-03T01:00:12.586013+00:00,2026-07-03T01:00:12.585942,2,2,111.4,0.4,111.2,100,111.1,150,,,,,,,,,,,,,,,,,111.6,104,111.7,100,,,,,,,,,,,,,,,,
2026-07-03T01:00:12.727310+00:00,2026-07-03T01:00:12.727219,2,2,111.4,0.4,111.2,100,111.1,150,,,,,,,,,,,,,,,,,111.6,54,111.7,100,,,,,,,,,,,,,,,,
2026-07-03T01:00:13.801300+00:00,2026-07-03T01:00:13.801237,1,1,111.45,0.5,111.2,100,,,,,,,,,,,,,,,,,,,111.7,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:13.864163+00:00,2026-07-03T01:00:13.863872,2,0,,,111.7,50,111.2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:13.908643+00:00,2026-07-03T01:00:13.908498,2,1,111.95,0.5,111.7,50,111.2,100,,,,,,,,,,,,,,,,,112.2,150,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:14.222945+00:00,2026-07-03T01:00:14.222920,2,1,111.95,0.5,111.7,10,111.2,100,,,,,,,,,,,,,,,,,112.2,150,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:14.832838+00:00,2026-07-03T01:00:14.832784,2,1,111.95,0.5,111.7,10,111.2,100,,,,,,,,,,,,,,,,,112.2,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:14.861821+00:00,2026-07-03T01:00:14.853693,2,1,111.95,0.5,111.7,7,111.2,100,,,,,,,,,,,,,,,,,112.2,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:14.895622+00:00,2026-07-03T01:00:14.895531,1,1,111.95,0.5,111.7,7,,,,,,,,,,,,,,,,,,,112.2,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:14.947892+00:00,2026-07-03T01:00:14.947769,2,1,111.95,0.5,111.7,7,111.6,100,,,,,,,,,,,,,,,,,112.2,100,,,,,,,,,,,,,,,,,,
2026-07-03T01:00:15.000514+00:00,2026-07-03T01:00:15.000674,2,2,111.9,0.4,111.7,7,111.6,100,,,,,,,,,,,,,,,,,112.1,100,112.2,100,,,,,,,,,,,,,,,,
2026-07-03T01:00:15.758652+00:00,2026-07-03T01:00:15.674798,1,2,111.85,0.5,111.6,63,,,,,,,,,,,,,,,,,,,112.1,100,112.2,100,,,,,,,,,,,,,,,,
2026-07-03T01:00:16.940219+00:00,2026-07-03T01:00:16.940142,1,2,111.85,0.5,111.6,63,,,,,,,,,,,,,,,,,,,112.1,50,112.2,100,,,,,,,,,,,,,,,,
