recv_time,book_timestamp,n_bids,n_asks,mid,spread,bid_px_0,bid_vol_0,bid_px_1,bid_vol_1,bid_px_2,bid_vol_2,bid_px_3,bid_vol_3,bid_px_4,bid_vol_4,bid_px_5,bid_vol_5,bid_px_6,bid_vol_6,bid_px_7,bid_vol_7,bid_px_8,bid_vol_8,bid_px_9,bid_vol_9,ask_px_0,ask_vol_0,ask_px_1,ask_vol_1,ask_px_2,ask_vol_2,ask_px_3,ask_vol_3,ask_px_4,ask_vol_4,ask_px_5,ask_vol_5,ask_px_6,ask_vol_6,ask_px_7,ask_vol_7,ask_px_8,ask_vol_8,ask_px_9,ask_vol_9
2026-06-30T03:00:00.832462+00:00,2026-06-30T13:00:00.829463,1,1,71.65,0.5,71.4,200,,,,,,,,,,,,,,,,,,,71.9,200,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.301871+00:00,2026-06-30T13:00:01.300871,1,1,71.65,0.5,71.4,200,,,,,,,,,,,,,,,,,,,71.9,150,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.312933+00:00,2026-06-30T13:00:01.302871,1,1,71.65,0.5,71.4,150,,,,,,,,,,,,,,,,,,,71.9,150,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.357211+00:00,2026-06-30T13:00:01.354211,1,1,71.65,0.5,71.4,250,,,,,,,,,,,,,,,,,,,71.9,150,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.411560+00:00,2026-06-30T13:00:01.406498,1,1,71.65,0.5,71.4,250,,,,,,,,,,,,,,,,,,,71.9,250,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.455810+00:00,2026-06-30T13:00:01.448810,1,1,71.65,0.5,71.4,250,,,,,,,,,,,,,,,,,,,71.9,204,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.575648+00:00,2026-06-30T13:00:01.570648,1,1,71.65,0.5,71.4,100,,,,,,,,,,,,,,,,,,,71.9,100,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.629025+00:00,2026-06-30T13:00:01.623467,2,1,71.8,0.2,71.7,150,71.4,100,,,,,,,,,,,,,,,,,71.9,100,,,,,,,,,,,,,,,,,,
2026-06-30T03:00:01.684378+00:00,2026-06-30T13:00:01.676310,2,2,71.8,0.2,71.7,150,71.4,100,,,,,,,,,,,,,,,,,71.9,100,72.2,150,,,,,,,,,,,,,,,,
2026-06-30T03:00:02.945450+00:00,2026-06-30T13:00:02.937375,2,2,71.8,0.2,71.7,150,71.4,100,,,,,,,,,,,,,,,,,71.9,50,72.2,150,,,,,,,,,,,,,,,,
