recv_time,book_timestamp,n_bids,n_asks,mid,spread,bid_px_0,bid_vol_0,bid_px_1,bid_vol_1,bid_px_2,bid_vol_2,bid_px_3,bid_vol_3,bid_px_4,bid_vol_4,bid_px_5,bid_vol_5,bid_px_6,bid_vol_6,bid_px_7,bid_vol_7,bid_px_8,bid_vol_8,bid_px_9,bid_vol_9,ask_px_0,ask_vol_0,ask_px_1,ask_vol_1,ask_px_2,ask_vol_2,ask_px_3,ask_vol_3,ask_px_4,ask_vol_4,ask_px_5,ask_vol_5,ask_px_6,ask_vol_6,ask_px_7,ask_vol_7,ask_px_8,ask_vol_8,ask_px_9,ask_vol_9
2026-07-06T05:00:00.328939+00:00,2026-07-06T05:00:00.306756,3,3,149.6,0.2,149.5,8,149.4,100,149.2,150,,,,,,,,,,,,,,,149.7,110,149.9,100,150.0,8,,,,,,,,,,,,,,
2026-07-06T05:00:00.390528+00:00,2026-07-06T05:00:00.390407,3,3,149.6,0.2,149.5,8,149.4,100,149.2,150,,,,,,,,,,,,,,,149.7,60,149.9,100,150.0,8,,,,,,,,,,,,,,
2026-07-06T05:00:01.411486+00:00,2026-07-06T05:00:01.411368,2,2,149.6,0.2,149.5,8,149.2,150,,,,,,,,,,,,,,,,,149.7,60,150.0,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:01.464567+00:00,2026-07-06T05:00:01.456870,3,2,149.6,0.2,149.5,8,149.3,100,149.2,150,,,,,,,,,,,,,,,149.7,60,150.0,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:01.520028+00:00,2026-07-06T05:00:01.520122,3,3,149.6,0.2,149.5,8,149.3,100,149.2,150,,,,,,,,,,,,,,,149.7,60,149.8,100,150.0,8,,,,,,,,,,,,,,
2026-07-06T05:00:02.518124+00:00,2026-07-06T05:00:02.518348,2,2,149.65,0.3,149.5,8,149.3,100,,,,,,,,,,,,,,,,,149.8,100,150.0,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:02.564059+00:00,2026-07-06T05:00:02.563930,2,2,149.65,0.3,149.5,150,149.3,58,,,,,,,,,,,,,,,,,149.8,100,150.0,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:02.619092+00:00,2026-07-06T05:00:02.619040,2,2,149.65,0.3,149.5,150,149.3,58,,,,,,,,,,,,,,,,,149.8,100,150.0,158,,,,,,,,,,,,,,,,
2026-07-06T05:00:03.058609+00:00,2026-07-06T05:00:03.054896,2,2,149.65,0.3,149.5,150,149.3,58,,,,,,,,,,,,,,,,,149.8,100,150.0,150,,,,,,,,,,,,,,,,
2026-07-06T05:00:03.069020+00:00,2026-07-06T05:00:03.068878,3,3,149.7,0.2,149.6,8,149.5,150,149.3,58,,,,,,,,,,,,,,,149.8,100,150.0,150,150.1,8,,,,,,,,,,,,,,
2026-07-06T05:00:03.269594+00:00,2026-07-06T05:00:03.269770,2,3,149.65,0.3,149.5,113,149.3,58,,,,,,,,,,,,,,,,,149.8,100,150.0,150,150.1,8,,,,,,,,,,,,,,
2026-07-06T05:00:03.578805+00:00,2026-07-06T05:00:03.578694,3,2,149.7,0.2,149.6,8,149.5,113,149.3,58,,,,,,,,,,,,,,,149.8,100,150.0,150,,,,,,,,,,,,,,,,
2026-07-06T05:00:03.583776+00:00,2026-07-06T05:00:03.583874,3,3,149.7,0.2,149.6,8,149.5,113,149.3,58,,,,,,,,,,,,,,,149.8,100,150.0,150,150.3,8,,,,,,,,,,,,,,
2026-07-06T05:00:03.839684+00:00,2026-07-06T05:00:03.839569,3,3,149.7,0.2,149.6,8,149.5,113,149.3,58,,,,,,,,,,,,,,,149.8,97,150.0,150,150.3,8,,,,,,,,,,,,,,
2026-07-06T05:00:04.111373+00:00,2026-07-06T05:00:04.099857,3,3,149.7,0.2,149.6,8,149.5,113,149.3,58,,,,,,,,,,,,,,,149.8,94,150.0,150,150.3,8,,,,,,,,,,,,,,
2026-07-06T05:00:04.570191+00:00,2026-07-06T05:00:04.566438,2,2,149.8,0.4,149.6,8,149.5,113,,,,,,,,,,,,,,,,,150.0,150,150.3,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:04.660012+00:00,2026-07-06T05:00:04.656625,3,1,149.85,0.3,149.7,6,149.5,113,149.3,100,,,,,,,,,,,,,,,150.0,150,,,,,,,,,,,,,,,,,,
2026-07-06T05:00:04.671532+00:00,2026-07-06T05:00:04.671428,2,2,149.75,0.5,149.5,69,149.3,100,,,,,,,,,,,,,,,,,150.0,150,150.1,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:04.703182+00:00,2026-07-06T05:00:04.703024,2,3,149.65,0.3,149.5,69,149.3,100,,,,,,,,,,,,,,,,,149.8,100,150.0,150,150.1,8,,,,,,,,,,,,,,
2026-07-06T05:00:04.933903+00:00,2026-07-06T05:00:04.933819,2,3,149.65,0.3,149.5,69,149.3,100,,,,,,,,,,,,,,,,,149.8,100,150.0,150,150.3,8,,,,,,,,,,,,,,
2026-07-06T05:00:05.678177+00:00,2026-07-06T05:00:05.678132,1,2,149.55,0.5,149.3,100,,,,,,,,,,,,,,,,,,,149.8,100,150.3,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:05.691763+00:00,2026-07-06T05:00:05.691920,1,2,149.55,0.5,149.3,100,,,,,,,,,,,,,,,,,,,149.8,100,150.3,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:05.731960+00:00,2026-07-06T05:00:05.732067,2,2,149.65,0.3,149.5,150,149.3,100,,,,,,,,,,,,,,,,,149.8,100,150.3,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:05.798314+00:00,2026-07-06T05:00:05.774449,2,3,149.65,0.3,149.5,150,149.3,100,,,,,,,,,,,,,,,,,149.8,100,150.0,150,150.3,8,,,,,,,,,,,,,,
2026-07-06T05:00:05.931811+00:00,2026-07-06T05:00:05.931688,2,3,149.65,0.3,149.5,150,149.3,100,,,,,,,,,,,,,,,,,149.8,52,150.0,150,150.3,8,,,,,,,,,,,,,,
2026-07-06T05:00:05.948480+00:00,2026-07-06T05:00:05.948618,2,3,149.65,0.3,149.5,150,149.3,100,,,,,,,,,,,,,,,,,149.8,52,150.0,150,150.3,8,,,,,,,,,,,,,,
2026-07-06T05:00:06.724104+00:00,2026-07-06T05:00:06.724254,2,3,149.65,0.3,149.5,150,149.3,100,,,,,,,,,,,,,,,,,149.8,2,150.0,150,150.3,8,,,,,,,,,,,,,,
2026-07-06T05:00:07.206218+00:00,2026-07-06T05:00:07.206121,2,2,149.65,0.3,149.5,150,149.3,100,,,,,,,,,,,,,,,,,149.8,2,150.0,150,,,,,,,,,,,,,,,,
2026-07-06T05:00:07.211266+00:00,2026-07-06T05:00:07.211381,2,3,149.65,0.3,149.5,150,149.3,100,,,,,,,,,,,,,,,,,149.8,2,150.0,150,150.2,8,,,,,,,,,,,,,,
2026-07-06T05:00:07.574718+00:00,2026-07-06T05:00:07.574667,2,3,149.65,0.3,149.5,104,149.3,100,,,,,,,,,,,,,,,,,149.8,2,150.0,150,150.2,8,,,,,,,,,,,,,,
2026-07-06T05:00:07.758565+00:00,2026-07-06T05:00:07.757879,1,2,149.75,0.5,149.5,104,,,,,,,,,,,,,,,,,,,150.0,150,150.2,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:07.813081+00:00,2026-07-06T05:00:07.812981,2,2,149.9,0.2,149.8,100,149.5,104,,,,,,,,,,,,,,,,,150.0,150,150.2,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:07.867386+00:00,2026-07-06T05:00:07.867270,2,3,149.9,0.2,149.8,100,149.5,104,,,,,,,,,,,,,,,,,150.0,150,150.2,8,150.3,100,,,,,,,,,,,,,,
2026-07-06T05:00:07.967331+00:00,2026-07-06T05:00:07.967239,2,3,149.9,0.2,149.8,100,149.5,104,,,,,,,,,,,,,,,,,150.0,150,150.2,8,150.3,100,,,,,,,,,,,,,,
2026-07-06T05:00:08.103584+00:00,2026-07-06T05:00:08.103521,2,3,149.9,0.2,149.8,100,149.5,104,,,,,,,,,,,,,,,,,150.0,101,150.2,8,150.3,100,,,,,,,,,,,,,,
2026-07-06T05:00:08.158577+00:00,2026-07-06T05:00:08.154093,2,3,149.9,0.2,149.8,54,149.5,104,,,,,,,,,,,,,,,,,150.0,101,150.2,8,150.3,100,,,,,,,,,,,,,,
2026-07-06T05:00:08.836041+00:00,2026-07-06T05:00:08.835975,1,2,150.0,0.4,149.8,54,,,,,,,,,,,,,,,,,,,150.2,8,150.3,100,,,,,,,,,,,,,,,,
2026-07-06T05:00:08.890088+00:00,2026-07-06T05:00:08.889982,2,2,150.0,0.4,149.8,54,149.7,150,,,,,,,,,,,,,,,,,150.2,8,150.3,100,,,,,,,,,,,,,,,,
2026-07-06T05:00:08.941950+00:00,2026-07-06T05:00:08.942064,2,2,150.0,0.4,149.8,54,149.7,150,,,,,,,,,,,,,,,,,150.2,158,150.3,100,,,,,,,,,,,,,,,,
2026-07-06T05:00:10.611411+00:00,2026-07-06T05:00:10.611277,2,2,150.0,0.4,149.8,5,149.7,150,,,,,,,,,,,,,,,,,150.2,158,150.3,100,,,,,,,,,,,,,,,,
2026-07-06T05:00:10.920030+00:00,2026-07-06T05:00:10.919933,1,1,149.95,0.5,149.7,150,,,,,,,,,,,,,,,,,,,150.2,158,,,,,,,,,,,,,,,,,,
2026-07-06T05:00:10.951357+00:00,2026-07-06T05:00:10.951225,1,1,149.95,0.5,149.7,150,,,,,,,,,,,,,,,,,,,150.2,108,,,,,,,,,,,,,,,,,,
2026-07-06T05:00:10.974929+00:00,2026-07-06T05:00:10.974833,2,1,149.95,0.5,149.7,150,149.6,100,,,,,,,,,,,,,,,,,150.2,108,,,,,,,,,,,,,,,,,,
2026-07-06T05:00:11.027163+00:00,2026-07-06T05:00:11.027274,2,2,149.9,0.4,149.7,150,149.6,100,,,,,,,,,,,,,,,,,150.1,100,150.2,108,,,,,,,,,,,,,,,,
2026-07-06T05:00:11.563924+00:00,2026-07-06T05:00:11.563855,2,2,149.9,0.4,149.7,150,149.6,100,,,,,,,,,,,,,,,,,150.1,58,150.2,108,,,,,,,,,,,,,,,,
2026-07-06T05:00:11.999027+00:00,2026-07-06T05:00:11.998945,1,1,149.85,0.5,149.6,100,,,,,,,,,,,,,,,,,,,150.1,58,,,,,,,,,,,,,,,,,,
2026-07-06T05:00:12.053602+00:00,2026-07-06T05:00:12.053723,2,1,149.95,0.3,149.8,150,149.6,100,,,,,,,,,,,,,,,,,150.1,58,,,,,,,,,,,,,,,,,,
2026-07-06T05:00:12.106682+00:00,2026-07-06T05:00:12.106782,2,2,149.95,0.3,149.8,150,149.6,100,,,,,,,,,,,,,,,,,150.1,58,150.3,150,,,,,,,,,,,,,,,,
2026-07-06T05:00:12.740220+00:00,2026-07-06T05:00:12.740159,3,3,150.0,0.2,149.9,8,149.8,150,149.6,100,,,,,,,,,,,,,,,150.1,58,150.3,150,150.4,8,,,,,,,,,,,,,,
2026-07-06T05:00:13.049859+00:00,2026-07-06T05:00:13.049735,3,3,150.0,0.2,149.9,8,149.8,150,149.6,100,,,,,,,,,,,,,,,150.1,8,150.3,150,150.4,8,,,,,,,,,,,,,,
2026-07-06T05:00:13.775655+00:00,2026-07-06T05:00:13.775485,3,2,150.1,0.4,149.9,8,149.8,150,149.6,100,,,,,,,,,,,,,,,150.3,113,150.4,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:13.829803+00:00,2026-07-06T05:00:13.829737,2,2,150.05,0.5,149.8,150,149.6,100,,,,,,,,,,,,,,,,,150.3,113,150.4,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:14.081436+00:00,2026-07-06T05:00:14.081344,1,2,150.05,0.5,149.8,150,,,,,,,,,,,,,,,,,,,150.3,113,150.4,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:14.133988+00:00,2026-07-06T05:00:14.133934,2,2,150.15,0.3,150.0,100,149.8,150,,,,,,,,,,,,,,,,,150.3,113,150.4,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:14.187133+00:00,2026-07-06T05:00:14.187049,2,3,150.15,0.3,150.0,100,149.8,150,,,,,,,,,,,,,,,,,150.3,113,150.4,8,150.5,100,,,,,,,,,,,,,,
2026-07-06T05:00:15.158656+00:00,2026-07-06T05:00:15.155389,1,2,150.2,0.4,150.0,100,,,,,,,,,,,,,,,,,,,150.4,8,150.5,100,,,,,,,,,,,,,,,,
2026-07-06T05:00:15.188505+00:00,2026-07-06T05:00:15.188461,1,1,150.25,0.5,150.0,100,,,,,,,,,,,,,,,,,,,150.5,58,,,,,,,,,,,,,,,,,,
2026-07-06T05:00:15.214577+00:00,2026-07-06T05:00:15.214757,2,1,150.4,0.2,150.3,150,150.0,100,,,,,,,,,,,,,,,,,150.5,58,,,,,,,,,,,,,,,,,,
2026-07-06T05:00:15.228418+00:00,2026-07-06T05:00:15.218844,2,1,150.4,0.2,150.3,139,150.0,100,,,,,,,,,,,,,,,,,150.5,58,,,,,,,,,,,,,,,,,,
2026-07-06T05:00:15.258627+00:00,2026-07-06T05:00:15.258506,3,2,150.4,0.2,150.3,139,150.2,8,150.0,100,,,,,,,,,,,,,,,150.5,58,150.6,8,,,,,,,,,,,,,,,,
2026-07-06T05:00:15.269038+00:00,2026-07-06T05:00:15.268969,3,3,150.4,0.2,150.3,139,150.2,8,150.0,100,,,,,,,,,,,,,,,150.5,58,150.6,8,150.8,150,,,,,,,,,,,,,,
2026-07-06T05:00:15.349268+00:00,2026-07-06T05:00:15.349423,3,3,150.4,0.2,150.3,90,150.2,8,150.0,100,,,,,,,,,,,,,,,150.5,58,150.6,8,150.8,150,,,,,,,,,,,,,,
2026-07-06T05:00:15.966339+00:00,2026-07-06T05:00:15.966279,3,3,150.4,0.2,150.3,44,150.2,8,150.0,100,,,,,,,,,,,,,,,150.5,58,150.6,8,150.8,150,,,,,,,,,,,,,,
2026-07-06T05:00:16.380146+00:00,2026-07-06T05:00:16.374604,3,3,150.4,0.2,150.3,32,150.2,8,150.0,100,,,,,,,,,,,,,,,150.5,58,150.6,8,150.8,150,,,,,,,,,,,,,,
2026-07-06T05:00:16.468974+00:00,2026-07-06T05:00:16.469115,3,3,150.4,0.2,150.3,32,150.2,8,150.0,100,,,,,,,,,,,,,,,150.5,18,150.6,8,150.8,150,,,,,,,,,,,,,,
2026-07-06T05:00:16.523026+00:00,2026-07-06T05:00:16.522906,2,2,150.4,0.2,150.3,32,150.0,100,,,,,,,,,,,,,,,,,150.5,18,150.8,150,,,,,,,,,,,,,,,,
2026-07-06T05:00:16.528146+00:00,2026-07-06T05:00:16.528097,3,2,150.4,0.2,150.3,32,150.1,8,150.0,100,,,,,,,,,,,,,,,150.5,26,150.8,150,,,,,,,,,,,,,,,,
