recv_time,book_timestamp,n_bids,n_asks,mid,spread,bid_px_0,bid_vol_0,bid_px_1,bid_vol_1,bid_px_2,bid_vol_2,bid_px_3,bid_vol_3,bid_px_4,bid_vol_4,bid_px_5,bid_vol_5,bid_px_6,bid_vol_6,bid_px_7,bid_vol_7,bid_px_8,bid_vol_8,bid_px_9,bid_vol_9,ask_px_0,ask_vol_0,ask_px_1,ask_vol_1,ask_px_2,ask_vol_2,ask_px_3,ask_vol_3,ask_px_4,ask_vol_4,ask_px_5,ask_vol_5,ask_px_6,ask_vol_6,ask_px_7,ask_vol_7,ask_px_8,ask_vol_8,ask_px_9,ask_vol_9
2026-06-30T01:00:00.198397+00:00,2026-06-30T11:00:00.188397,1,1,67.6,1.0,67.1,150,,,,,,,,,,,,,,,,,,,68.1,51,,,,,,,,,,,,,,,,,,
2026-06-30T01:00:01.275880+00:00,2026-06-30T11:00:01.273881,1,0,,,67.1,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T01:00:01.330285+00:00,2026-06-30T11:00:01.326205,2,0,,,67.2,100,67.1,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T01:00:01.385635+00:00,2026-06-30T11:00:01.378635,2,1,67.45,0.5,67.2,100,67.1,150,,,,,,,,,,,,,,,,,67.7,100,,,,,,,,,,,,,,,,,,
2026-06-30T01:00:01.962585+00:00,2026-06-30T11:00:01.956512,1,1,67.45,0.5,67.2,100,,,,,,,,,,,,,,,,,,,67.7,100,,,,,,,,,,,,,,,,,,
2026-06-30T01:00:02.017939+00:00,2026-06-30T11:00:02.009939,2,1,67.6,0.2,67.5,150,67.2,100,,,,,,,,,,,,,,,,,67.7,100,,,,,,,,,,,,,,,,,,
2026-06-30T01:00:02.072321+00:00,2026-06-30T11:00:02.061257,2,2,67.6,0.2,67.5,150,67.2,100,,,,,,,,,,,,,,,,,67.7,100,68.0,150,,,,,,,,,,,,,,,,
2026-06-30T01:00:02.300813+00:00,2026-06-30T11:00:02.294751,2,2,67.6,0.2,67.5,150,67.2,100,,,,,,,,,,,,,,,,,67.7,50,68.0,150,,,,,,,,,,,,,,,,
2026-06-30T01:00:04.436295+00:00,2026-06-30T11:00:04.433295,1,1,67.75,0.5,67.5,150,,,,,,,,,,,,,,,,,,,68.0,150,,,,,,,,,,,,,,,,,,
2026-06-30T01:00:04.457448+00:00,2026-06-30T11:00:04.453422,1,1,67.75,0.5,67.5,100,,,,,,,,,,,,,,,,,,,68.0,150,,,,,,,,,,,,,,,,,,
